Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:14	ifnv		rc://*/ta/man/translate/figs-abstractnouns	μετὰ πίστεως καὶ ἀγάπης τῆς	1	If your language does not use abstract nouns for the ideas of **faith** and **love**, you could express the same ideas in another way. Alternate translation: “and helped me believe and love, which I do”
1:14	wgzn		rc://*/ta/man/translate/figs-explicit	τῆς ἐν Χριστῷ Ἰησοῦ	1	Here, the phrase **in Christ Jesus** could describe: (1) both **faith** and **love**. Alternate translation: “that are both in Christ Jesus” (2) just **love**. Alternate translation: “that is in Christ Jesus”
1:14	z5lv		rc://*/ta/man/translate/figs-metaphor	τῆς ἐν Χριστῷ Ἰησοῦ	1	Paul uses the spatial metaphor **in Christ Jesus** to describe the union of believers with Christ. In this case, being **in Christ Jesus**, or united to **Christ Jesus**, explains how Paul has **faith** and **love**. If it would be helpful in your language, you could use a phrase that indicates that Paul has **faith** and **love** as one who has been united to **Christ Jesus**. Alternate translation: “that in union with Christ Jesus” or “that come from being united to Christ Jesus”\n
1:15	z48s		rc://*/ta/man/translate/figs-metonymy	πιστὸς ὁ λόγος	1	Here, **word** represents what Paul is about to write using words. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “What I am about to write is trustworthy” or “The following words are trustworthy”
1:15	andh		rc://*/ta/man/translate/figs-doublet	πιστὸς & καὶ πάσης ἀποδοχῆς ἄξιος	1	The terms **trustworthy** and **worthy of all acceptance** mean similar things. Paul is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “is completely trustworthy” or “worthy of complete acceptance”
1:15	ox11		rc://*/ta/man/translate/figs-possession	πάσης ἀποδοχῆς ἄξιος	1	Here, Paul is using the possessive form to describe a **word** that deserves to be accepted. If this is not clear in your language, you could express the idea in another. Alternate translation: “should receive all acceptance” or “deserves to receive all acceptance”
1:15	rh2r		rc://*/ta/man/translate/figs-abstractnouns	πάσης ἀποδοχῆς	1	If your language does not use an abstract noun for the idea of **acceptance**, you could express the same idea in another way. Alternate translations: “of being completely accepted”
1:15	t163		rc://*/ta/man/translate/figs-quotemarks	Χριστὸς Ἰησοῦς ἦλθεν εἰς τὸν κόσμον ἁμαρτωλοὺς σῶσαι	1	These words are the **word** that Paul shares with Timothy. To indicate this, the ULT and UST put quotation marks around these words. The ULT also uses a dash to indicate that the words **of whom I am the first** are not part of the **word** that Paul shares with Timothy. If it would be helpful in your language, you could use quotation marks or another form to indicate which words are the ones that Paul introduces as the **word**.
1:15	t164		rc://*/ta/man/translate/figs-metaphor	ὧν πρῶτός εἰμι ἐγώ	1	Here Paul speaks of the most sinful person, himself, as if he were **first** in a sequence. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. Alternate translation: “of whom I am the worst” or “of whom I have the most sin”
1:15	w9oh		rc://*/ta/man/translate/translate-ordinal	πρῶτός	1	If your language does not use ordinal numbers, you could use a cardinal number here or an equivalent expression. Alternate translation: “number one”
1:16	bqft		rc://*/ta/man/translate/writing-pronouns	διὰ τοῦτο	1	The pronoun **this** could refer to: (1) what Paul said in the previous verse about being the “first” sinner. Alternate translation: “because of that” or “because I am the first of sinners,” (2) what Paul is about to say in the rest of this verse. Alternate translation: “because of what I am about to tell you,”
1:16	z5kg		rc://*/ta/man/translate/figs-activepassive	ἠλεήθην	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, you could indicate that it was: (1) Jesus. Alternate translation: “the Messiah showed me mercy” (2) God. Alternate translation: “God showed me mercy”\n
1:16	b6nw		rc://*/ta/man/translate/figs-abstractnouns	ἠλεήθην	1	If your language does not use an abstract noun for the idea of **mercy**, you could express the same idea in another way. Alternate translation: “I was treated mercifully”
1:16	epe2		rc://*/ta/man/translate/figs-metaphor	ἐν ἐμοὶ πρώτῳ	1	Here Paul could be: (1) again speaking of the most sinful person, himself, as if he were **first** in a sequence. See how you expressed the idea in [1:15](../01/15.md). Alternate translation: “in me, the worst” or “in me, the one with the most sin” (2) indicating that he was shown mercy **first**, before **the ones about to believe in him**. Alternate translation: “in me first”\n
1:16	ndrq		rc://*/ta/man/translate/translate-ordinal	πρώτῳ	1	If your language does not use ordinal numbers, you could use a cardinal number here or an equivalent expression. Alternate translation: “number one”
1:16	bfb1		rc://*/ta/man/translate/figs-abstractnouns	τὴν ἅπασαν μακροθυμίαν	1	If your language does not use an abstract noun for the idea of **patience**, you could express the same idea in another way. Alternate translation: “how patiently he always acts”
1:16	md2c		rc://*/ta/man/translate/figs-abstractnouns	εἰς ζωὴν αἰώνιον	1	If your language does not use an abstract noun for the idea of **life**, you could express the same idea in another way. Alternate translation: “to live eternally”
1:17	k9sc		rc://*/ta/man/translate/grammar-connect-words-phrases	δὲ	1	Here, the word **Now** introduces the next thing that Paul wants to write about. If it would be helpful in your language, you could use a word or phrase that introduces the next idea, or you could leave **Now** untranslated. Alternate translation: “Next,”
1:17	ts5z		rc://*/ta/man/translate/figs-abstractnouns	τῷ & Βασιλεῖ τῶν αἰώνων, ἀφθάρτῳ, ἀοράτῳ, μόνῳ Θεῷ, τιμὴ καὶ δόξα,	1	If your language does not use abstract nouns for the ideas of **honor** and **glory**, you could express the same ideas in another way. Alternate translation: “may people honor and glorify the King of the ages, immortal, invisible, the only God,”
1:17	tqr8		rc://*/ta/man/translate/figs-possession	τῷ & Βασιλεῖ τῶν αἰώνων	1	Here, Paul is using the possessive form to describe a **King** who rules during **the ages**. If this is not clear in your language, you could express the idea in another way. Alternate translation: “to the King who rules during the ages”
1:17	eph0		rc://*/ta/man/translate/translate-textvariants	μόνῳ Θεῷ	1	Many ancient manuscripts read **the only God**. The ULT follows that reading. Other ancient manuscripts read “the only wise God.”  It is likely that the people who copied these manuscripts accidentally or intentionally included the word “wise” here because of the similar phrase “the only wise God” in [Romans 16:27](../rom/16/27.md). If a translation of the Bible exists in your region, you may wish to use the reading that it uses. If a translation of the Bible does not exist in your region, you may wish to use the reading of the ULT.
1:17	zdaa		rc://*/ta/man/translate/figs-doublet	τιμὴ καὶ δόξα	1	The terms **honor** and **glory** mean similar things. Paul is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “be great honor” or “be much glory”
1:17	yfyf		rc://*/ta/man/translate/figs-idiom	εἰς τοὺς αἰῶνας τῶν αἰώνων	1	Here, the phrase **forever {and} ever** identifies an action that will never end, and it strongly emphasizes that it will never end. If it would be helpful in your language, you could use a comparable phrase that emphasizes that an action will never end. Alternate translation: “without ever ceasing” or “from now on and always”
1:18	s63a		rc://*/ta/man/translate/figs-explicit	ταύτην τὴν παραγγελίαν	1	Here, the phrase **This command** could refer to: (1) the command that Paul gave to Timothy in [1:3–5](../01/03.md) about staying in Ephesus and what to do there. Alternate translation: “The command that I have already told you about” (2) the instructions later in this verse about fighting the good fight. Alternate translation: “The following command”
1:18	ijn8		rc://*/ta/man/translate/figs-metaphor	παρατίθεμαί σοι	1	Paul speaks of his **command** as if it were an object that he could physically put in front of Timothy. He means that he has given this **command** to Timothy. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translations: “I am giving you” or “I am ordering you to follow”
1:18	b6uq		rc://*/ta/man/translate/figs-metaphor	τέκνον	1	Paul speaks of his close relationship to Timothy as though Timothy were his **child**. Paul means that he is Timothy’s spiritual father, and Paul loves Timothy in the way a father loves his child. See how you expressed the similar idea in [1:2](../01/02.md). Alternate translation: “who are like a child to me” or “my spiritual son”\n
1:18	y6jg		rc://*/ta/man/translate/figs-explicit	τὰς προαγούσας ἐπὶ σὲ προφητείας	1	Here Paul implies that some people had given prophecies about Timothy sometime **earlier**. These prophecies may have been spoken before Timothy was born, before Timothy became a believer, or when Timothy officially joined Paul to proclaim the gospel. If it would be helpful in your language, you could make that idea more explicit. If possible, leave the exact timing of the prophecies unstated, as Paul does. Alternate translation: “the prophecies about you that people gave before” or “what some people prophesied about you some time ago”
1:18	m744		rc://*/ta/man/translate/figs-explicit	ἐν αὐταῖς	1	Here, the phrase **in them** could indicate that Timothy should **fight the good fight**: (1) as the prophecies indicated that he would. Alternate translation: “in line with them” or “just as they indicated,” (2) by means of the prophecies, which function like weapons in the **fight**. Alternate translation: “by means of them” or “with them as weapons” (3) with the prophecies as his motivation. Alternate translation: “by remembering them” or “encouraged by them”
1:18	w2ex		rc://*/ta/man/translate/figs-metaphor	στρατεύῃ & τὴν καλὴν στρατείαν	1	Paul speaks about Timothy serving God by preaching the gospel and by confronting false teachers as if he it were fighting a **good fight**. If it would be helpful in your language, you could express the idea in simile form or state the meaning plainly. Alternate translation: “as a soldier fights the good fight, you might preach and defend the gospel” or “you might preach and defend the gospel well”
1:18	jubb		rc://*/ta/man/translate/figs-explicit	τὴν καλὴν στρατείαν	1	Here, the phrase **the good fight** could indicate: (1) that someone is fighting well. Alternate translation: “the fight well” (2) that the **fight** is right or just. Alternate translation: “the just fight” or “the correct fight”
1:19	jj6k		rc://*/ta/man/translate/figs-abstractnouns	ἔχων πίστιν καὶ	1	If your language does not use an abstract noun for the idea of **faith**, you could express the same idea in another way. Alternate translation: “believing and having”
1:19	ly6q		rc://*/ta/man/translate/figs-idiom	ἀγαθὴν συνείδησιν	1	A **conscience** that is **good** is one that does not convict a person of doing anything wrong. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. See how you translated this phrase in [1:5](../01/05.md). Alternate translation: “a clean conscience” or “a conscience that is not guilty”\n
1:19	h8iu		rc://*/ta/man/translate/writing-pronouns	ἥν	1	Here, the pronoun **which** could refer: (1) just to **good conscience**. Alternate translation: “which conscience” (2) to both **good conscience** and **faith**. Alternate translation: “both of which”
1:19	e63r		rc://*/ta/man/translate/figs-nominaladj	τινες	1	Paul is using the adjective **some** as a noun to mean some people. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “some men and women”
1:19	gtmk		rc://*/ta/man/translate/translate-unknown	περὶ τὴν πίστιν ἐναυάγησαν	1	Here Paul refers to how ships that sailed on the ocean could break apart or sink. When this happened, people had to try to survive in the water or swim to shore. If it would be helpful in your language, you could use a word or phrase that refers to this kind of event. Alternate translation: “have had their ship sink regarding the faith” or “have had their ship regarding the faith break apart”\n
1:19	h2wk		rc://*/ta/man/translate/figs-metaphor	περὶ τὴν πίστιν ἐναυάγησαν	1	Paul speaks of these people and their **faith** as if they were on a ship that had sunk. He means that these people have lost their **faith**, just as people in a shipwreck lose the ship and everything on it. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “have wrecked regarding their faith” or “have destroyed their faith”
1:19	dyr6		rc://*/ta/man/translate/figs-abstractnouns	περὶ τὴν πίστιν	1	If your language does not use an abstract noun for the idea of **faith**, you could express the same idea in another way. Alternate translation: “how they once believed”
1:20	pv7f		rc://*/ta/man/translate/translate-names	Ὑμέναιος & Ἀλέξανδρος	1	The words **Hymenaeus** and **Alexander** are the names of two men.
1:20	ty7n		rc://*/ta/man/translate/figs-metaphor	παρέδωκα τῷ Σατανᾷ	1	To give someone over to someone else refers to transferring a person from one authority to another. Here, then, Paul says that he has transferred these two men from under the authority of the church to under the authority of **Satan**. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “I have turned over to Satan” or “I have put under Satan’s authority”\n
1:20	s76c		rc://*/ta/man/translate/figs-activepassive	παιδευθῶσι μὴ βλασφημεῖν	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, you could indicate that it was their punishment. Alternate translation: “they might realize that they should not blaspheme” or “this punishment may teach them not to blaspheme”
2:intro	c6rf				0	# 1 Timothy 2 General Notes\n\n## Special concepts in this chapter\n\n### Peace\n\nPaul encourages Christians to pray for everyone. They should pray for rulers so that Christians can live peacefully, in a godly and dignified way.\n\n### Women in the church\n\nScholars are divided over how to understand this passage in its historical and cultural context. Some scholars believe that God created men and women to serve in distinctly different roles in marriage and the church. Other scholars believe that God wants women to use the gifts He gives them on an equal basis with men. Translators should be careful not to let how they understand this issue affect how they translate this passage.
2:1	yk2z		rc://*/ta/man/translate/figs-idiom	πρῶτον πάντων	1	As in [1:15](../01/15.md), the term **first** means the superlative example of a class. Alternate translation: “most importantly”
2:1	iag7			παρακαλῶ	1	Alternate translation: “I encourage” or “I exhort”
2:1	ql7a		rc://*/ta/man/translate/figs-activepassive	ποιεῖσθαι δεήσεις, προσευχάς, ἐντεύξεις, εὐχαριστίας	1	If it would be helpful in your language, you could express this passive phrase with an active form, and you could state who would do the action and who would receive the action. Alternate translation: “I urge all believers to make requests, prayers, intercessions, and thanksgivings to God”
2:1	t183		rc://*/ta/man/translate/figs-gendernotations	ἀνθρώπων	1	Paul uses the term **men** here in a generic sense that includes both men and women. Alternate translation: “people”
2:2	g4va		rc://*/ta/man/translate/figs-doublet	ἤρεμον καὶ ἡσύχιον βίον	1	The terms **peaceful** and **quiet** mean the same thing. Paul uses them together for emphasis. He wants all believers to be able to live their lives without having trouble with the authorities. If it would be helpful in your language, you could combine these terms. Alternate translation: “an undisturbed life”
2:2	pb58		rc://*/ta/man/translate/figs-abstractnouns	ἐν πάσῃ εὐσεβείᾳ καὶ σεμνότητι	1	If it would be helpful to your readers, you could express the idea behind the abstract nouns **godliness** and **dignity** with phrases that use verbs such as “honor” and “respect.” Alternate translation: “that honors God and that other people will respect”
2:3	t186		rc://*/ta/man/translate/figs-doublet	καλὸν καὶ ἀπόδεκτον ἐνώπιον & Θεοῦ	1	The terms **good** and **acceptable** mean similar things. Paul may be using them together for emphasis. If you think that having both terms in your translation might be confusing for your readers, you could combine them. Alternate translation: “very pleasing to God”
2:4	i3ze		rc://*/ta/man/translate/figs-activepassive	ὃς πάντας ἀνθρώπους θέλει σωθῆναι	1	If it would be helpful in your language, you could express this passive phrase with an active form. Alternate translation: “who wants to save everyone”
2:4	t188		rc://*/ta/man/translate/figs-gendernotations	πάντας ἀνθρώπους	1	Paul uses the term **men** here in a generic sense that includes both men and women. Alternate translation: “everyone”
2:4	n26m		rc://*/ta/man/translate/figs-metaphor	εἰς ἐπίγνωσιν ἀληθείας ἐλθεῖν	1	Paul speaks of learning the truth about God as if it were a place where people could **come**. Alternate translation: “to know and accept what is true”
2:5	t666		rc://*/ta/man/translate/translate-unknown	εἷς καὶ μεσίτης Θεοῦ καὶ ἀνθρώπων	1	A **mediator** is a person who helps negotiate a peaceful settlement between two parties who disagree with each other. Alternate translation: “and one person who is able to reconcile God and people”
2:5	t191		rc://*/ta/man/translate/figs-gendernotations	ἀνθρώπων	1	Paul uses the term **men** here in a generic sense that includes both men and women. Alternate translation: “people”
2:5	t192		rc://*/ta/man/translate/figs-gendernotations	ἄνθρωπος Χριστὸς Ἰησοῦς	1	Paul is likely using the term **man** in a generic sense to refer to the humanity of Jesus. Alternate translation: “Christ Jesus, who is also human”
2:6	u8r1			δοὺς ἑαυτὸν	1	Alternate translation: “sacrificed himself” or “died willingly”
2:6	vz12			ἀντίλυτρον ὑπὲρ πάντων	1	Alternate translation: “as the price of freedom for everyone”
2:6	fm1c		rc://*/ta/man/translate/figs-explicit	τὸ μαρτύριον	1	If it would be helpful to your readers, you could make it explicit that this demonstrated specifically that God wants to save all people. Alternate translation: “as the proof that God wants to save all people”
2:6	fq7r		rc://*/ta/man/translate/figs-idiom	καιροῖς ἰδίοις	1	This is an idiom. Alternate translation: “at the time that God had chosen”
2:7	qxv9			εἰς ὃ	1	Here, **which** refers back to the testimony about God in the previous verse. Alternate translation: “of this testimony”
2:7	iz4y		rc://*/ta/man/translate/figs-activepassive	ἐτέθην ἐγὼ κῆρυξ καὶ ἀπόστολος	1	If it would be helpful in your language, you could express this passive phrase with an active form, and you could state who did the action. Alternate translation: “Jesus has made me, Paul, a preacher and a representative for him”
2:7	cbn6		rc://*/ta/man/translate/translate-unknown	κῆρυξ	1	A **herald** is someone who is sent out to announce a message. If your language does not have a similar term and your readers would not know what a herald is, you can use a general expression for this. Alternate translations: “an announcer” or “a messenger”
2:7	qa8d		rc://*/ta/man/translate/figs-metaphor	κῆρυξ	1	Paul compares himself to a **herald** because God has sent him out to announce the gospel message. Alternate translation: “a preacher”
2:7	hb97			ἐν Χριστῷ	1	Alternate translation: “as a follower of Christ”
2:7	yllf			ἀλήθειαν λέγω ἐν Χριστῷ, οὐ ψεύδομαι	1	In order to emphasize what he is saying, Paul says the same thing twice, first positively and then negatively. If this is confusing in your language, you can express this once. Alternate translation: “I am telling you the truth as a follower of Christ”
2:7	h18q			διδάσκαλος ἐθνῶν ἐν πίστει καὶ ἀληθείᾳ	1	Here, **faith and truth** could mean: (1) the content of what Paul teaches. Alternate translation: “I teach the Gentiles the message of faith and truth” (2) Paul’s character as a teacher. Alternate translation: “a true and faithful teacher of the Gentiles”
2:7	t201		rc://*/ta/man/translate/figs-hendiadys	διδάσκαλος ἐθνῶν ἐν πίστει καὶ ἀληθείᾳ	1	If this phrase has the second meaning that the previous note discusses, Paul may be using the two terms **faith** and **truth** together to express one idea. Alternate translation: “I teach the Gentiles about the true faith”
2:8	a841		rc://*/ta/man/translate/figs-gendernotations	τοὺς ἄνδρας ἐν παντὶ τόπῳ	1	Here the word **men** refers specifically to males. The term is not generic, since Paul addresses women next. Alternate translations: “the males in all places” or “men everywhere”
2:8	unw6		rc://*/ta/man/translate/translate-symaction	ἐπαίροντας ὁσίους χεῖρας	1	It was the customary posture in this culture for people to raise their **hands** while praying. You could translate this in a way that would make that clear. Alternate translation: “reverently lifting up their hands in the customary way”
2:8	yzg3		rc://*/ta/man/translate/figs-synecdoche	προσεύχεσθαι & ἐπαίροντας ὁσίους χεῖρας	1	Paul describes one part of the person, the **hands**, as holy to indicate that the entire person is to be holy. Alternate translation: “to lift up their hands to pray in holiness”
2:8	t206		rc://*/ta/man/translate/figs-hendiadys	χωρὶς ὀργῆς καὶ διαλογισμοῦ	1	Here Paul expresses a single idea by using two words connected with **and.** The word **anger** tells what kind of **argument** the men should avoid. If it would be helpful in your language, you could express this meaning with an equivalent phrase. Alternate translation: “without angry arguments”
2:9	t207		rc://*/ta/man/translate/figs-ellipsis	ὡσαύτως	1	Here Paul leaves out some of the words that a sentence would ordinarily need in order to be complete. Alternate translation: “in the same way, I also want”
2:9	sw21		rc://*/ta/man/translate/translate-unknown	μὴ ἐν πλέγμασιν	1	During this time, many Roman women braided their hair lavishly to try to make themselves attractive. If your readers would not be familiar with the practice of braiding hair, you could express this idea in a more general way. Alternate translations: “they should not have fancy hairstyles” or “they should not have elaborate hairstyles that attract attention”
2:9	t210		rc://*/ta/man/translate/figs-synecdoche	μὴ ἐν πλέγμασιν	1	Paul mentions **braids** and **gold** as ways a woman could give undue attention to her hair. At the time, women would make elaborate braided hairstyles, often weaving in chains of gold. Alternate translations: “not with fancy hairstyles” or “not by means of elaborate hairstyles that attract attention”
2:9	rf5v		rc://*/ta/man/translate/translate-unknown	μαργαρίταις	1	These **pearls** are beautiful and valuable mineral balls that people use as jewelry. They are formed inside the shell of a small animal that lives in the ocean. If your readers would not be familiar with pearls, you could express this idea in a more general way. Alternate translation: “decorations made from valuable materials”
2:10	g35m			ἐπαγγελλομέναις θεοσέβειαν, δι’ ἔργων ἀγαθῶν	1	Alternate translation: “who want to honor God by the good things that they do”
2:11	gb7a		rc://*/ta/man/translate/figs-idiom	ἐν ἡσυχίᾳ	1	Paul may be saying that he wants the women to listen rather than to speak. Alternate translation: “by listening”
2:11	c7sh			ἐν πάσῃ ὑποταγῇ	1	Alternate translation: “and submit to the authority of the teacher”
2:12	t216			εἶναι ἐν ἡσυχίᾳ	1	As in [2:11](../02/11.md), Paul may be saying that he wants the women to listen rather than to speak. Alternate translation: “she should listen quietly”
2:13	iv31		rc://*/ta/man/translate/figs-activepassive	Ἀδὰμ & πρῶτος ἐπλάσθη	1	If it would be helpful in your language, you could express this passive phrase with an active form, and you could state who did the action. Alternate translation: “God created Adam first”
2:13	v7v6		rc://*/ta/man/translate/figs-ellipsis	εἶτα Εὕα	1	Here Paul leaves out some of the words that a sentence would ordinarily need in order to be complete. Alternate translation: “and then God created Eve”
2:14	wq5k		rc://*/ta/man/translate/figs-activepassive	Ἀδὰμ οὐκ ἠπατήθη	1	If it would be helpful in your language, you could express this passive phrase with an active form, and you could state who did the action. Alternate translation: “Adam was not the one whom the serpent deceived”
2:14	n6td		rc://*/ta/man/translate/figs-activepassive	ἡ δὲ γυνὴ ἐξαπατηθεῖσα, ἐν παραβάσει γέγονεν	1	If it would be helpful in your language, you could express this passive phrase with an active form, and you could state who did the action. Alternate translation: “but it was the woman who disobeyed God when the serpent deceived her”
2:14	t221		rc://*/ta/man/translate/figs-abstractnouns	ἐν παραβάσει γέγονεν	1	If it would be helpful in your language, you could express the abstract noun **transgression** by stating the ideas behind it with a verbal phrase. Alternate translations: “began to sin” or “began to disobey God”
2:15	krx4		rc://*/ta/man/translate/grammar-connect-logic-contrast	δὲ	1	Paul uses the word **But** to indicate that this sentence provides a contrast to the previous sentence.
2:15	t222			σωθήσεται	1	Here, **she** likely refers to Eve, mentioned in the preceding verse, and whom Paul describes as “the woman.” Later in the sentence, **they** refers to women in general. To show how Paul shifts the topic from Eve, a representative woman, to all women, the word **she** could be translated here as “women.”
2:15	u8iv			σωθήσεται & διὰ τῆς τεκνογονίας	1	This could mean: (1) people thought that women would be condemned because of Eve’s sin and punished even more than with the pain of childbearing (See: Genesis 3:16), or they may have thought that a woman who believed in Jesus was no longer under the punishment that God gave in Genesis 3:16. Since the Greek word translated **through** can also mean “with” or “while,” Paul may be saying here that women continue to have the punishment of pain in childbirth but will be saved from additional punishment as long as they have faith in Jesus. Alternate translation: “God will save women, although they do have to endure childbirth” (2) the women of the church in Ephesus were being led away from faith in Jesus by the false teachers (See: 2 Timothy 3:6), so Paul is recommending that they focus on raising their families rather than listening to (or participating in) the “foolish talk” (1:6). Alternate translation: “God will save women as they attend to their families” (3) a reference to the birth of Jesus as a human child to be the Savior. Alternate translation: “God will save women through Jesus, who was born as a child”
2:15	i0ap		rc://*/ta/man/translate/figs-synecdoche	διὰ τῆς τεκνογονίας	1	If option number 2 from the previous note is correct, then Paul is referring to all of the aspects of motherhood by mentioning the beginning part of it: **childbearing**. Alternate translation: “as they attend to their families”
2:15	n818		rc://*/ta/man/translate/figs-activepassive	σωθήσεται	1	If it would be helpful in your language, you could express this passive phrase with an active form, and you could state who did the action. Alternate translation: “God will save women”
2:15	gh3c			ἐὰν μείνωσιν	1	Here, **they** refers to women. Paul switches from the singular to the plural as he switches from talking about Eve as the representative of women to women in general. Alternate translation: “if women continue living”
2:15	sl57		rc://*/ta/man/translate/figs-abstractnouns	ἐν πίστει, καὶ ἀγάπῃ, καὶ ἁγιασμῷ	1	If it would be helpful in your language, you could express the abstract nouns **faith**, **love**, and **holiness** by stating the ideas behind them with verbs. Alternate translation: “trusting Jesus, loving others, and living in a holy way”
2:15	dcf3		rc://*/ta/man/translate/figs-idiom	μετὰ σωφροσύνης	1	Here, **with self-control** could mean: (1) with good judgment. (2) with modesty. (3) with clear thinking.
3:intro	d9db				0	# 1 Timothy 3 General Notes\n\n## Structure and formatting\n\n[3:16](../03/16.md) was probably a song, poem, or creed the early church used to express what it understood to be the meaning of who Jesus was and what he did.\n\n### Overseers and deacons\n\nThe church has used different titles for church leaders. Some titles include elder, pastor, and bishop. The word “overseer” reflects the Greek term in verses 1–2, which means literally an “over-seer.” The word “bishop” is derived directly from the letters of this Greek term. Paul writes about another kind of church leader, a “deacon,” in verses 8 and 12.\n\n### Character qualities\n\nThis chapter lists several qualities that an overseer or deacon in the church must have. (See: [[rc://*/ta/man/translate/figs-abstractnouns]])
3:1	t227			πιστὸς ὁ λόγος	1	As in [1:15](../01/15.md), in this context the term **word** has a meaning more like “statement” or “message.” Alternate translation: “this statement is dependable”
3:1	t228		rc://*/ta/man/translate/figs-quotemarks	πιστὸς ὁ λόγος	1	Paul uses this phrase to introduce a direct quotation. It may be helpful to your readers if you indicate this by setting off the words that follow in the rest of the verse with quotation marks or with whatever other punctuation or convention your language may use to indicate a quotation.
3:1	t229		rc://*/ta/man/translate/translate-unknown	ἐπισκοπῆς	1	The term **overseer** describes a leader of the early Christian church whose work was to take care of the spiritual needs of believers and make sure that they received accurate biblical teaching. Alternate translation: “spiritual leader”
3:1	f133			καλοῦ ἔργου	1	Alternate translations: “an honorable task” or “an honorable role”
3:2	dff6			μιᾶς γυναικὸς ἄνδρα	1	Here, **of one wife** means that he has only one wife, that is, he does not have any other wives or concubines. This also means that he does not commit adultery and may also mean that he has not divorced a previous wife. Alternate translations: “a man who has only one woman” or “a man who is faithful to his wife”
3:2	qnq9			νηφάλιον, σώφρονα, κόσμιον, φιλόξενον	1	Alternate translation: “not do anything to excess, reasonable and behave well, welcoming to strangers”
3:3	c2c7			μὴ πάροινον, μὴ πλήκτην, ἀλλὰ ἐπιεικῆ, ἄμαχον	1	Alternate translation: “not drink alcohol to excess, not fight and argue, but instead, gentle and peaceful”
3:3	pc2g		rc://*/ta/man/translate/figs-metaphor	ἀφιλάργυρον	1	If the expression **loving** money would not convey the idea of something inappropriate in your language, it might be helpful to use a term that expresses the idea of “greed.” Alternate translation: “not greedy for money”
3:4	a8gu			προϊστάμενον	1	Alternate translations: “he should lead” or “he should take care of”
3:4	w3un			ἐν ὑποταγῇ, μετὰ πάσης σεμνότητος	1	This could mean: (1) the overseer’s children should obey their father and show respect to him. Alternate translation: “who obey him completely respectfully” (2) the overseer’s children should show respect to everyone. Alternate translation: “who obey him and show respect to everyone” or (3) the overseer should show respect to those in his household as he leads them. Alternate translation: “who obey him as he treats them with respect”
3:5	n5lt		rc://*/ta/man/translate/figs-rquestion	εἰ δέ τις τοῦ ἰδίου οἴκου προστῆναι οὐκ οἶδεν, πῶς ἐκκλησίας Θεοῦ ἐπιμελήσεται?	1	Paul is making a statement, not actually asking a question. He does not expect Timothy to explain how a man who could not manage his own household could take care of God’s church. Instead, Paul is using the question form to emphasize how important it is for an overseer to demonstrate faithfulness in his personal life before assuming a leadership role in the church. If it would be helpful in your language, you could translate these words as a statement. Alternate translation: “I say this because a man who is not able to manage his own household will certainly not be able to take care of the church of God”
3:5	c814		rc://*/ta/man/translate/figs-metonymy	ἐκκλησίας Θεοῦ	1	Here the term **church** refers to a local group of God’s people, not to a building. Alternate translations: “a group of God’s people” or “a local gathering of believers”
3:6	q7hu			μὴ νεόφυτον	1	Alternate translations: “not still just learning the faith” or “mature from a long, steady growth in the faith”
3:6	t240		rc://*/ta/man/translate/figs-explicit	τυφωθεὶς	1	Paul is warning that a new convert might become excessively proud if he were given an important leadership position right away. Alternate translation: “becoming proud of himself”
3:6	t241		rc://*/ta/man/translate/figs-metaphor	τυφωθεὶς	1	Paul describes being proud as if it made a person swell in size. Alternate translation: “thinking that he is better than others”
3:6	v6f5		rc://*/ta/man/translate/figs-metaphor	ἵνα μὴ & εἰς κρίμα ἐμπέσῃ τοῦ διαβόλου	1	Paul describes the experience of being condemned for having done wrong as like falling into a hole. Alternate translation: “and have God condemn him … as he condemned the devil”
3:7	si1d		rc://*/ta/man/translate/figs-metaphor	τῶν ἔξωθεν	1	Paul speaks of the church as though it were a place and unbelievers were physically **outside** of it. Alternate translation: “those who are not believers”
3:7	qsa6		rc://*/ta/man/translate/figs-metaphor	μὴ εἰς ὀνειδισμὸν ἐμπέσῃ	1	Paul speaks of **disgrace** as if it were a hole that a person could **fall into**. Alternate translation: “so that he does not do anything that would make him ashamed”
3:7	t245		rc://*/ta/man/translate/figs-metaphor	παγίδα τοῦ διαβόλου	1	Paul speaks of **the devil** tempting someone to sin as if it were a **trap** that could catch a person. Alternate translation: “so that the devil is not able to tempt him to sin”
3:8	nz2w			διακόνους ὡσαύτως	1	Alternate translation: “deacons, just like overseers”
