Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:15	tae6		rc://*/ta/man/translate/figs-exclamation	הִנָּ֤⁠ךְ…הִנָּ֥⁠ךְ	1	The man is using the term **Behold** to focus attention on what he is about to say. Your language may have a comparable expression that you could use in your translation.  Alternate translation: “Look at you! … Look at you!”
1:15	x2d5		rc://*/ta/man/translate/figs-parallelism	הִנָּ֤⁠ךְ יָפָה֙ רַעְיָתִ֔⁠י הִנָּ֥⁠ךְ יָפָ֖ה עֵינַ֥יִ⁠ךְ יוֹנִֽים	1	The man uses the phrase **Behold you—you are beautiful** two times for emphasis.  If saying the same thing twice might be confusing for your readers, you can combine the phrases into one and provide emphasis in a way that is natural in your language. Alternate translation: “Behold you—you are beautiful, my darling. Your eyes are doves”  
1:15	m114			רַעְיָתִ֔⁠י	1	See how you translated the phrase **my darling** in [1:9](../01/09.md) 
1:15	fb4x		rc://*/ta/man/translate/figs-metaphor	עֵינַ֥יִ⁠ךְ יוֹנִֽים	1	The man makes a comparison between the beauty and gentleness of doves and the woman’s eyes. If it would be helpful to your readers, you could use a simile to show the comparison or state the meaning plainly. Alternate translation: “your eyes are like doves” or “your eyes are gentle and beautiful”
1:16	sbi4		rc://*/ta/man/translate/figs-exclamation	הִנְּ⁠ךָ֨	1	The woman is using the term **Look** to focus attention on what she is about to say. Your language may have a comparable expression that you could use in your translation. Alternate translation: “Behold!”
1:16	febl		rc://*/ta/man/translate/figs-infostructure	הִנְּ⁠ךָ֨ יָפֶ֤ה דוֹדִ⁠י֙ אַ֣ף נָעִ֔ים אַף־ עַרְשֵׂ֖⁠נוּ רַעֲנָנָֽה	1	If it would be more natural in your language you could either begin or end this verse with the phrase **my beloved**. 
1:16	x3pr			דוֹדִ⁠י֙ 	1	See how you translated the phrase **my beloved** in [1:13](../01/13.md). Alternate translation: “my lover”
1:16	km29		rc://*/ta/man/translate/figs-ellipsis	אַ֣ף נָעִ֔ים	1	The woman is leaving out some of the words that a sentence would need in many languages to be complete. If your readers might misunderstand this, you could supply these words from the context. Alternate translation: “you are truly pleasant”
1:16	q43e		rc://*/ta/man/translate/figs-explicit	עַרְשֵׂ֖⁠נוּ	1	Here, **couch** does not refer to a literal couch but rather to the place where the couple would lie down in the forest. If it would be helpful to your readers, you could indicate that explicitly. Alternate translation: “the place where we lie down is” or “the place we lie down on like a bed is”
1:16	xed8		rc://*/ta/man/translate/figs-explicit	רַעֲנָנָֽה	1	Here, the original language word that the ULT translates as **leafy** refers to plants that are the green color. You could translate **leafy** in a general way such as “green” or if it would help your readers you could indicate specifically what vegetation the word **leafy** refers to. Here, **leafy** could refer to: (1) the grass that the couple layed down on. Alternate translation: “grass” (2) the branches above their meeting place in the forest. Alternate translation: “under the cover of branches” or “shaded by branches”
1:17	v14z		rc://*/ta/man/translate/figs-metaphor	קֹר֤וֹת בָּתֵּ֨י⁠נוּ֙ אֲרָזִ֔ים רַהִיטֵ֖נוּ בְּרוֹתִֽים	1	Here the woman is speaking of the forest as though it were a **house**, the cedar trees as if they were the **beams** of the house and **pine** trees as if they were the **rafters** of the house. If it would be helpful in your language, you could state the meaning plainly or use a simile as modeled by the UST. Alternate translation: “Our meeting place is shaded by cedar and pine trees” or “Branches of cedar and pine trees will be a canopy over our meeting place”
1:17	c3e5		rc://*/ta/man/translate/translate-unknown	בְּרוֹתִֽים	1	**pine** is a type of tree that grows tall and close to other trees so that they provide shade from the sun. If your readers would not be familiar with **pine** trees, you could use general phrase describing them or use the name of a tree that grows tall and densely in your area. Alternate translation: “tall leafy trees” 
2:intro	u8uv				0	# Song of Songs 2 General Notes\n\n## Important figures of speech in this chapter\n\n### Metaphor\n\nWomen are compared to flowers in this chapter. This metaphor may describe a woman’s beauty and delicacy. (See: [[rc://*/ta/man/translate/figs-metaphor]])\n\n### Euphemisms\n\nIt is possible that some of the metaphors used in this chapter are actually euphemisms. These euphemisms would refer to sex or the physical love between a husband a wife. (See: [[rc://*/ta/man/translate/figs-euphemism]])
2:1	cne2		rc://*/ta/man/translate/figs-metaphor	 אֲנִי֙ חֲבַצֶּ֣לֶת הַ⁠שָּׁר֔וֹן שֽׁוֹשַׁנַּ֖ת הָ⁠עֲמָקִֽים	1	The woman is speaking of herself as if she is two different types of flowers in order to make a comparison between herself and these flowers. If it would be helpful in your language, you could state the meaning plainly, explain the comparison, or use a simile as modeled by the UST. The reason the woman compares herself to these wildflowers is to express that she thinks she has only common beauty and is no more attractive than the other young women her age. Alternate translation: “I am as common as a wildflower of Sharon or a lily of the valleys” or “my beauty is as common as a wildflower in Sharon or a lily of the valleys”
2:1	ps9x		rc://*/ta/man/translate/translate-unknown	חֲבַצֶּ֣לֶת	1	The original word which the ULT translates as **flower** refers to a specific type of flower which grows on the ground. The exact type of flower that the original word refers to cannot be known with certainty so you could use the name of a pretty wildflower in your area or you could use a general term as modeled by the ULT.
2:1	gh6w		rc://*/ta/man/translate/figs-explicit	הַ⁠שָּׁר֔וֹן	1	**Sharon** was the name of a specific plain (a flat area). The word **Sharon** refers to a flat, wide area and so by using the word **Sharon** the woman is probably referring to “plains” in general and expressing that she is like a wildflower that grows on the plains. If it would be helpful to your readers, you could indicate that explicitly as modeled by the UST.
2:1	bw25		rc://*/ta/man/translate/figs-parallelism	אֲנִי֙ חֲבַצֶּ֣לֶת הַ⁠שָּׁר֔וֹן שֽׁוֹשַׁנַּ֖ת הָ⁠עֲמָקִֽים	1	The phrase **a flower of Sharon** and the phrase **a lily of the valleys** mean very similar things. The second phrase emphasizes the meaning of the first by repeating the same idea with different words. Hebrew poetry was based on this kind of repetition, and it would be good to show this to your readers by including both phrases in your translation rather than combining them. However, if saying very similar things twice might confuse your readers, you could combine the phrases into one. Alternate translation: “I am a wildflower that grows in the plains and the valleys”
2:1	cxaq		rc://*/ta/man/translate/figs-ellipsis	שֽׁוֹשַׁנַּ֖ת	1	The woman is leaving out some of the words that a sentence would need in many languages to be complete. If your readers might misunderstand this, you could supply these words from the context. Alternate translation: “I am a lily of”
2:1	ni5p		rc://*/ta/man/translate/translate-unknown	שֽׁוֹשַׁנַּ֖ת	1	A **lily** is a type of flower. If your readers would not be familiar with this type of flower, you could use the name of something similar in your area or you could use a more general term. Alternate translation: “a flower of” 
2:2	ibi6		rc://*/ta/man/translate/figs-simile	כְּ⁠שֽׁוֹשַׁנָּה֙ בֵּ֣ין הַ⁠חוֹחִ֔ים כֵּ֥ן רַעְיָתִ֖⁠י בֵּ֥ין הַ⁠בָּנֽוֹת	1	The man compares the woman he loves to **a lily among thorns**. The point of this comparison is that in the same way that **a lily** is much more beautiful than **thorns** so the woman is much more beautiful than the other young women. If it would be helpful in your language, you could use an equivalent comparison or express this meaning in plain language. Alternate translation: “You my darling, are much more beautiful than all other women” 
2:2	l00i		rc://*/ta/man/translate/translate-unknown	כְּ⁠שֽׁוֹשַׁנָּה֙	1	See how you translated the word **lily** in [2:1](../02/01.md) 
2:2	bi45			רַעְיָתִ֖⁠י	1	See how you translated the phrase **my darling** in [1:9](../01/09.md). 
2:2	y9bu		rc://*/ta/man/translate/figs-explicit	הַ⁠בָּנֽוֹת	1	Here, the phrase **the daughters** refers to the **daughters of Jerusalem** mentioned in [1:5](../01/05.md) and probably refers not just to the young women of Jerusalem but also to all women. If it would help your readers you could indicate that explicitly. Alternate translation: “the young women of Jerusalem” or “other young women”
2:3	xz7y		rc://*/ta/man/translate/figs-simile	כְּ⁠תַפּ֨וּחַ֙ בַּ⁠עֲצֵ֣י הַ⁠יַּ֔עַר כֵּ֥ן דּוֹדִ֖⁠י בֵּ֣ין הַ⁠בָּנִ֑ים	1	The woman is saying that the man is like an **apple tree** because in the same way that **an apple tree** is more pleasant than the other **trees of the forest**, so the man she loves is more pleasant than other men. If it would be helpful in your language, you could explain the basis of this comparison. Alternate translation: “As apple trees are more pleasant than other trees, so you my beloved are more pleasant than other men”
2:3	jjo5		rc://*/ta/man/translate/figs-infostructure	כְּ⁠תַפּ֨וּחַ֙ בַּ⁠עֲצֵ֣י הַ⁠יַּ֔עַר כֵּ֥ן דּוֹדִ֖⁠י בֵּ֣ין הַ⁠בָּנִ֑ים	1	If it would be more natural in your language, you could reverse the order of these phrases. Alternate translation: “Among the other young men my beloved is like an apple tree among the trees of the forest” or “Compared to other men my beloved is like an apple tree among the trees of the forest”
2:3	yr6x		rc://*/ta/man/translate/translate-unknown	כְּ⁠תַפּ֨וּחַ֙	1	An **apple tree** is a tree that produces pleasant tasting fruit and has a pleasant smell. If your readers would not be familiar with this type of tree, you could use the name of a similar tree in your area or you could use a more general term. Alternate translation: “Like a tree that produces pleasant tasting fruit”
2:3	qtmu		rc://*/ta/man/translate/figs-explicit	בַּ⁠עֲצֵ֣י הַ⁠יַּ֔עַר	1	The phrase **the trees of the forest** refers to the other trees of the forest which were considered common when compared to an apple tree. If it would be helpful to your readers, you could indicate that explicitly. Alternate translation: “among the other trees of the forest” or “compared to the common trees of the forest” 
2:3	q7kl			דּוֹדִ֖⁠י	1	See how you translated the phrase **my beloved** in [1:13](../01/13.md).
2:3	eogn		rc://*/ta/man/translate/figs-explicit	בֵּ֣ין הַ⁠בָּנִ֑ים	1	Here, the phrase **the sons** refers to the other young men. In the previous verse the man compared the woman to the other “daughters” (young women). Here the woman compares the man she loves to the other young men, whom she calls **the sons**. If it would help your readers you could indicate explicitly what **the sons** means here. Alternate translation: “among the other young men” or “when compared to all the other men”
2:3	pii3		rc://*/ta/man/translate/figs-metaphor	בְּ⁠צִלּ⁠וֹ֙ חִמַּ֣דְתִּי וְ⁠יָשַׁ֔בְתִּי וּ⁠פִרְי֖⁠וֹ מָת֥וֹק לְ⁠חִכִּֽ⁠י	1	Here the woman continues speaking of the man as if he were **an apple tree**. The word **shadow** refers to the shade of an apple tree which would give both protection from the sun and refreshment. To **sit** represents being near or in the presence of the man and his **fruit** being **sweet** means that he causes the woman to experience pleasurable feelings in a way that is comparable to eating sweet fruit. If it is possible in your language you should try to retain the images used here, or substitute a comparable image if needed. If you are not able to retain the metaphors without causing misunderstanding, you could use similes or state the meaning plainly. Alternate translation: “He provides me with refreshment and protection when I am in his presence, he gives me great pleasure” or “I sit in his presence and he refreshes and protects me, he is delightful to me like sweet fruit”
2:3	fkm3			בְּ⁠צִלּ⁠וֹ֙	1	Alternate translation: “In his shade” 
2:3	bfja			חִמַּ֣דְתִּי	1	Alternate translation: “I passionately desired”
2:4	o9vh		rc://*/ta/man/translate/figs-explicit	הֱבִיאַ֨⁠נִי֙	1	See how you translated the phrase “has brought me” in [1:4](../01/04.md). The original language word which the ULT translates here as **He brought me** could be describing: (1) a request or wish that the woman has and not something that has already happened. If it would help your readers, you could indicate that explicitly. Alternate translation: “May he bring me” or ”I desire him to bring me” (2) an action that has already happened. Alternate translation: “He has brought me” 
2:4	f7e2		rc://*/ta/man/translate/figs-go	הֱבִיאַ֨⁠נִי֙	1	Your language may say “took” rather than **brought** in contexts such as this. Use whichever is more natural. Alternate translation: “He took me” 
2:4	ift6		rc://*/ta/man/translate/figs-explicit	בֵּ֣ית הַ⁠יָּ֔יִן	1	In the author’s culture the phrase **house of wine** was used to refer to a location that people went for the purpose of drinking wine. The phrase does not necessarily indicate a **house** or building so here it could be referring a private location that used as their meeting place, possibly the “house” (location) where they spent time together in the forest (described in [1:17](../01/17.md)). If it would be helpful to your readers, you could indicate that explicitly or use a general expression that allows for either meaning. Alternate translation: “the place where wine is drunk” or ”the place where wine is served” or ”our meeting place”
2:4	hxuz		rc://*/ta/man/translate/figs-euphemism	בֵּ֣ית הַ⁠יָּ֔יִן	1	Here, **house of wine** most likely does not refer to a literal **house of wine** but instead the woman is probably using this phrase to poetically describe a private meeting place where they could enjoy expressing their love for each other. She is describing their meeting place by using an image that was meaningful in that culture. If it would be helpful in your language, you could retain the literal translation **house of wine** and explain the meaning in a footnote (if you are using them), or you could express the meaning using a different expression that is meaningful in your culture, or you could state the meaning plainly. Alternate translation: “our meeting place so that we could enjoy our love” or ”the place where we could celebrate our love for each other” or ”the place where we could consummate our love”
2:4	rp8q		rc://*/ta/man/translate/figs-metaphor	וְ⁠דִגְל֥⁠וֹ עָלַ֖⁠י אַהֲבָֽה	1	The woman is speaking of the man’s **love** for her as if it were a **banner**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “and he publicly displays his love for me and his intention is to protect me” or “and he covers me with his love”
2:4	jgbx		rc://*/ta/man/translate/translate-unknown	וְ⁠דִגְל֥⁠וֹ	1	A **banner** is a flag made out of a large piece of cloth that is attached to the top of a long wooden pole. People groups and kings had their own unique banners by which they identified themselves. If your readers would not be familiar with this term, you could use the name of something used for a similar purpose in your area or you could use a more general term. Alternate translation: “and his flag”
2:4	cms6		rc://*/ta/man/translate/figs-abstractnouns	וְ⁠דִגְל֥⁠וֹ עָלַ֖⁠י אַהֲבָֽה	1	If your language does not use an abstract noun for the idea of **love**, you could express the same idea with a verbal form as modeled by the UST.
2:5	ddvu		rc://*/ta/man/translate/figs-parallelism	סַמְּכ֨וּ⁠נִי֙ בָּֽ⁠אֲשִׁישׁ֔וֹת רַפְּד֖וּ⁠נִי בַּ⁠תַּפּוּחִ֑ים	1	These two phrases mean very similar things. In the author’s culture both raisins and **apples** were believed to give people strength for love.The second phrase emphasizes the meaning of the first by repeating the same idea with different words. Hebrew poetry was based on this kind of repetition, and it would be good to show this to your readers by including both phrases in your translation rather than combining them. However, if your readers are unfamiliar with raisins and/or **apples** and you do not have an equivalent food or foods that you could substitute for them here you could combine these two phrases into one and use a general expression. Alternate translation: “Sustain and refresh me with fruit” or “strengthen me with fruit” or “strengthen me for love with fruit” 
2:5	ukb7		rc://*/ta/man/translate/translate-plural	סַמְּכ֨וּ⁠נִי֙…רַפְּד֖וּ⁠נִי	1	The phrases **Sustain me** and **refresh me** are plural imperative forms in the original language. The woman is addressing the man using plural forms to show the intensity of her feelings. Your language may allow you to do the same thing. The ULT indicates the intensity that these two plural forms indicate by placing an exclamation point at the end of this verse. Use a natural form in your language for showing intensity of emotion. 
2:5	t16z		rc://*/ta/man/translate/grammar-connect-logic-result	סַמְּכ֨וּ⁠נִי֙ בָּֽ⁠אֲשִׁישׁ֔וֹת רַפְּד֖וּ⁠נִי בַּ⁠תַּפּוּחִ֑ים כִּי־ חוֹלַ֥ת אַהֲבָ֖ה אָֽנִי	1	If it would be more natural in your language, you could reverse the order of the phrases in this verse, since the second part gives the reason for the result that the first part describes. Alternate translation: “Because I am sick with love, sustain me with raisin cakes and refresh me with apples”
2:5	khc1		rc://*/ta/man/translate/translate-unknown	בָּֽ⁠אֲשִׁישׁ֔וֹת	1	A **raisin** is a dried grape. Raisin cakes were cakes made of dried grapes pressed together. If your readers would not be familiar with this type of fruit, you could use the name of something similar in your area or you could use a more general term. Alternate translation: “with cakes made of dried fruit”
2:5	gs2a		rc://*/ta/man/translate/translate-unknown	בַּ⁠תַּפּוּחִ֑ים	1	An **apple** is a round pleasant tasting fruit that grows on a tree and is about the size of an adult human’s fist. If your readers would not be familiar with this type of fruit, you could use the name of something similar in your area or you could use a more general term. Alternate translation: “fruit”
2:5	y4qy		rc://*/ta/man/translate/figs-hyperbole	כִּי־חוֹלַ֥ת אַהֲבָ֖ה אָֽנִי	1	The woman speaks of feeling **sick with love** because her feelings of love are so strong for the man that they overwhelm her body as if they were a kind of sickness. She is exaggerating in order to emphasize the strength of her feelings for the man. Alternate translation: “for my love for you is so strong that I feel as if I were sick with love” or “because my love for you overwhelms me like a sickness”
2:5	ijwy		rc://*/ta/man/translate/figs-abstractnouns	אַהֲבָ֖ה	1	If your language does not use an abstract noun for the idea of **love**, you could express the same idea with a verbal form as modeled by the UST.
2:6	m6ys			שְׂמֹאל⁠וֹ֙ תַּ֣חַת לְ⁠רֹאשִׁ֔⁠י וִ⁠ימִינ֖⁠וֹ תְּחַבְּקֵֽ⁠נִי	1	This verse could be describing: (1) an action that the man was doing in which case it should be translated in a similar way to the way that the ULT translates it. (2) a request or wish that the woman has and not something that has already happened. Alternate translation: “ I hope he puts his left arm under my head\nand holds me close with his right arm” or ”I want him to put his left arm under my head\nand hold me close with his right arm”
2:6	fq8w				0	Alternate translation: “holds me”
2:7	l67b		rc://*/ta/man/translate/figs-apostrophe	הִשְׁבַּ֨עְתִּי אֶתְ⁠כֶ֜ם בְּנ֤וֹת יְרוּשָׁלִַ֨ם֙	1	Here the author portrays the woman as speaking to the **daughters of Jerusalem** as if they were present and could hear her but most likely they are not present but rather the author is depicting the woman as addressing the **daughters of Jerusalem** as a poetic way of giving voice to the woman’s feelings. Because the author does this intentionally for poetic effect it is suggested that you do the same. If it would be helpful in your language, you could indicate this in a footnote if you are using them.
2:7	f8kj		rc://*/ta/man/translate/writing-oathformula	הִשְׁבַּ֨עְתִּי אֶתְ⁠כֶ֜ם…בִּ⁠צְבָא֔וֹת א֖וֹ בְּ⁠אַיְל֣וֹת הַ⁠שָּׂדֶ֑ה	1	**I adjure you** and the word **by** are both parts of Hebrew oath or promise formulas. You can use a natural way of making a promise in your culture that would be appropriate in this context. Alternate translation: “I urge you to promise me … with the female gazelles or the does of the field as our witnesses” or “Please, promise me … with the female gazelles or the does of the field as our witnesses” or “I want you to make an oath … with the female gazelles or the does of the field listening” 
2:7	to30		rc://*/ta/man/translate/figs-possession	בְּנ֤וֹת יְרוּשָׁלִַ֨ם֙	1	See how you translated the phrase **daughters of Jerusalem** in [1:5](../01/05.md).
2:7	n4wq		rc://*/ta/man/translate/figs-possession	בִּ⁠צְבָא֔וֹת א֖וֹ בְּ⁠אַיְל֣וֹת הַ⁠שָּׂדֶ֑ה	1	Here, the woman is using the possessive form to describe that **female gazelles** and **does** live in fields and therefore are wild rather than domesticated animals. If your language would not use the possessive form for this, you could explain the meaning of the phrase **of the field** in your translation. Alternate translation: “by the wild female gazelles and does” 
2:7	sz5c		rc://*/ta/man/translate/translate-unknown	בִּ⁠צְבָא֔וֹת א֖וֹ בְּ⁠אַיְל֣וֹת	1	A gazelle is an animal that is a small antelope and looks like a deer, moves quickly like a deer, and is very similar in size to a deer. If your readers would not be familiar with this type of animal, you could use the name of something similar in your area or if you do not have two deer-like animals in your area or if your language does not have two different words for deer-like animals you could combine the terms **female gazelles** and **does** into one term. Alternate translation: “by the female deer of” or “by the female gazelles of”
2:7	nt79		rc://*/ta/man/translate/figs-explicit	בְּ⁠אַיְל֣וֹת	1	**Does** are female deer. If it would be helpful to your readers you could indicate that explicitly. Alternate translation: “the female deer of”
2:7	ekc3		rc://*/ta/man/translate/figs-personification	אִם־ תָּעִ֧ירוּ ׀ וְֽ⁠אִם־ תְּעֽוֹרְר֛וּ אֶת־ הָ⁠אַהֲבָ֖ה עַ֥ד שֶׁ⁠תֶּחְפָּֽץ	1	Here **love** is spoken of as if it were a person who could sleep and be awakened and as if it were a person who could have **desires**. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “do not encourage people to love romantically until the appropriate time” or “do not encourage people’s romantic feelings until the appropriate time” 
2:7	fz3j		rc://*/ta/man/translate/figs-doublet	אִם־תָּעִ֧ירוּ ׀ וְֽ⁠אִם־ תְּעֽוֹרְר֛וּ	1	Here, the words **awaken** and **stir** mean basically the same thing. The repetition is used for emphasis. If your language does not use repetition to do this, you could use one phrase and provide emphasis in another way. Alternate translation: “do not awaken”
2:7	z2xm		rc://*/ta/man/translate/figs-abstractnouns	הָ⁠אַהֲבָ֖ה	1	If your language does not use an abstract noun for the idea of **love**, you could express the same idea with a verbal form as modeled by the UST.
2:8	aay2				0	# General Information:\n\nThe second part of the book begins here. It is not clear whether the woman is speaking to herself or to the daughters of Jerusalem.
2:8	fq0o		rc://*/ta/man/translate/figs-explicit	 ק֣וֹל דּוֹדִ֔⁠י	1	Here the original language word which the ULT translates as **voice** is being used to get the readers attention. If it would help your readers you can indicate that explicitly in your translation. Alternate translation: “Listen, I hear my beloved speaking” or “Listen, I hear my beloved approaching” 
2:8	okuh		rc://*/ta/man/translate/figs-exclamation	הִנֵּה	1	**Behold** is an exclamation word that is used to bring attention to something. Here it is used to bring attention to the man’s approach. Use an exclamation that is natural in your language for communicating this. See how you translated “Behold” in [1:15](../01/015.md). Alternate translation: “Look” 
2:8	happ		rc://*/ta/man/translate/figs-go	בָּ֑א	1	Your language may say “going” rather than **coming** in contexts such as this. Use whichever is more natural. Alternate translation: “is going” 
2:8	tymi		rc://*/ta/man/translate/figs-parallelism	מְדַלֵּג֙ עַל־ הֶ֣⁠הָרִ֔ים מְקַפֵּ֖ץ עַל־ הַ⁠גְּבָעֽוֹת	1	These two phrases mean the same thing. The woman says the same thing twice, in slightly different ways, to give emphasis to what she is saying. If saying the same thing twice might be confusing in your language, or if you do not have two words for steeply elevated inclines you could combine these two phrases and provide emphasis in another way. Alternate translation: “jumping over the mountains!” or “leaping over the hills!” 
2:8-9	fr67 		rc://*/ta/man/translate/figs-simile	מְדַלֵּג֙ עַל־הֶ֣⁠הָרִ֔ים מְקַפֵּ֖ץ עַל־הַ⁠גְּבָעֽוֹת & דּוֹמֶ֤ה דוֹדִ⁠י֙ לִ⁠צְבִ֔י א֖וֹ לְ⁠עֹ֣פֶר	1	The woman speaks of the man as if he were **a gazelle or a young stag**. If it would be helpful to your readers, you could explain the basis of this comparison. Alternate translation: “leaping over the mountains, jumping over the hills. My beloved is agile and fast and he exudes freedom and strength like a gazelle or a young stag”
2:8-9	gatn5		rc://*/ta/man/translate/figs-infostructure	מְדַלֵּג֙ עַל־הֶ֣⁠הָרִ֔ים מְקַפֵּ֖ץ עַל־הַ⁠גְּבָעֽוֹת דּוֹמֶ֤ה דוֹדִ⁠י֙ לִ⁠צְבִ֔י א֖וֹ לְ⁠עֹ֣פֶר	1	If it would be more natural in your language, you could reverse the order of these phrases. Alternate translation: “My beloved resembles a gazelle or a young stag, leaping over the mountains, jumping over the hills” or “My beloved is like a gazelle or a young stag, leaping over the mountains, jumping over the hills” 
2:8	j2nl				0	This could mean: (1) “Listen carefully to what I am about to say.” You could use a word in your language that tells the hearer to listen carefully, or (2) “Listen so you can hear him coming.”
2:9	kq5f		rc://*/ta/man/translate/translate-unknown	לִ⁠צְבִ֔י	1	See how you translated the plural form “gazelles” in [2:7](../02/07.md) and translate this word as the singular of “gazelles.” 
2:9	qbs9		rc://*/ta/man/translate/figs-explicit	הָֽ⁠אַיָּלִ֑ים	1	A **stag** is a male deer. If it would help your readers you could indicate that explicitly. Alternate translation: “male deer”
2:9	s6z4		rc://*/ta/man/translate/figs-exclamation	הִנֵּה־זֶ֤ה עוֹמֵד֙	1	**Behold** is an exclamation word that is used to bring attention to something. Here it is used to draw attention to the man’s arrival. Use an exclamation that is natural in your language in this context. Alternate translation: “Look! Here he is! Standing”  
2:9	pppj		rc://*/ta/man/translate/figs-explicit	זֶ֤ה	1	Here, the phrase **this one** refers to the man who the woman calls **My beloved** in the first part of this verse. If it would be helpful to your readers, you could indicate that explicitly. Alternate translation: “this man” or “my beloved” 
2:9	umf5		rc://*/ta/man/translate/figs-exclusive	אַחַ֣ר כָּתְלֵ֔⁠נוּ	1	Here, the word **our** refers to the woman and her family and does not include the man, so use the exclusive form of that word in your translation if your language marks that distinction. Alternate translation: “behind the wall of my house” or “on the other side of the wall of my family’s house”
2:9	kf9u		rc://*/ta/man/translate/figs-parallelism	מַשְׁגִּ֨יחַ֙ מִן־הַֽ⁠חֲלֹּנ֔וֹת מֵצִ֖יץ מִן־הַֽ⁠חֲרַכִּֽים	1	These two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. Hebrew poetry was based on this kind of repetition, and it would be good to show this to your readers by including both phrases in your translation rather than combining them. However, if it would be helpful to your readers, you could connect the phrases with a word other than **and** in order to show that the second phrase is repeating the first one, not saying something additional. Alternate translation: “gazing through the windows, yes, looking through the lattice”
2:9	nuxr		rc://*/ta/man/translate/translate-plural	הַֽ⁠חֲלֹּנ֔וֹת…הַֽ⁠חֲרַכִּֽים	1	Here, the words **windows** and **lattices** are plural forms and could: (1) be used with singular meanings here. Because the author says that the man **is standing** instead of indicating that he is walking around the outside of the house, it is likely that these terms have singular meanings here. Alternate translation: “the window … the lattice” (2) have a plural meaning indicating that the man was walking around the house and looking into the house through different windows and lattices. If you decide that these two terms have a plural meaning here you can translate them in a similar way to the ULT.
2:9	s9xt		rc://*/ta/man/translate/translate-unknown	הַֽ⁠חֲרַכִּֽים	1	A “lattice” is a cover inside a window frame that is made by weaving strips of wood together. **lattices** have holes that people can look through. If your readers would not be familiar with **lattices**, you could use the name of something similar in your area or you could describe **lattices** as modeled by the UST. Alternate translation: “the screen” 
2:10	gr22		rc://*/ta/man/translate/figs-go	וּ⁠לְכִי־לָֽ⁠ךְ	1	Your language may say “go” rather than **come** in contexts such as this. Use whichever is more natural. Alternate translation: “and go” 
2:11	yv91		rc://*/ta/man/translate/figs-exclamation	הִנֵּ֥ה ה⁠סתו	1	The man is using the term **Behold** to focus attention on what he is about to say. Use an exclamation that is natural in your language for communicating this. Alternate translation: “see that the winter”
2:11	jmbh		rc://*/ta/man/translate/grammar-connect-logic-result	כִּֽי	1	Here, the word **for** indicates that what follows is the motivation or reason for what came before. Use a connector in your language that makes it clear that what follows is a reason for what came before. Alternate translation: “because” 
2:11	e658		rc://*/ta/man/translate/translate-unknown	ה⁠סתו	1	In Israel **winter** is the time of year when it is cold and rains more heavily than during other seasons. If the seasons do not vary much in your location, you could explain this with a general expression such as “the cold season” as modeled by the UST. Alternate translation: “the cold rainy season” or “the cold wet season” 
2:11	asu3		rc://*/ta/man/translate/figs-parallelism	ה⁠סתו עָבָ֑ר הַ⁠גֶּ֕שֶׁם חָלַ֖ף	1	These two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. Hebrew poetry was based on this kind of repetition, and it would be good to show this to your readers by including both phrases in your translation rather than combining them. If it would be helpful to your readers, you could connect the clauses with a word that shows that the second clause is repeating the first one, not saying something additional. Alternate translation: “the winter has gone; yes, the rain has passed”
2:11	qxz4		rc://*/ta/man/translate/figs-go	עָבָ֑ר	1	Your language may not say **gone** in contexts such as this. Alternate translation: “is finished” or “is over”  
2:11	b8gp		rc://*/ta/man/translate/figs-go	הָלַ֥ךְ לֽ⁠וֹ	1	Your language may not say **went** in contexts such as this. Alternate translation: “it ended” or “it left” 
2:11	eh4t		rc://*/ta/man/translate/figs-doublet	חָלַ֖ף הָלַ֥ךְ לֽ⁠וֹ	1	The terms **passed** and **went away** mean similar things. The author is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “is over and gone” or “has gone away” 
2:12	j8f3			בָ⁠אָ֔רֶץ	1	Alternate translation: “throughout the land”
2:12	zmw4		rc://*/ta/man/translate/figs-activepassive	וְ⁠ק֥וֹל הַ⁠תּ֖וֹר נִשְׁמַ֥ע	1	The phrase **the turtledove is heard** can be translated in active form. If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, it is clear from the context that it is people. Alternate translation: “and people hear the voice of the turtledove” or “and people hear the turtledove cooing”
2:13	mk2y		rc://*/ta/man/translate/grammar-collectivenouns	הַ⁠תְּאֵנָה֙ חָֽנְטָ֣ה פַגֶּ֔י⁠הָ	1	The word **tree** is a singular noun that refers to all the fig trees in that region. If your language does not use singular nouns in that way, you could use a different expression. Alternate translation: “The fig trees are ripening their green figs” or “The figs on the trees are becoming ripe”
2:13	ef3j			וְ⁠הַ⁠גְּפָנִ֥ים ׀ סְמָדַ֖ר	1	Alternate translation: “and the grapevines are flowering” or “and the grapevines are blossoming”
