Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
5:7	lt5l		rc://*/ta/man/translate/figs-explicit	בָ֭נִים	1	Throughout chapters 1–9, Solomon alternates between using the plural **sons** and singular “son.” Many scholars think that Solomon does this in order to indicate that he is not only instructing one of his **sons**, but all of his readers as well. See how you translated **sons** in [4:1](../04/01.md).\n
5:7	e4q8		rc://*/ta/man/translate/figs-metaphor	וְ⁠אַל־תָּ֝ס֗וּרוּ מֵ⁠אִמְרֵי־פִֽ⁠י	1	Here, Solomon speaks of someone not listening to someone else as if the person physically turned **away** from what he was saying. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “do not stop listening to the sayings of my mouth”
5:7	zb82		rc://*/ta/man/translate/figs-litotes	וְ⁠אַל־תָּ֝ס֗וּרוּ מֵ⁠אִמְרֵי־פִֽ⁠י	1	Here, Solomon uses a figure of speech that expresses a strong positive meaning by using a negative word together with a word that is the opposite of the intended meaning. If it would be helpful in your language, you could express the meaning positively. Alternate translation: “and listen to the sayings of my mouth”\n
5:7	ih1h		rc://*/ta/man/translate/figs-synecdoche	מֵ⁠אִמְרֵי־פִֽ⁠י	1	See how you translated **the sayings of my mouth** in [4:5](../04/05.md).
5:8	y32e		rc://*/ta/man/translate/figs-metaphor	הַרְחֵ֣ק מֵ⁠עָלֶ֣י⁠הָ דַרְכֶּ֑⁠ךָ	1	Here, **way** represents the person and their daily activities. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “Keep yourself far away from her”
5:8	rv57		rc://*/ta/man/translate/writing-pronouns	מֵ⁠עָלֶ֣י⁠הָ & בֵּיתָֽ⁠הּ	1	In this verse, **her** refers to the adulterous woman described in [5:3–6](../05/03.md). If it would be helpful in your language, you could state this explicitly. Alternate translation: “from an adulteress … the house of an adulteress”\n
5:8	jw5h		rc://*/ta/man/translate/figs-go	וְ⁠אַל־תִּ֝קְרַ֗ב	1	In a context such as this, your language might say “go” instead of **come**. Alternate translation: “and do not go near”
5:9	pl7u		rc://*/ta/man/translate/grammar-connect-words-phrases	פֶּן	1	**Lest** here indicates that what follows in this verse is what would happen to people if they do not obey the commands in the previous verse. Use a natural form in your language for connecting this statement to the previous one. Alternate translation: “If you do this, then”
5:9	b54w		rc://*/ta/man/translate/figs-metaphor	תִּתֵּ֣ן לַ⁠אֲחֵרִ֣ים הוֹדֶ֑⁠ךָ	1	Here, **splendor** could refer to: (1) everything that a person achieves during the time in a person’s life when he is the strongest, which would be the same meaning as **your years** in the next clause. Alternate translation: “you give to others your vigor” or “you give to others your achievements from your vigorous time of life” (2) a person’s reputation, in which case this clause would refer to a person getting a bad reputation. Alternate translation: “you will lose your good reputation with others”
5:9	bc5b		rc://*/ta/man/translate/figs-ellipsis	וּ֝⁠שְׁנֹתֶ֗י⁠ךָ	1	Solomon is leaving out some of the words that in many languages a clause would need in order to be complete. You could supply these words from earlier in the sentence if it would be clearer in your language. Alternate translation: “and lest you give your years”
5:9	bqa1		rc://*/ta/man/translate/figs-metonymy	וּ֝⁠שְׁנֹתֶ֗י⁠ךָ	1	Here, **your years** could refer to: (1) everything that a person achieves during the time in a person’s life when he is his healthiest and strongest. Alternate translation: “and all you have achieved in the best years of your life” (2) the **years** that a person is alive, meaning that **a cruel one** would kill this person. Alternate translation: “and your life”
5:9	dtlx		rc://*/ta/man/translate/grammar-collectivenouns	לְ⁠אַכְזָרִֽי	1	Here, **a cruel one** could refer to: (1) one person, possibly the husband of the adulterous woman. Alternate translation: “a cruel person” or “a cruel man” (2) a group of **cruel** people who are called **others** in the previous clause. Alternate translation: “to cruel people”
5:10	j1mn		rc://*/ta/man/translate/grammar-connect-words-phrases	פֶּֽן	1	**Lest** here indicates that what follows in this verse is what would happen to people if they do not obey the commands in [5:8](../05/08.md). Use a natural form in your language for connecting this statement to the previous one. Alternate translation: “If you do this, then”
5:10	d9br		rc://*/ta/man/translate/figs-activepassive	יִשְׂבְּע֣וּ	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language, as in the UST.
5:10	nxjm		rc://*/ta/man/translate/figs-metonymy	כֹּחֶ֑⁠ךָ	1	Here, **your strength** refers to everything that a person achieves during the time in a person’s life when he has the most **strength**. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “with what you achieved when you were strong”
5:10	iftp		rc://*/ta/man/translate/figs-metonymy	וַ֝⁠עֲצָבֶ֗י⁠ךָ	1	Here, **your toils** refers to everything that a person earns by working hard. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “and what you gain from toiling”
5:10	ksf3		rc://*/ta/man/translate/figs-metonymy	בְּ⁠בֵ֣ית נָכְרִֽי	1	Here, **house** could refer to: (1) the **house** where the **foreigner** keeps the things he takes from this person, as in the UST. (2) the people who live in **the house of a foreigner**. Alternate translation: “be with the household or a foreigner”
5:10	auzu		rc://*/ta/man/translate/grammar-collectivenouns	נָכְרִֽי	1	Here, **a foreigner** could refer to: (1) one person, possibly the adulterous woman or her husband. Alternate translation: “a foreign person” (2) a group of **foreign** people who are called **strangers** in the previous clause. Alternate translation: “to foreign people”
5:11	i4yh		rc://*/ta/man/translate/figs-euphemism	בְ⁠אַחֲרִיתֶ֑⁠ךָ בִּ⁠כְל֥וֹת בְּ֝שָׂרְ⁠ךָ֗ וּ⁠שְׁאֵרֶֽ⁠ךָ	1	Here, Solomon is referring to dying in a polite way by using the word **end** and the phrase **your body and your flesh are finished**. If it would be helpful in your language, you could use a polite way of referring to death in your language, or you could express the meaning plainly. Alternate translation: “at the time of your death, when your flesh and your body die”
5:11	la5h		rc://*/ta/man/translate/figs-doublet	בְּ֝שָׂרְ⁠ךָ֗ וּ⁠שְׁאֵרֶֽ⁠ךָ	1	The words **flesh** and **body** mean basically the same thing and represent the whole person. Solomon is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “you yourself”
5:12	x4di		rc://*/ta/man/translate/figs-parallelism	שָׂנֵ֣אתִי מוּסָ֑ר וְ֝⁠תוֹכַ֗חַת נָאַ֥ץ לִבִּֽ⁠י	1	These two clauses mean basically the same thing. The second clause emphasizes the meaning of the first clause by repeating the same idea with different words. If it would be helpful to your readers, you could connect the phrases with a word other than **and** in order to show that the second phrase is repeating the first one, not saying something additional. Alternate translation: “I hated correction, yes, my heart despised rebuke”\n
5:12	m4gr		rc://*/ta/man/translate/figs-exclamations	אֵ֭יךְ שָׂנֵ֣אתִי מוּסָ֑ר	1	“How” here is an exclamation that emphasizes how much he **hated correction**. Use an exclamation that would communicate that meaning in your language. Alternate translation: “I hated correction so very much”
5:12	pm48		rc://*/ta/man/translate/figs-abstractnouns	מוּסָ֑ר וְ֝⁠תוֹכַ֗חַת	1	See how you translated the abstract nouns **correction** and **rebuke** in [3:11](../03/11.md).
5:12	b7lf		rc://*/ta/man/translate/figs-metonymy	לִבִּֽ⁠י	1	See how you translated the same use of **heart** in [2:2](../02/02.md).
5:13	t507		rc://*/ta/man/translate/figs-parallelism	וְֽ⁠לֹא־שָׁ֭מַעְתִּי בְּ⁠ק֣וֹל מוֹרָ֑⁠י וְ֝⁠לִֽ⁠מְלַמְּדַ֗⁠י לֹא־הִטִּ֥יתִי אָזְנִֽ⁠י	1	These two clauses mean basically the same thing. The second clause emphasizes the meaning of the first clause by repeating the same idea with different words. If it would be helpful to your readers, you could connect the phrases with a word other than **and** in order to show that the second phrase is repeating the first one, not saying something additional. Alternate translation: “And I did not listen to the voice of my teachers, yes, to my instructors I did not incline my ear”
5:13	n7o7		rc://*/ta/man/translate/figs-idiom	וְֽ⁠לֹא־שָׁ֭מַעְתִּי בְּ⁠ק֣וֹל	1	The phrase **listen to the voice of** is an idiom that refers to obeying someone. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “And I did not obey the instructions of”
5:13	kvf5		rc://*/ta/man/translate/figs-idiom	לֹא־הִטִּ֥יתִי אָזְנִֽ⁠י	1	See how you translated this idiom in [4:20](../04/20.md).
5:14	kne6		rc://*/ta/man/translate/figs-metaphor	בְ⁠כָל־רָ֑ע	1	Here, the adulterous man speaks of experiencing complete disgrace as if **all evil** were a location he was **in**. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “experiencing total disgrace”
5:14	he4c		rc://*/ta/man/translate/figs-doublet	בְּ⁠ת֖וֹךְ קָהָ֣ל וְ⁠עֵדָֽה	1	The terms **assembly** and **congregation** mean the same thing and refer to the man’s community. The man is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “in the midst of the entire assembly”
5:15	f76j		rc://*/ta/man/translate/figs-parallelism	שְׁתֵה־מַ֥יִם מִ⁠בּוֹרֶ֑⁠ךָ וְ֝⁠נֹזְלִ֗ים מִ⁠תּ֥וֹךְ בְּאֵרֶֽ⁠ךָ	1	These two clauses mean basically the same thing. The second clause emphasizes the meaning of the first clause by repeating the same idea with different words. If it would be helpful to your readers, you could connect the phrases with a word other than **and** in order to show that the second phrase is repeating the first one, not saying something additional. Alternate translation: “Drink water from your cistern, yes, drink flowing waters from the midst of your well”
5:15	w3lx		rc://*/ta/man/translate/figs-ellipsis	שְׁתֵה־מַ֥יִם מִ⁠בּוֹרֶ֑⁠ךָ וְ֝⁠נֹזְלִ֗ים מִ⁠תּ֥וֹךְ בְּאֵרֶֽ⁠ךָ	1	Solomon is leaving out a word in the second clause that in many languages a clause would need in order to be complete. You could supply this word from the first clause if it would be clearer in your language. Alternate translation: “Drink water from your cistern and drink flowing waters from the midst of your well”
5:15	t8av		rc://*/ta/man/translate/figs-euphemism	שְׁתֵה־מַ֥יִם מִ⁠בּוֹרֶ֑⁠ךָ וְ֝⁠נֹזְלִ֗ים מִ⁠תּ֥וֹךְ בְּאֵרֶֽ⁠ךָ	1	In both of these clauses, Solomon is referring to a man satisfying his sexual desire with his own wife in a polite way. If it would be helpful in your language, you could use a more normal polite way of referring to this in your language, or you could express the meaning plainly. Alternate translation: “Sleep with your wife only and only satisfy yourself with her” or “Satisfy your sexual desire only with your wife, yes, satisfy your sexual desire only with her”
5:16	pe1s		rc://*/ta/man/translate/figs-rquestion	יָפ֣וּצוּ מַעְיְנֹתֶ֣י⁠ךָ ח֑וּצָ⁠ה בָּ֝⁠רְחֹב֗וֹת פַּלְגֵי־מָֽיִם	1	Solomon is using the question form to emphasize that a man should not commit adultery. If you would not use the question form for this purpose in your language, you could translate this as a statement or an exclamation. Alternate translation: “Your springs should not overflow outside, channels of water in the open areas!”
5:16	vww6		rc://*/ta/man/translate/figs-ellipsis	יָפ֣וּצוּ מַעְיְנֹתֶ֣י⁠ךָ ח֑וּצָ⁠ה בָּ֝⁠רְחֹב֗וֹת פַּלְגֵי־מָֽיִם	1	Solomon is leaving out some words in the second clause that in many languages a clause would need in order to be complete. You could supply these words from the first clause if it would be clearer in your language. You may need to make a new sentence. Alternate translation: “Should your springs overflow outside? Should your channels of water overflow in the open areas?”
5:16	u3ua		rc://*/ta/man/translate/figs-euphemism	יָפ֣וּצוּ מַעְיְנֹתֶ֣י⁠ךָ ח֑וּצָ⁠ה בָּ֝⁠רְחֹב֗וֹת פַּלְגֵי־מָֽיִם	1	In both clauses, Solomon is using a polite way to refer to a man having sex with women who are not his wife as if he were allowing his **springs** or **water** to flow in public places. If it would be helpful in your language, you could use a more polite way of referring to this in your language, or you could express the meaning plainly. See the discussion of euphemisms in the General Notes for this chapter. Alternate translation: “Should you sleep with other women, sleeping with them openly”
5:16	ss2w		rc://*/ta/man/translate/figs-explicit	ח֑וּצָ⁠ה & בָּ֝⁠רְחֹב֗וֹת	1	Here, **outside** and **open areas** refer to public places where there are many people. If it would be helpful in your language, you could state this explicitly. Alternate translation: “out into public streets … in public places”
5:17	f7ge		rc://*/ta/man/translate/writing-pronouns	יִֽהְיוּ	1	Here, **them** refers to the “springs” and “channels of water” mentioned in the previous verse, which are euphemisms for sexual activity. If it would be helpful in your language, you could state this explicitly. See how you translated those euphemisms in the previous verse. Alternate translation: “Let your sexual desires be”
5:17	s9wf		rc://*/ta/man/translate/figs-doublet	לְ⁠ךָ֥ לְ⁠בַדֶּ֑⁠ךָ	1	The phrases **for you** and **for you alone** mean the same thing. Solomon is using the two phrases together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “for only you alone”
5:18	eyoy		rc://*/ta/man/translate/figs-explicit	יְהִֽי־מְקוֹרְ⁠ךָ֥ בָר֑וּךְ	1	This clause is a command like the command to **be glad** in the next clause. If it would be helpful in your language, you could state this explicitly. Alternate translation: “Be blessed by your fountain”
5:18	xd81		rc://*/ta/man/translate/figs-metaphor	יְהִֽי־מְקוֹרְ⁠ךָ֥ בָר֑וּךְ	1	Here, Solomon speaks of his son’s wife as if she were a **fountain** by which his son should be **blessed**. Here the word **blessed** refers to experiencing joy or sexual pleasure. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “May you experience joy with your wife”
5:18	tz7f		rc://*/ta/man/translate/figs-possession	מֵ⁠אֵ֥שֶׁת נְעוּרֶֽ⁠ךָ	1	Here, Solomon is using the possessive form to describe the **wife** whom his son married while he was in his **youth**. If it would be helpful in your language, you could state this explicitly. Alternate translation: “from the wife whom you married in your youth”\n
5:18	fcek		rc://*/ta/man/translate/figs-abstractnouns	נְעוּרֶֽ⁠ךָ	1	See how you translated the abstract noun **youth** in [2:17](../02/17.md).
5:19	n93j		rc://*/ta/man/translate/figs-metaphor	אַיֶּ֥לֶת אֲהָבִ֗ים וְֽ⁠יַעֲלַ֫ת־חֵ֥ן	1	Here, Solomon speaks of how beautiful the “wife of your youth” is as if she were a **doe of loves and a mountain goat of grace**. The Israelites considered these two animals to be symbols of physical beauty and graceful movements. If it would be helpful in your language or it would not be appropriate in your language to compare a woman to an animal, you could express the meaning plainly or use a simile. Alternate translation: “She is as beautiful as a doe of loves and as graceful as a goat of grace”
5:19	dv45		rc://*/ta/man/translate/figs-possession	אַיֶּ֥לֶת אֲהָבִ֗ים	1	Here, Solomon uses the possessive form to describe a **doe** that is characterized by **loves**. The word **loves** is plural here for emphasis. If it would be helpful in your language, you could indicate this with a different expression. Alternate translation: “A very lovely doe”
5:19	krq7		rc://*/ta/man/translate/figs-possession	וְֽ⁠יַעֲלַ֫ת־חֵ֥ן	1	Here, Solomon uses the possessive form to describe a **mountain goat** that is characterized by **grace**. If it would be helpful in your language, you could indicate this with a different expression. Alternate translation: “a graceful mountain goat”
5:19	x1vq		rc://*/ta/man/translate/figs-metaphor	דַּ֭דֶּי⁠הָ יְרַוֻּ֣⁠ךָ	1	Here, Solomon speaks of a wife’s **breasts** satisfying her husband’s sexual desires as they would satisfy the thirst of a hungry baby. Here, **drench** refers to giving a baby a satisfying amount of milk. If it would be helpful in your language or if it would be offensive in your language to refer to **breasts**, then you could use a more general expression. Alternate translation: “may her breasts fill you with delight as a mother’s breasts fill her child with food” or “may she satisfy your sexual desires”
5:19	pb8m		rc://*/ta/man/translate/figs-metaphor	תִּשְׁגֶּ֥ה תָמִֽיד	1	Here, Solomon speaks of the exhilarating delight of the love that a man should have for his wife as if he were staggering like an intoxicated person. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “may you continually revel”
5:20	d78f		rc://*/ta/man/translate/figs-rquestion	וְ⁠לָ֤⁠מָּה תִשְׁגֶּ֣ה בְנִ֣⁠י בְ⁠זָרָ֑ה וּ֝⁠תְחַבֵּ֗ק חֵ֣ק נָכְרִיָּֽה	1	Solomon is using the question form to emphasize the a man should not commit adultery. If you would not use the question form for this purpose in your language, you could translate this as a statement or an exclamation. Alternate translation: “And you should not stagger, my son, with a strange woman, or embrace the bosom of a foreign woman!”
5:20	zuu8		rc://*/ta/man/translate/figs-ellipsis	וְ⁠לָ֤⁠מָּה תִשְׁגֶּ֣ה בְנִ֣⁠י בְ⁠זָרָ֑ה וּ֝⁠תְחַבֵּ֗ק חֵ֣ק נָכְרִיָּֽה	1	Solomon is leaving out some words in the second clause that in many languages a clause would need in order to be complete. You could supply these words from the first clause if it would be clearer in your language. Alternate translation: “And why would you stagger, my son, with a strange woman, or why would you embrace the bosom of a foreign woman”
5:20	z71k		rc://*/ta/man/translate/figs-metaphor	תִשְׁגֶּ֣ה	1	See how you translated the same use of **stagger** in the previous verse.
5:20	x9gw		rc://*/ta/man/translate/figs-metaphor	בְ⁠זָרָ֑ה & נָכְרִיָּֽה	1	See how you translated **strange woman** and **foreign woman** in [2:16](../02/16.md).
5:21	bsb3		rc://*/ta/man/translate/grammar-connect-logic-result	כִּ֤י	1	**For** here introduces the reason for obeying the commands stated in [5:15–20](../05/15.md). Use the most natural way in your language to indicate a reason. Alternate translation: “Do not commit adultery because”\n
5:21	jh86		rc://*/ta/man/translate/figs-parallelism	נֹ֨כַח ׀ עֵינֵ֣י יְ֭הוָה דַּרְכֵי־אִ֑ישׁ וְֽ⁠כָל־מַעְגְּלֹתָ֥י⁠ו מְפַלֵּֽס	1	These two clauses mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could connect the phrases with a word other than **and** in order to show that the second phrase is repeating the first one, not saying something additional. Alternate translation: “in front of the eyes of Yahweh are the ways of a man, yes, all of his paths he observes”\n
5:21	mpi9		rc://*/ta/man/translate/figs-metaphor	נֹ֨כַח ׀ עֵינֵ֣י יְ֭הוָה & מְפַלֵּֽס	1	Here, Solomon speaks of **Yahweh** knowing what people do as if everything people do is **in front of** his **eyes** or is what **he observes**. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “Yahweh is fully aware of … he is fully aware of”
5:21	p1ar		rc://*/ta/man/translate/figs-metaphor	דַּרְכֵי & מַעְגְּלֹתָ֥י⁠ו	1	See how you translated the same use of **ways** and **paths** in [3:6](../03/06.md).
5:21	y1w0		rc://*/ta/man/translate/figs-gendernotations	אִ֑ישׁ &מַעְגְּלֹתָ֥י⁠ו	1	Although the terms **man** and **his** are masculine, Solomon is using these words in a generic sense that includes both men and women. If it would be helpful in your language, you could use a phrase that makes this clear. Alternate translation: “a person … that person’s paths”
5:22	agzw		rc://*/ta/man/translate/writing-pronouns	עַֽווֹנוֹתָ֗י⁠ו יִלְכְּדֻ⁠נ֥וֹ אֶת־הָ⁠רָשָׁ֑ע וּ⁠בְ⁠חַבְלֵ֥י חַ֝טָּאת֗⁠וֹ יִתָּמֵֽךְ	1	**His** in this verse refers to **the wicked one** mentioned in the first clause. If it would be helpful in your language, you could state this explicitly. Alternate translation: “The iniquities of the wicked one capture him; and by the cords of the wicked one’s sin he is grasped”
5:22	yljv		rc://*/ta/man/translate/figs-gendernotations	עַֽווֹנוֹתָ֗י⁠ו יִלְכְּדֻ⁠נ֥וֹ אֶת־הָ⁠רָשָׁ֑ע וּ⁠בְ⁠חַבְלֵ֥י חַ֝טָּאת֗⁠וֹ יִתָּמֵֽךְ	1	Although the terms **His**, **him**, and **he** are masculine, Solomon is using these words in a generic sense that includes both men and women. If it would be helpful in your language, you could use a phrase that makes this clear. Alternate translation: “The wicked person’s iniquities capture that person; and by the cords of that person’s sins that person is grasped”
5:22	u9ya		rc://*/ta/man/translate/figs-personification	עַֽווֹנוֹתָ֗י⁠ו יִלְכְּדֻ⁠נ֥וֹ & וּ⁠בְ⁠חַבְלֵ֥י חַ֝טָּאת֗⁠וֹ יִתָּמֵֽךְ	1	In this verse, Solomon speaks of a wicked person being unable to avoid the consequences of his **iniquities** and **sin** as if those **iniquities** and **sin** were people who could **capture** or grasp that person. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “He will not escape being punished for his iniquities … and he is trapped because of the cords of his sin”
5:22	fmn8		rc://*/ta/man/translate/figs-abstractnouns	עַֽווֹנוֹתָ֗י⁠ו & חַ֝טָּאת֗⁠וֹ	1	If your language does not use abstract nouns for the ideas of **iniquities** and **sin**, you could express the same ideas in other ways. Alternate translation: “The iniquitous things he does … the sinful things he does”
5:22	ziey		rc://*/ta/man/translate/figs-activepassive	וּ⁠בְ⁠חַבְלֵ֥י חַ֝טָּאת֗⁠וֹ יִתָּמֵֽךְ	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “and the cords of his sin grasp him”
5:22	he5d		rc://*/ta/man/translate/figs-possession	וּ⁠בְ⁠חַבְלֵ֥י חַ֝טָּאת֗⁠וֹ	1	Here, Solomon is using the possessive form to describe **the cords** that are **sin**. If your language would not use the possessive form for this, you could use a different expression. Alternate translation: “and by the cords, that is, his sin,”
5:23	w7f9		rc://*/ta/man/translate/figs-gendernotations	ה֗וּא & וּ⁠בְ⁠רֹ֖ב אִוַּלְתּ֣⁠וֹ יִשְׁגֶּֽה	1	Although the terms **He** and **his** are masculine, Solomon is using these words in a generic sense that includes both men and women. If it would be helpful in your language, you could use a phrase that makes this clear. Alternate translation: “That person … and in the abundance of that person’s foolishness that person staggers”
5:23	x16k		rc://*/ta/man/translate/figs-abstractnouns	בְּ⁠אֵ֣ין מוּסָ֑ר וּ⁠בְ⁠רֹ֖ב אִוַּלְתּ֣⁠וֹ	1	If your language does not use abstract nouns for the ideas of **correction**, **abundance**, and **foolishness**, you could express the same ideas in other ways. Alternate translation: “because he is not corrected; and in how abundantly foolish he is”
5:23	n1a7		rc://*/ta/man/translate/figs-metaphor	יִשְׁגֶּֽה	1	Here, Solomon speaks of a person behaving in a sinful manner that will cause him to die as if he were staggering like an intoxicated person who gets lost. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “he loses his way” or “he behaves recklessly”\n
6:intro	xq95				0	# Proverbs 6 General Notes\n\n## Structure and formatting\n\n2. A father teaches his son about wisdom (1:8–9:18)\n    * Avoid evil companions (1:8–19)\n    * Do not reject wisdom (1:20–33)\n    * Wisdom prevents people from committing crime or adultery (2:1–22)\n    * Humbly trust Yahweh (3:1–12)\n    * The value of wisdom (3:13–20)\n    * Do not act wickedly (3:21–35)\n    * Wisdom will benefit you (4:1–9)\n    * Behave wisely and avoid those who do not (4:10–19)\n    * Live righteously (4:20–27)\n    * Avoid temptation to commit adultery (5:1–23)\n    * Practical warnings (6:1–19)\n    * Adultery will be punished (6:20–35)\n\n## Special concepts in this chapter\n\n### My Son\n\nOccasionally, Solomon addresses a series of proverbs to “my son” or “sons.” This does not mean that those proverbs only apply to males. Instead, these phrases are forms used to pass on advice from a father to his son, and the kind of advice in these proverbs is about common temptations of young men.\n\n### Adulterous women\n\nThis chapter repeatedly warns young men to avoid any adulterous woman, who is called “strange” and “foreign.” (See: [[rc://*/tw/dict/bible/kt/adultery]])\n\n## Important figures of speech in this chapter\n\n### Rhetorical questions\n\nIn [6:9](../06/09.md), [27](../06/27.md), [28](../06/28.md), the author uses rhetorical questions to emphasize the importance of what he is saying. (See: [[rc://*/ta/man/translate/figs-rquestion]])\n\n\n## Other possible translation difficulties in this chapter\n\n### Animals used as examples\n\nIn this chapter, the gazelle, bird, and ant have certain characteristics which the author uses to teach about wisdom. If your language does not recognize those animals as being wise, you could add a footnote to explain or possibly substitute other animals from your culture that would help explain the same concept.
6:1	rs3b		rc://*/ta/man/translate/grammar-connect-condition-hypothetical	אִם	1	Here, **if** indicates that Solomon is using a hypothetical situation to teach his **son**. This verse and the next verse are one long conditional sentence. Use a natural form in your language for introducing a situation that could happen. Alternate translation: “suppose”
6:1	sb1b		rc://*/ta/man/translate/figs-explicit	אִם־עָרַ֣בְתָּ לְ⁠רֵעֶ֑⁠ךָ	1	Here, Solomon implies that the **pledge** is a promise to pay back a loan of money for **your neighbor** if he is unable to pay back the loan himself. If it would be helpful in your language, you could state this explicitly. Alternate translation: “if you promise to pay back the loan for your neighbor when he is unable to pay it”
6:1	z256		rc://*/ta/man/translate/figs-ellipsis	תָּקַ֖עְתָּ לַ⁠זָּ֣ר כַּפֶּֽי⁠ךָ	1	Solomon is leaving out a word that in many languages a clause would need in order to be complete. You could supply the word from the previous clause if it would be clearer in your language. Alternate translation: “if you clasp your palms for a stranger”\n
6:1	p3wd		rc://*/ta/man/translate/figs-idiom	תָּקַ֖עְתָּ & כַּפֶּֽי⁠ךָ	1	The function of this action in this culture was to confirm a contractual agreement with someone. If there is a gesture with similar meaning in your culture, you could consider using it here in your translation, or you could express the meaning plainly. Alternate translation: “you shake hands to confirm an agreement” or “you confirm an agreement”
6:2	aw5e		rc://*/ta/man/translate/figs-parallelism	נוֹקַ֥שְׁתָּ בְ⁠אִמְרֵי־פִ֑י⁠ךָ נִ֝לְכַּ֗דְתָּ בְּ⁠אִמְרֵי־פִֽי⁠ךָ	1	These two clauses mean basically the same thing. The second clause emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could connect the clauses with a word that shows that the second clause is repeating the first one, not saying something additional. Alternate translation: “you are ensnared by the sayings of your mouth, yes, you are caught by the sayings of your mouth”
6:2	amo2		rc://*/ta/man/translate/figs-ellipsis	נוֹקַ֥שְׁתָּ בְ⁠אִמְרֵי־פִ֑י⁠ךָ נִ֝לְכַּ֗דְתָּ בְּ⁠אִמְרֵי־פִֽי⁠ךָ	1	In both of these clauses, Solomon is leaving out a word that in many languages a clause would need in order to be complete. You could supply the word from the first clause of the previous verse if it would be clearer in your language. Alternate translation: “if you are ensnared by the sayings of your mouth, if you are caught by the sayings of your mouth”
6:2	eoxs		rc://*/ta/man/translate/figs-activepassive	נוֹקַ֥שְׁתָּ בְ⁠אִמְרֵי־פִ֑י⁠ךָ נִ֝לְכַּ֗דְתָּ בְּ⁠אִמְרֵי־פִֽי⁠ךָ	1	If your language does not use these passive forms, you could express the ideas in active forms or in another way that is natural in your language. Alternate translation: “the sayings of your mouth ensnared you, the sayings of your mouth caught you”
6:2	p9iu		rc://*/ta/man/translate/figs-metaphor	נוֹקַ֥שְׁתָּ בְ⁠אִמְרֵי־פִ֑י⁠ךָ נִ֝לְכַּ֗דְתָּ בְּ⁠אִמְרֵי־פִֽי⁠ךָ	1	In these clauses, Solomon refers to someone getting into trouble because of what he said as if his **sayings** were a trap that could ensnare or catch him. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “if you get into trouble by the sayings of your mouth, if you encounter difficulty by the sayings of your mouth”
6:2	qta7		rc://*/ta/man/translate/figs-synecdoche	בְ⁠אִמְרֵי־פִ֑י⁠ךָ & בְּ⁠אִמְרֵי־פִֽי⁠ךָ	1	Here, **mouth** represents the **ensnared** or **caught** person himself. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “by your sayings … by your sayings”\n
6:3	d6yp		rc://*/ta/man/translate/grammar-connect-logic-result	עֲשֵׂ֨ה זֹ֥את אֵפ֪וֹא	1	Here, **then** indicates that what follows is what someone should do if the hypothetical conditions stated in the previous two verses take place. Use the most natural way to express this in your language. Alternate translation: “then do this in response”
6:3	f6je		rc://*/ta/man/translate/grammar-connect-logic-goal	וְֽ⁠הִנָּצֵ֗ל	1	Here, **and** indicates that what follows is the purpose for doing what Solomon commands his son to do in this verse. Use a connector in your language that indicates a purpose. Alternate translation: “for the purpose of rescuing yourself”
6:3	s2sb		rc://*/ta/man/translate/figs-explicit	וְֽ⁠הִנָּצֵ֗ל	1	Here, Solomon implies that his **son** should **rescue** himself from his obligation to fulfill the promise referred to in [6:1–2](../06/01.md). If it would be helpful in your language, you could say this explicitly. Alternate translation: “and rescue yourself from your obligation”
6:3	zn5u		rc://*/ta/man/translate/figs-metaphor	בָ֤אתָ בְ⁠כַף־רֵעֶ֑⁠ךָ	1	Here, Solomon speaks of his **son** being controlled by his **neighbor** as if he had **come into the palm** of his **neighbor**. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “your neighbor has power over you”
6:3	mzx9		rc://*/ta/man/translate/figs-metaphor	וּ⁠רְהַ֥ב	1	Here, Solomon speaks of his **son** begging his **neighbor** as if he were pressing him. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “and plead with”
