Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
2:8	r7s4		rc://*/ta/man/translate/figs-metaphor	But you yourselves have turned from the way	1	See how you translated the similar image in [2:6](../02/06.md). Alternate translation: “But you yourselves have stopped living as I want people to live”
2:8	m9t2		rc://*/ta/man/translate/figs-metaphor	You have caused many to stumble	1	Yahweh is speaking as if the priests had literally caused people to **stumble** or trip and fall. This image represents leading people to sin. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “You have led many people to sin”
2:8	m2k7		rc://*/ta/man/translate/figs-abstractnouns	by {your} instruction	1	If your language does not use an abstract noun for the idea of **instruction**, you could express the same idea in another way. Alternate translation: “by what you have taught them”
2:8	a6n1		rc://*/ta/man/translate/figs-metaphor	You have corrupted	1	Yahweh is speaking as if his **covenant** with the priests descended from Levi were literally something that they had **corrupted**, that is, physically spoiled and made useless, like the crops eaten by pests described with the same term in [3:11](../03/11.md). If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “you have failed to fulfill the purpose of”
2:8	m4h8		rc://*/ta/man/translate/figs-metonymy	Levi	1	See how you translated the same expression in [2:4](../02/04.md). Alternate translation: “the descendants of Levi who became priests”
2:9	m7t3		rc://*/ta/man/translate/figs-idiom	and you are lifting faces	1	See how you translated the similar expression in [1:8](../01/08.md). Alternate translation: “and you are showing favoritism”
2:9	i9k2		rc://*/ta/man/translate/figs-explicit	regarding the instruction	1	Yahweh assumes that the priests will know that in this instance, the expression **the instruction** implicitly means the law of Moses and how the priests have been applying it in individual cases. (Elsewhere in the chapter, the term has a more general meaning.) You could say that explicitly if it would be helpful to your readers. Alternate translation: “regarding how you apply the law of Moses”
2:10	e5n8		rc://*/ta/man/translate/figs-rquestion	{Is} not one father to all of us? Did not one God create us?	1	Malachi is using the question form for emphasis. If a speaker of your language would not use the question form for that purpose, you could translate these questions as statements or as exclamations. Alternate translation: “We all have one father; one God created us!”
2:10	t1u6		rc://*/ta/man/translate/figs-parallelism	{Is} not one father to all of us? Did not one God create us?	1	These two phrases mean basically the same thing. If it would be clearer in your language, you could combine them. However, since the first uses an image and the second explains the image, you might keep both phrases in your translation and show how the second explains the first. Alternate translation: “The same God created all of us. And so it is as if we all have the same father.”
2:10	w3y7		rc://*/ta/man/translate/figs-rquestion	Why do we deal treacherously, a man against his brother, to profane the covenant of our fathers?	1	Malachi is using the question form for emphasis. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: “We should not deal treacherously, a man against his brother, profaning the covenant of our fathers!”
2:10	z1b4		rc://*/ta/man/translate/figs-idiom	a man against his brother	1	This is an expression that people of this culture would commonly use to mean that people were acting against others of their own community. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “people against others of their own community”
2:10	d1f3		rc://*/ta/man/translate/figs-metaphor	our fathers	1	Malachi is speaking of the ancestors of the Israelites as if they were the **fathers** of the current generation. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “our ancestors”
2:11	h1j4		rc://*/ta/man/translate/figs-parallelism	Judah has dealt treacherously, and an abomination has been done in Israel and in Jerusalem	1	These two phrases mean basically the same thing. If it would be clearer in your language, you could combine them. Alternate translation: “The people of Judah are doing treacherous things in Israel and in Jerusalem”
2:11	l3n6		rc://*/ta/man/translate/grammar-collectivenouns	Judah has dealt treacherously & Judah has profaned	1	Since Malachi is referring to a group of people, it might be more natural in your language to use the plural form. Alternate translation: “The people of Judah have dealt treacherously … The people of Judah have profaned”
2:11	q5s9		rc://*/ta/man/translate/figs-activepassive	and an abomination has been done in Israel and in Jerusalem	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “and the people have done something detestable in Israel and in Jerusalem”
2:11	u1w4		rc://*/ta/man/translate/figs-metaphor	and has married the daughter of a foreign god	1	Malachi is speaking as if foreign gods had **daughters** that the people of Judah could **marry**. If it would be clearer in your language, you could state the meaning plainly. This could mean: (1) that the Judeans have allied themselves closely with foreign gods as their worshipers, as if they had made a marriage alliance the way kingdoms did. Alternate translation: “and has worshiped foreign gods” (2) that Judean men have married foreign women, and this has led them to worship foreign gods. Alternate translation: “and Judean men have married foreign women and begun to worship their gods”
2:12	x3z7		rc://*/ta/man/translate/figs-metonymy	cut off from the tents of Jacob	1	Malachi is describing the people of Israel by association with their ancestor, **Jacob**, who was also known as Israel. Alternate translation: “cut off from the tents of the people of Israel”
2:12	b5d8		rc://*/ta/man/translate/figs-idiom	cut off from the tents of Jacob	1	This is an expression that people of this culture would commonly use to mean to remove someone from the community. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “remove from the community of Israel”
2:12	f9h3		rc://*/ta/man/translate/figs-metonymy	from the tents of Jacob	1	Malachi is using the word **tents** by association to mean the community of **Israel**. Alternate translation: “from the community of Israel”
2:12	j3l6		rc://*/ta/man/translate/figs-gendernotations	the man	1	Here the masculine term **man** has a generic sense that includes both men and women. If it would be helpful to your readers, you could use language in your translation that is clearly inclusive of both men and women. Alternate translation: “anyone”
2:12	n1q4		rc://*/ta/man/translate/figs-merism	the one being awake and the one answering	1	Malachi is speaking of two extremes in order to include them and everything in between. He is alluding to a watchman guarding a city at night (**the one being awake**) and someone approaching the city who is responding to the challenge, “Who is there?” (**the one answering**). If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: “no matter who he is”
2:13	r3t7		rc://*/ta/man/translate/figs-hyperbole	covering the altar of Yahweh {with} tears	1	Malachi is making an overstatement for emphasis. If it would be clearer in your language, you could express the emphasis in a different way. Alternate translation: “weeping profusely at the altar of Yahweh”
2:13	v5x8		rc://*/ta/man/translate/figs-doublet	turning to the offering or taking {it} with favor {from} your hand	1	These two phrases mean basically the same thing. Malachi uses them together to emphasize how Yahweh is rejecting the offerings. If it would be clearer in your language, you could combine these phrases. Alternate translation: “accepting your offerings favorably”
2:13	y7z1		rc://*/ta/man/translate/figs-idiom	turning to the offering	1	This is an expression that people of this culture would commonly use to mean to pay attention to or accept something. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “accepting the offering”
2:13	c3d6		rc://*/ta/man/translate/figs-synecdoche	{from} your hand	1	Malachi is using one part of the people, their **hand**, to mean all of them in the act of offering sacrifices. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “from you”
2:14	g1i4		rc://*/ta/man/translate/figs-explicit	Yahweh is a witness between you and between the wife of your youth	1	Malachi assumes that the Judeans will know that when he refers to Yahweh as a **witness** to the covenant promises that they made when they married their wives, he means that Yahweh is holding them to those promises, which was a role of witnesses in this culture, by showing his disfavor by not accepting their offerings. You could indicate this explicitly in your translation if that would be helpful to your readers. Alternate translation: “Because Yahweh is enforcing the covenant promises you made to the wife of your youth”
2:14	k5m8		rc://*/ta/man/translate/figs-yousingular	you & your & you yourself	1	The words **you**, **your**, and **yourself** are singular in this verse because even though Malachi is speaking to the Judeans as a group, he is addressing an individual situation. So use singular forms in your translation if your language marks that distinction.
2:14	o3q6		rc://*/ta/man/translate/figs-abstractnouns	the wife of your youth	1	If your language does not use an abstract noun for the idea of **youth**, you could express the same idea in another way. Alternate translation: “the wife you married when you were young”
2:15	s1u4		rc://*/ta/man/translate/figs-rquestion	And did he not make one, and a remnant of spirit {was} to him?	1	Malachi is using the question form for emphasis. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. See the General Notes to this chapter for a discussion of what this sentence may mean and how you might translate it.
2:15	w5y8		rc://*/ta/man/translate/figs-rquestion	And why one? {He was} seeking seed of God	1	Malachi is not asking the question **And why one?** to get information. Rather, he is asking and then answering his own question. This was a common practice of Jewish public speakers in this time period (and also in New Testament times). Alternate translation: “And I will tell you why he made one: he was seeking seed of God”
2:15	z3b6		rc://*/ta/man/translate/figs-possession	seed of God	1	Malachi is using this possessive form to mean offspring that would be faithful to God. It may be helpful to clarify this for your readers. Alternate translation: “offspring that would be faithful to God”
2:15	d5f8		rc://*/ta/man/translate/figs-metaphor	So guard yourselves in your spirit	1	Malachi is speaking as if a person’s **spirit** were a physical place where they could be **guarded**. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “So be careful about your attitudes”
2:16	h3j6		rc://*/ta/man/translate/figs-metaphor	and one {who} covers over his garment with violence	1	Malachi is speaking as if **violence** were literally a substance with which could cover a **garment**. If it would be clearer in your language, you could state the meaning plainly. The idea of complete covering conveys emphasis. Alternate translation: “and one who acts very violently”
2:17	l7n1		rc://*/ta/man/translate/figs-metonymy	with your words	1	Yahweh is using the term **words** by association to mean what the people are saying. Alternate translation: “by what you are saying”
2:17	q9s2		rc://*/ta/man/translate/figs-abstractnouns	the doers of evil	1	If your language does not use an abstract noun for the idea of **evil**, you could express the same idea in another way. Alternate translation: “people who do evil things”
2:17	u3w6		rc://*/ta/man/translate/figs-metonymy	in the eyes of Yahweh	1	Malachi is using the word **eyes** by association to mean sight. Sight, in turn, represents judgment and perspective. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “in Yahweh’s perspective”
2:17	x7z1		rc://*/ta/man/translate/figs-abstractnouns	Where {is} the God of justice?	1	If your language does not use an abstract noun for the idea of **justice**, you could express the same idea in another way. Alternate translation: “Where is the God who judges fairly?”
2:17	b9d2		rc://*/ta/man/translate/figs-rquestion	Where {is} the God of justice?	1	The people are using the question form for emphasis. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: “God is not punishing people who are not acting justly”
3:intro	wb48				0	# Malachi 3 General Notes\n\n## Religious and Cultural Concepts in This Chapter\n\n### Messiah\n\nThere are several prophecies in this chapter concerning the Messiah and the one who comes before the Messiah. At times, this chapter switches between prophesying about the first coming of the Messiah and the second coming of the Messiah without formal divisions between them. (See: [[rc://*/tw/dict/bible/kt/prophet]] and [[rc://*/tw/dict/bible/kt/christ]])\n\n## Translation Issues in This Chapter\n\n### Rhetorical questions\n\nSeveral rhetorical questions are used in this chapter to convince the reader of the truth of what he is saying and of their sin. (See: [[rc://*/tw/dict/bible/kt/sin]])
3:1	f5h8		rc://*/ta/man/translate/figs-idiom	Behold me, sending	1	This is an expression that people of this culture would commonly use to mean that they were about to do something. See how you translated the similar expression in [2:3](../02/03.md). Alternate translation: “Now I am about to send”
3:1	j7l1		rc://*/ta/man/translate/figs-metonymy	and he will prepare the way to my face	1	Yahweh is using the word **face** to mean his presence, by association with the way people can see the face of someone who is present. Alternate translation: “and he will prepare the way for me to be present among you”
3:1	n3q6		rc://*/ta/man/translate/figs-metaphor	and he will prepare the way to my face	1	Yahweh is speaking of his coming as if it were a journey for which a **way** needed to be prepared. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “and he will get things ready for my coming”
3:1	r5t8		rc://*/ta/man/translate/figs-metaphor	behold	1	Yahweh uses this word to get the people’s attention. See how you translated a similar use of this word in [1:13](../01/13.md). Alternate translation: “pay attention”
3:2	v7x1		rc://*/ta/man/translate/grammar-connect-logic-result	But who {will be} enduring the day of his coming? And who {will be} the one standing in his appearing? For he {will be} like the fire of a refiner and like the soap of launderers.	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: “He will be like the fire of a refiner and like the soap of launderers. So who will be able to endure the day of his coming? And who will be able to stand when he appears?”
3:2	y1z4		rc://*/ta/man/translate/figs-rquestion	But who {will be} enduring the day of his coming? And who {will be} the one standing in his appearing?	1	Yahweh is using the question form for emphasis. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: “No one will be able to endure the day of his coming! No one will be able to stand when he appears!”
3:2	c5d8		rc://*/ta/man/translate/figs-parallelism	But who {will be} enduring the day of his coming? And who {will be} the one standing in his appearing?	1	These two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. Hebrew poetry was based on this kind of repetition, and it would be good to show this to your readers by including both phrases in your translation rather than combining them. It may be clearer in your language to connect the phrases with a word other than **and** in order to show that the second phrase is repeating the first one, not saying something additional. Alternate translation: “No one will be able to endure the day of his coming! Indeed, no one will be able to stand when he appears!”
3:2	g3i6		rc://*/ta/man/translate/figs-metaphor	{will be} the one standing	1	Yahweh is using the image of **standing** to speak of a person being declared innocent. The idea is that if he were declared guilty, that would be like a weight too heavy for the person to carry, and the person would sink down under it. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “will be declared innocent”
3:2	k7m1		rc://*/ta/man/translate/figs-simile	he {will be} like the fire of a refiner and like the soap of launderers	1	The point of this comparison is that just as fire refines metal and soap cleans clothes, so the messenger will purify the people, that is, he will help them forsake the sins they have been committing. If it would be helpful in your language, you could make this point explicitly. Alternate translation: “just as fire refines metal and soap cleans clothes, he will purify people by helping them stop sinning”
3:3	o5q8		rc://*/ta/man/translate/figs-metaphor	And he will sit refining and purifying silver	1	Yahweh is speaking as if the messenger were literally going to be a metalworker who was **refining** and **purifying** precious metals. Since he expresses this same image as a comparison in the next clause, you may wish to present it as a comparison here as well. Alternate translation: “Yes, in that way he will be like someone who sits refining and purifying silver”
3:3	s3u6		rc://*/ta/man/translate/figs-metaphor	the sons of Levi	1	Yahweh is speaking as if these priests were literally something the **sons** of their ancestor **Levi**. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “the descendants of Levi who are priests”
3:3	w7y1		rc://*/ta/man/translate/figs-simile	and refine them like gold and like silver	1	The point of this comparison is that just as gold and silver are refined to remove impurities, so the messenger will purify the people. If it would be helpful in your language, you could make this point explicitly. Alternate translation: “and he will purify the people from sin just as gold and silver are refined to remove impurities from them”
3:4	z5b8		rc://*/ta/man/translate/grammar-collectivenouns	Then the offering of Judah and Jerusalem	1	Since Yahweh is referring to a group of people, it might be more natural in your language to use the plural form. Alternate translation: “Then the offerings of the people of Judah and Jerusalem”
3:4	d7f1		rc://*/ta/man/translate/figs-doublet	as {in} the days of old and as {in} former years	1	These two phrases mean basically the same thing. If it would be clearer in your language, you could combine these phrases. Alternate translation: “as in ancient times”
3:5	h5j8		rc://*/ta/man/translate/grammar-connect-logic-result	against the sorcerers, and against the adulterers, and against the ones swearing to a lie, and against the ones oppressing the wage of the hired worker, the widow, and the orphan, and the ones turning aside the foreigner, and they do not fear me	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: “against those who, because they do not fear me, are sorcerers or adulterers or swear to a lie or oppress the wage of the hired worker, the widow, and the orphan or turn aside the foreigner”
3:5	l1n4		rc://*/ta/man/translate/figs-abstractnouns	for judgment	1	If your language does not use an abstract noun for the idea of **judgment**, you could express the same idea in another way. Alternate translation: “to judge you”
3:5	q3s6		rc://*/ta/man/translate/figs-synecdoche	And I will be a swift witness against the sorcerers, and against the adulterers, and against the ones swearing to a lie, and against the ones oppressing the wage of the hired worker, the widow, and the orphan, and the ones turning aside the foreigner	1	Yahweh is using the idea of being a **witness** to represent the entire process of judging and punishing. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “And I will declare people guilty and punish them for what they have done wrong, including sorcerers, adulterers, those who swear to a lie, those who oppress the wage of the hired worker, the widow, and the orphan, and those who turn aside the foreigner”
3:5	u5w8		rc://*/ta/man/translate/figs-personification	and against the ones oppressing the wage of	1	Yahweh is speaking of **wage** as if it were a person who could be oppressed. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “and against those who do not pay fair wages to”
3:5	x1z4		rc://*/ta/man/translate/figs-genericnoun	the hired worker, the widow, and the orphan & the foreigner	1	Yahweh is using these terms to refer to types of vulnerable people. If your language has a general way to refer to vulnerable people, you could use that in your translation. Alternate translation: “vulnerable people” (twice)
3:5	b3d6		rc://*/ta/man/translate/figs-metaphor	and the ones turning aside the foreigner	1	Yahweh is speaking of denying justice to foreigners as if people who did that were literally **turning** them **aside** from a road they were walking on and needed to stay on. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: "and those who deny justice to foreigners"
3:6	f7h1		rc://*/ta/man/translate/figs-doublenegatives	For I, Yahweh, do not change, so you, sons of Jacob, have not come to an end	1	If it would be clearer in your language, you could use a positive expression to translate this double negative. Alternate translation: “It is only because I, Yahweh, have remained the same that you, sons of Jacob, are still a people group”
3:6	j1l4		rc://*/ta/man/translate/figs-explicit	do not change	1	Yahweh assumes that the Judeans will understand that when he says that he does **not change**, he means he always keeps his promises. He promised Abraham that he would bless his descendants, and so he is still taking care of them, even though they have been disobedient. You could say that explicitly if it would be helpful to your readers. Alternate translation: “always keep my promises” or “intend to keep my promise to Abraham to bless his descendants”
3:6	n5q8		rc://*/ta/man/translate/figs-metaphor	sons of Jacob	1	Yahweh is speaking of the Israelites as if they were literally the **sons** of their ancestor Jacob. See how you translated the similar expression in [3:3](../03/03.md). Alternate translation: “descendants of Jacob”
3:7	r7t1		rc://*/ta/man/translate/figs-metaphor	fathers	1	Yahweh is speaking of the ancestors of the Israelites as if they were the literal **fathers** of the current generation. Alternate translation: “ancestors”
3:7	v1x4		rc://*/ta/man/translate/figs-doublet	you have turned aside from my statutes and have not kept {them}	1	These two phrases mean basically the same thing. Yahweh uses them together to emphasize how the people have disobeyed him. If it would be clearer in your language, you could combine these phrases. Alternate translation: “you have completely disobeyed my statutes”
3:7	y3z6		rc://*/ta/man/translate/figs-metaphor	you have turned aside from my statutes	1	Yahweh is speaking of disobeying his **statutes** as if that were turning **aside** from a path on which one needed to walk. Alternate translation: “you have disobeyed my statutes”
3:7	c7d1		rc://*/ta/man/translate/figs-quotesinquotes	But you say, ‘In what shall we return?’	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: “But you ask how you should return”
3:8	g5i8		rc://*/ta/man/translate/figs-rquestion	Will a human rob God? Yet you {are} robbing me	1	Yahweh is not asking the question **Will a human rob God?** to get information. Rather, he is asking and then answering his own question. See how you translated the similar instance in [2:15](../02/15.md). Alternate translation: “It does not seem that a human would dare to rob God, yet you are robbing me”
3:8	k1m4		rc://*/ta/man/translate/figs-quotesinquotes	But you say, ‘In what have we robbed you?’	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: “But you ask how you have robbed me”
3:8	o7q1		rc://*/ta/man/translate/figs-ellipsis	{In} the tithe and the contribution	1	Yahweh is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: “You have robbed me in the tithe and the contribution”
3:9	s5u8		rc://*/ta/man/translate/grammar-connect-logic-result	With a curse you {are} cursed, for you {are} robbing me	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: “Because you are robbing me, you are cursed with a curse”
3:9	w1y4		rc://*/ta/man/translate/figs-activepassive	With a curse you {are} cursed	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “I have cursed you with a curse”
3:9	z7b1		rc://*/ta/man/translate/writing-poetry	With a curse you {are} cursed	1	For emphasis, Yahweh is using a construction in which a verb and its object come from the same root. You may be able to use the same construction in your language to express the meaning here. Alternatively, your language may have another way of showing the emphasis. Alternate translation: “You are solemnly cursed” or “I have solemnly cursed you”
3:9	d1f4		rc://*/ta/man/translate/writing-pronouns	the nation, all of it	1	The pronoun **it** refers to the nation of Israel and specifically to the Judeans of that nationality whom Yahweh is addressing. Since Yahweh is addressing them directly, it may be more natural in your language to use the pronoun “you.” Alternate translation: “the nation, all of you” or “every one of you Israelites”
3:10	h7j1		rc://*/ta/man/translate/figs-abstractnouns	the house of treasure	1	If your language does not use an abstract noun for the idea of **treasure**, you could express the same idea in another way. Alternate translation: “the temple treasury”
3:10	l3n6		rc://*/ta/man/translate/figs-metaphor	food in my house	1	Yahweh is speaking of the temple as if it were his **house**. Alternate translation: “provision for the priests who serve in my temple”
3:10	q5s8		rc://*/ta/man/translate/figs-metaphor	if I will not open for you the windows of the heavens and pour out for you a blessing	1	Yahweh is speaking of giving blessings as if he were opening windows in the sky and pouring them out. Alternate translation: “if I will not give you abundant blessings”
3:10	u7w1		rc://*/ta/man/translate/figs-explicit	a blessing	1	Yahweh assumes that the people will understand that by **a blessing** he means abundant crops. You could say that explicitly if it would be helpful to your readers. Alternate translation: “abundant crops”
3:10	x3z6		rc://*/ta/man/translate/figs-abstractnouns	until there is no sufficiency	1	If your language does not use an abstract noun for the idea of **sufficiency**, you could express the same idea in another way. Yahweh is not saying that there will not be sufficient crops; he means that there will be so many crops that the storehouses of the Judeans will not be sufficient to contain them. Alternate translation: “until you no longer have sufficient room to contain it”
3:11	b5d8		rc://*/ta/man/translate/figs-genericnoun	And I will rebuke the devourer for you	1	Yahweh is not speaking about a specific **devourer**, that is, not about a specific insect or animal that would eat the Judeans’ crops. He means such pests in general. It may be more natural in your language to express this meaning by using a plural form. Alternate translation: “And I will rebuke the devourers for you” or “And I will rebuke the pests that would eat your crops”
3:11	f1h4		rc://*/ta/man/translate/figs-personification	And I will rebuke the devourer for you	1	Yahweh is speaking of pests as if they were a person he could **rebuke**. Alternate translation: “And I will keep pests from eating your crops”
3:11	j3l6		rc://*/ta/man/translate/figs-metaphor	the fruit of the ground	1	Yahweh is speaking of crops as if they were the **fruit** of the ground. Alternate translation: “the crops that grow from the ground”
3:11	n7q1		rc://*/ta/man/translate/figs-personification	And the vine in the field will not be barren for you	1	Yahweh is speaking of vines as if they were women who could be **barren** or unable to have children. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “And your vines will steadily produce grapes”
3:12	r1t4		rc://*/ta/man/translate/figs-abstractnouns	a land of delight	1	If your language does not use an abstract noun for the idea of **delight**, you could express the same idea in another way. Alternate translation: “a land that delights people”
3:13	v3x6		rc://*/ta/man/translate/figs-metonymy	Your words have been strong against me	1	Yahweh is using the term **words** by association to mean what the people have been saying. Alternate translation: “You have been speaking strongly against me”
3:13	y5z8		rc://*/ta/man/translate/figs-quotesinquotes	But you say, ‘What have we spoken {among ourselves} against you?’	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: “But you ask what you have spoken among yourselves against me.”
3:14	c1d4		rc://*/ta/man/translate/figs-quotesinquotes	You have said, ‘Serving God {is} worthless. And what profit, that we have kept his charge and that we have walked mournfully to the face of Yahweh of Armies?	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: “You have said that it is worthless to serve God, and you have asked how it has profited you that you have kept his charge and that you have walked mournfully to the face of Yahweh of Armies”
3:14	g7i1		rc://*/ta/man/translate/figs-metaphor	we have walked	1	Yahweh is speaking of how the people have lived as if they had **walked** on a path. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “we have lived”
3:14	k3m6		rc://*/ta/man/translate/figs-metonymy	to the face of Yahweh of Armies	1	The people are using the word **face** to mean presence, by association with the way people can see the face of someone who is present. Alternate translation: “in the presence of Yahweh of Armies”
3:15	o1q4		rc://*/ta/man/translate/figs-quotesinquotes	So now we ourselves {are} blessing the arrogant. Even doers of wickedness are built up, they even test God and escape.’	1	If you decided to translate the previous verse so that there would not be a quotation within a quotation, you can do the same thing here. Alternate translation: “You have said that you yourselves are blessing the arrogant. You say that even doers of wickedness are built up, they even test God and escape”
3:15	s7u1		rc://*/ta/man/translate/figs-activepassive	doers of wickedness are built up	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “doers of wickedness gain in stature”
3:15	w3y6		rc://*/ta/man/translate/figs-abstractnouns	doers of wickedness	1	If your language does not use an abstract noun for the idea of **wickedness**, you could express the same idea in another way. Alternate translation: “people who do wicked things”
3:16	z1b4		rc://*/ta/man/translate/figs-idiom	a man with his neighbor	1	This is an expression that people of this culture would commonly use to describe people speaking with one another. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “discussing thing with one another”
3:16	d3f6		rc://*/ta/man/translate/figs-doublet	And Yahweh paid attention and heard	1	These two phrases mean basically the same thing. The author uses them together to emphasize how closely Yahweh listened. If it would be clearer in your language, you could combine these phrases. Alternate translation: “And Yahweh paid close attention as they spoke”
3:16	h1j4		rc://*/ta/man/translate/figs-activepassive	And a book of remembrance was written	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “And those people wrote a book of remembrance”
3:16	l5n8		rc://*/ta/man/translate/figs-metonymy	to his face	1	The author is using the word **face** to mean presence, by association with the way people can see the face of someone who is present. Alternate translation: “in his presence”
3:16	q7s1		rc://*/ta/man/translate/figs-parallelism	for the ones fearing Yahweh and for the ones esteeming his name	1	These two phrases mean basically the same thing. If it would be clearer in your language, you could combine them. Alternate translation: “for the ones who feared Yahweh and esteemed his name”
3:16	u1w4		rc://*/ta/man/translate/figs-metonymy	and for the ones esteeming his name	1	The author is using the word **name** to represent Yahweh’s reputation. Alternate translation: “and for the ones who were concerned for the honor of his reputation”
3:17	x5z8		rc://*/ta/man/translate/figs-abstractnouns	And they will be to me & a special possession	1	If your language does not use abstract nouns for the ideas of **being** and **possession**, you could express the same ideas in another way. Alternate translation: “And they will belong to me … in a special way”
3:17	b7d1		rc://*/ta/man/translate/figs-metaphor	on the day that I {am} preparing	1	Yahweh speaks as if he is literally **preparing** a **day**. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “at the time when I act, as I am now preparing to do”
3:17	f3h6		rc://*/ta/man/translate/figs-simile	just as	1	The point of this comparison is that just as a father tenderly cares for his son who serves him, so Yahweh will tenderly care for those who serve him. If it would be helpful in your language, you could make this point explicitly. Alternate translation: “just as tenderly as”
3:18	j5l8		rc://*/ta/man/translate/figs-idiom	And you will return and see	1	This is an expression that people of this culture would commonly use to mean to see something again. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “And you will see once again”
3:18	n1q4		rc://*/ta/man/translate/figs-explicit	And you will return and see	1	Yahweh assumes that the people will understand that by **seeing**, he means acknowledging. You could say that explicitly if it would be helpful to your readers. Alternate translation: “And once again you will acknowledge”
3:18	r3t6		rc://*/ta/man/translate/figs-ellipsis	between the righteous and to the wicked	1	Yahweh is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: “that there is a difference between the righteous and the wicked”
3:18	v5x8		rc://*/ta/man/translate/figs-parallelism	between the righteous and to the wicked, between the one serving God and to {one} who does not serve him	1	These two phrases mean basically the same thing. If it would be clearer in your language, you could combine them. Alternate translation: “between the righteous, who serve God, and the wicked, who do not serve him”
3:18	y7z1		rc://*/ta/man/translate/figs-nominaladj	the righteous and to the wicked	1	Yahweh is using the adjectives **righteous** and **wicked** as nouns to mean certain kinds of people. Your language may use adjectives in the same way. If not, you can translate these adjectives with equivalent phrases. Alternate translation: “righteous people and wicked people”
4:intro	azp5				0	# Malachi 4 General Notes\n\n## Religious and Cultural Concepts in This Chapter\n\n### Last days\n\nAlthough the Jews may have hoped these prophecies referenced a time in the near future to them, the prophecies of this chapter exclusively relate to the last days. (See: [[rc://*/tw/dict/bible/kt/prophet]] and [[rc://*/tw/dict/bible/kt/lastday]])
4:1	a1c3		rc://*/ta/man/translate/figs-metaphor	behold	1	Yahweh is speaking as if he literally wanted his listeners to **behold** or look at something. He is using this term to focus his listeners’ attention on what he is about to say. Your language may have a comparable expression that you can use in your translation.
4:1	e9g2		rc://*/ta/man/translate/figs-metaphor	burning like an oven	1	Yahweh is speaking of the day of judgment as if it were an **oven** that would be **burning** people. If it would be clearer in your language, you could express this image as a comparison. Alternate translation: “when I will destroy people as if they were being burned in an oven”
4:1	i3k7		rc://*/ta/man/translate/figs-nominaladj	all of the arrogant	1	Yahweh is using the adjective **arrogant** as a noun to mean a certain kind of person. Your language may use adjectives in the same way. If not, you can translate this adjective with an equivalent phrase. Alternate translation: “all arrogant people”
4:1	m5o9		rc://*/ta/man/translate/figs-abstractnouns	all of the doers of wickedness	1	If your language does not use an abstract noun for the idea of **wickedness**, you could express the same idea in another way. Alternate translation: “all of the people who do wicked things”
