Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
2:11	ba31		rc://*/ta/man/translate/figs-ellipsis	the cubs of the lion	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words from earlier in the sentence if it would be clearer in your language. Alternate translation: “the cubs of the lion also walked there”
2:12	ba32		rc://*/ta/man/translate/figs-ellipsis	tearing enough	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words if it would be clearer in your language. Alternate translation: “tearing enough prey”
2:12	ba33		rc://*/ta/man/translate/figs-ellipsis	strangling	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words if it would be clearer in your language. Alternate translation: “strangling victims”
2:12	ba34		rc://*/ta/man/translate/figs-ellipsis	his dens	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words from earlier in the sentence if it would be clearer in your language. Alternate translation: “he filled his dens”
2:12	ba35		rc://*/ta/man/translate/figs-parallelism	he filled his caves with prey, his dens with torn carcasses	1	These two clauses mean basically the same thing. The second clause emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could connect the clauses with a word that shows that the second clause is repeating the first one, not saying something additional. Alternate translation: “he filled his caves with prey, that is, his dens with torn carcasses”
2:13	ba36		rc://*/ta/man/translate/figs-ellipsis	Behold me, against you	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words if it would be clearer in your language. Alternate translation: “I am against you”
2:13	ba37		rc://*/ta/man/translate/figs-metaphor	behold me, against you	1	Yahweh is using the term **behold** to focus attention on what he is about to say. Your language may have a comparable expression that you could use in your translation. Alternate translation: “Listen carefully—I am against you”
2:13	ba38		rc://*/ta/man/translate/figs-ellipsis	the declaration	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words if it would be clearer in your language. Alternate translation: “this is the declaration”
2:13	ay56		rc://*/ta/man/translate/writing-pronouns	her	1	The pronoun **her** refers to the city of Nineveh. Since Yahweh is speaking directly to the city of Nineveh in the rest of the verse, it may be more natural in your language to continue using direct address here. Alternate translation: “your”
2:13	ba39		rc://*/ta/man/translate/grammar-collectivenouns	chariot	1	In this verse, the word **chariot** is singular in form, but it refers to all of the chariots as a group. If it would be helpful in your language, you could say this plainly. Alternate translation: “chariots”
2:13	ba40		rc://*/ta/man/translate/figs-metaphor	the sword will devour	1	Here Yahweh is speaking of **the sword** as if it could devour like an animal. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “soldiers will kill”
2:13	ba41		rc://*/ta/man/translate/figs-idiom	I will cut off	1	The phrase **I will cut off** is an expression that means that Yahweh will take it away. Your language may have a comparable expression that you could use in your translation. Alternate translation: “I will take away”
3:intro	k8ee				0	# Nahum 3 General Notes\n\n## Structure and Formatting\n\nIf you have decided to set the text of this book into short lines of poetry, you will want to continue to do so in this chapter. \n\nDespite being divided into three chapters, the book contains one long prophecy.\n\n### Outline of chapter 3\n\n1. Woe to Nineveh (3:1-3)\n1. Nineveh the prostitute (3:4–7)\n1. The example of Thebes (3:8-11)\n1. The destruction of Nineveh is sure (3:12–19)\n\n## Religious and Cultural Concepts in This Chapter\n\n### The Locusts in 3:15–17\n\nLocust attacks occurred often in the ancient Near East. A locust is a kind of grasshopper that would come in countless numbers. There would be so many that they would darken the sky like a black cloud that blocked the sunlight. They often came after a long period of no rain. They came down on whatever crops were surviving in the fields and stripped them bare. The locusts could not be stopped and caused terrible damage. For this reason, locust invasions served as a powerful image of overwhelming military attacks in the Old Testament.\n\n## Translation Issue\n\nThere is an extended metaphor in 3:4-7. In this metaphor, Yahweh compares Nineveh to a prostitute who brings men under her control by charm and witchcraft. Both prostitution and witchcraft were associated with idol worship, and in the Bible, prostitution is used as a metaphor for idol worship. Just as a prostitute is not faithful to a husband, people who worship idols are not faithful to the only true God who deserves worship. Nineveh was a very powerful and prosperous city and thus it was attractive to others to adopt Nineveh's ways and to worship Nineveh's gods. If this is unclear for your readers, you may want to provide an explanation in a footnote. (See: [extended metaphor](rc://*/ta/man/translate/figs-exmetaphor)).
3:1	ba42		rc://*/ta/man/translate/figs-metonymy	the city of bloodshed	1	Here, **the city of bloodshed** represents the murderous people in Nineveh. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “the murderous people in Nineveh”
3:1	ba43		rc://*/ta/man/translate/figs-metonymy	all of it {is} lies	1	Here, **lies** represents lying people. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “It is full of lying people”
3:2	ba44		rc://*/ta/man/translate/grammar-collectivenouns	a whip&a rattling wheel&a galloping horse&a bounding chariot	1	In this verse, the words **whip**, **wheel**, **horse**, and **chariot** are singular in form, but each refers to multiple items as a group. If it would be helpful in your language, you could say this plainly. Alternate translation: “whips” … “rattling wheels” … “galloping horses” … “bounding chariots”
3:3	ba45		rc://*/ta/man/translate/grammar-collectivenouns	A charging horseman&a flash of a sword&a gleam of a spear	1	In this verse, the words **horseman**, **sword**, and **spear** are singular in form, but each refers to multiple items as a group. If it would be helpful in your language, you could say this plainly. Alternate translation: “charging horsemen” … “flashing swords” … “gleaming spears”
3:3	ba46		rc://*/ta/man/translate/figs-ellipsis	A charging horseman, and a flash of a sword and a gleam of a spear	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words if it would be clearer in your language. Alternate translation: “There are charging horsemen, and flashing swords and gleaming spears”
3:3	bc70		rc://*/ta/man/translate/figs-hyperbole	no end	1	The author is using an exaggeration to emphasize how many bodies there are. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “a very great amount”
3:3	ba47		rc://*/ta/man/translate/writing-pronouns	they	1	The pronoun **they** refers to the attackers. If this is not clear for your readers, you could use the name. Alternate translation: “the attackers”
3:3	ba48		rc://*/ta/man/translate/writing-pronouns	their	1	The pronoun **their** refers to the Ninevites. If this is not clear for your readers, you could use the name. Alternate translation: “the Ninevites'”
3:4	bd26		rc://*/ta/man/translate/figs-exmetaphor	harlotries of the prostitute	1	Here through verse 7 Nahum uses an extended metaphor in which he speaks of the people of Nineveh as though they were a prostitute who is also a witch. See the discussion in the chapter introduction.
3:4	ba49		rc://*/ta/man/translate/figs-ellipsis	From	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words if it would be clearer in your language. Alternate translation: “This is happening from”
3:4	ba50		rc://*/ta/man/translate/figs-ellipsis	and peoples	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words from earlier in the sentence if it would be clearer in your language. Alternate translation: “and she sells peoples”
3:5	ba52		rc://*/ta/man/translate/figs-metaphor	behold me, against you	1	Yahweh is using the term **behold** to focus attention on what he is about to say. Your language may have a comparable expression that you could use in your translation. See how you translated this in [2:13](../02/13.md). Alternate translation: “Listen carefully—I am against you”
3:5	ba53		rc://*/ta/man/translate/writing-pronouns	you	1	The pronoun **you** refers to Nineveh, which Yahweh has been describing as a prostitute. If this is not clear for your readers, you could use the name. Alternate translation: “you prostitute”
3:5	ba54		rc://*/ta/man/translate/figs-ellipsis	the declaration	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words if it would be clearer in your language. Alternate translation: “this is the declaration”
3:5	ba55		rc://*/ta/man/translate/figs-ellipsis	your shame	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words from earlier in the sentence if it would be clearer in your language. Alternate translation: “I will show your shame”
3:5	ba56		rc://*/ta/man/translate/figs-abstractnouns	your shame	1	If your language does not use an abstract noun for the idea of **shame**, you could express the same idea in another way. Alternate translation: “how shameful you are”
3:6	ba57		rc://*/ta/man/translate/writing-pronouns	you	1	The pronoun **you** refers to Nineveh, which Yahweh described as a prostitute in [3:4](../03/04.md). If this is not clear for your readers, you could use the name. Alternate translation: “you prostitute”
3:6	s894		rc://*/ta/man/translate/translate-symaction	I will throw filth on you	0	The word translated as **filth** refers to all kinds of garbage. Throwing garbage on a person was a sign of strong contempt. Alternate translation: “I will show utter contempt for you”
3:7	ba58		rc://*/ta/man/translate/figs-activepassive	Nineveh is destroyed	1	If your language does not use a passive form like **is destroyed**, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “Attackers have destroyed Nineveh”
3:7	aj99		rc://*/ta/man/translate/translate-tense	Nineveh is destroyed	1	The author uses the past tense here in order to refer to something that will certainly happen in the future. If it would not be natural to do that in your language, you could use the future tense. Alternate translation: “Nineveh will be destroyed”
3:7	ba59		rc://*/ta/man/translate/figs-rquestion	who will sympathize with her?	1	The author is using the question form to emphasize that no one will sympathize with Nineveh. If you would not use the question form for this purpose in your language, you could translate this as a statement or an exclamation. Alternate translation: “no one will sympathize with her!”
3:7	ba60		rc://*/ta/man/translate/figs-rquestion	From where can I find a comforter for you?	1	The author is using the question form to emphasize that no one will comfort Nineveh. If you would not use the question form for this purpose in your language, you could translate this as a statement or an exclamation. Alternate translation: “I cannot find anyone to comfort you!”
3:8	ba61		rc://*/ta/man/translate/figs-rquestion	Are you better than Thebes, situated on the Nile River, water all around her, whose defense {was} the sea, water her wall?	1	The author is using the question form to emphasize that Nineveh is not better than Thebes. If you would not use the question form for this purpose in your language, you could translate this as a statement or an exclamation. Alternate translation: “You are not better than Thebes, which was situated on the Nile River, with water all around her, whose defense was the sea, with water as her wall!”
3:8	bz68		rc://*/ta/man/translate/translate-unknown	Thebes	1	**Thebes** refers to the powerful capital city of ancient Egypt in North Africa. It was conquered by Assyria in 663 B.C. If your readers would not be familiar with this place, you could describe it in a footnote.
3:8	ba62		rc://*/ta/man/translate/figs-parallelism	whose defense {was} the sea, water her wall	1	These two phrases mean basically the same thing. The second phrase emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could connect the phrases with a word other than **and** in order to show that the second phrase is repeating the first one, not saying something additional. Alternate translation: “whose defense was the sea, that is, water was her wall”
3:8	ba63		rc://*/ta/man/translate/figs-metaphor	water her wall	1	Here the author is speaking of **water** as if it were a **wall** because it protected the city. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “water protected her like a wall”
3:8	ba64		rc://*/ta/man/translate/figs-ellipsis	water her wall	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words if it would be clearer in your language. Alternate translation: “water was her wall”
3:9	ba65		rc://*/ta/man/translate/figs-abstractnouns	{were} her strength	1	If your language does not use an abstract noun for the idea of **strength**, you could express the same idea in another way. Alternate translation: “made her strong”
3:9	ba66		rc://*/ta/man/translate/figs-ellipsis	no end	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words if it would be clearer in your language. Alternate translation: “no end to that strength”
3:9	ba70		rc://*/ta/man/translate/figs-hyperbole	no end	1	The author is using an exaggeration to emphasize how much strength Egypt and Cush provided to Thebes. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “a very great amount”
3:9	ba67		rc://*/ta/man/translate/translate-unknown	Put	1	**Put** was a region in North Africa, probably bordering the Mediterranean Sea west of Egypt. If your readers would not be familiar with this place, you could use a more general term. Alternate translation: “the region of Put”
3:9	ba68		rc://*/ta/man/translate/translate-unknown	Libya	1	**Libya** refers to a region in North Africa west of Egypt that contained several related kingdoms. If your readers would not be familiar with this place, you could use a more general term. Alternate translation: “the kingdoms of Libya”
3:9	ba69		rc://*/ta/man/translate/writing-pronouns	your	1	The pronoun **your** refers to Thebes. If this is not clear for your readers, you could use the name or continue with a third-person pronoun. Alternate translation: “Thebes'” or “her”
3:10	ba71		rc://*/ta/man/translate/writing-pronouns	she	1	The pronoun **she** refers to the people of Thebes. If this is not clear for your readers, you could use the name. Alternate translation: “the people of Thebes”
3:10	ba72		rc://*/ta/man/translate/figs-nominaladj	great	1	The author is using the adjective **great** as a noun to mean important people. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “important people”
3:10	ba73		rc://*/ta/man/translate/figs-activepassive	her young children were dashed in pieces	1	If your language does not use a passive form like **were dashed in pieces**, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “her enemies dashed her young children in pieces”
3:10	ba74		rc://*/ta/man/translate/figs-idiom	head of every street	1	Here, **head of every street** is an idiom that means “every intersection.” If this phrase does not have that meaning in your language, you could use an idiom from your language that does have that meaning or state the meaning plainly. Alternate translation: “every intersection”
3:10	ba75		rc://*/ta/man/translate/writing-pronouns	they	1	The pronoun **they** refers to the enemies of Thebes. If this is not clear for your readers, you could use the name. Alternate translation: “the enemies of Thebes”
3:10	ba76		rc://*/ta/man/translate/figs-activepassive	all her great ones were bound	1	If your language does not use a passive form like **were bound**, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “her enemies bound all her great ones”
3:11	ba77		rc://*/ta/man/translate/writing-pronouns	You	1	The pronoun **You** refers to the people of Nineveh. If this is not clear for your readers, you could use the name. Alternate translation: “You people of Nineveh”
3:11	ba78		rc://*/ta/man/translate/figs-metaphor	become drunk	1	Here the author is speaking of the people being **drunk** to express how they will stagger and be confused when their enemies attack them. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “stagger around in confusion”
3:11	ba79		rc://*/ta/man/translate/figs-activepassive	be hidden	1	If your language does not use a passive form like **be hidden**, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “hide yourself”
3:12	ba80		rc://*/ta/man/translate/figs-metaphor	All of your fortresses {are} fig trees with first fruits	1	Here the author is speaking of **fortresses** as if they were **fig trees with first fruits** because they will be easy to capture, just as ripe figs are easy to pick. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “All of your fortresses will be as easy to capture as ripe figs are to pick”
3:13	ba81		rc://*/ta/man/translate/figs-metaphor	Behold	1	The author is using the term **behold** to focus attention on what he is about to say. Your language may have a comparable expression that you could use in your translation. Alternate translation: “Listen carefully”
3:13	ba82		rc://*/ta/man/translate/writing-pronouns	your people	1	The pronoun **your** refers to Nineveh. If this is not clear for your readers, you could use the name. Alternate translation: “your people, Nineveh,”
3:13	ba83		rc://*/ta/man/translate/figs-metaphor	women	1	Here the author is speaking of **people** as if they were **women** because women did not have the physical strength or training to be a soldier and so would not be able to defend the city. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “weak and unable to fight” or “ineffective” or “powerless”
3:13	bx83		rc://*/ta/man/translate/figs-reduplication	opening have been opened	1	Nahum is repeating forms of the verb **open** here in order to intensify the idea that it expresses. If your language can repeat words for intensification, it would be appropriate to do that here in your translation. If not, your language may have another way of expressing the emphasis. Alternate translation: “have been opened wide”
3:13	ba84		rc://*/ta/man/translate/translate-tense	have been opened&has devoured	1	The author uses the past tense here in order to refer to something that will certainly happen in the future. If it would not be natural to do that in your language, you could use the future tense. Alternate translation: “will be opened” … “will devour”
3:13	ba85		rc://*/ta/man/translate/figs-explicit	your bars	1	The implication is that these are the wooden beams that secure the gates. You could include this information if that would be helpful to your readers. Alternate translation: “the wooden beams that secure your gates”
3:14	ba86		rc://*/ta/man/translate/translate-unknown	siege water	1	The phrase **siege water** refers to water that is stored to last through a time when enemies surround a city. If your readers would not be familiar with this concept, you could use a more general term. Alternate translation: “water to store for when enemies surround the city”
3:14	ba87		rc://*/ta/man/translate/writing-pronouns	yourself	1	The pronoun **yourself** refers to Nineveh. If this is not clear for your readers, you could use the name. Alternate translation: “yourself, Nineveh”
3:14	ba88		rc://*/ta/man/translate/figs-genericnoun	the brick mold	1	The phrase **brick mold** represents brick molds in general, not one particular mold. If it would be helpful in your language, you could use a more natural expression. Alternate translation: “brick molds”
3:15	ba89		rc://*/ta/man/translate/writing-pronouns	Fire will devour you there	1	The pronoun **you** in this verse refers to Nineveh. If this is not clear for your readers, you could add the name. Alternate translation: “Fire will devour you there, Nineveh”
3:15	ba90		rc://*/ta/man/translate/figs-metaphor	cut you off	1	Here the author is speaking of **cutting off** to mean ending life. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “end your life”
3:15	ba91		rc://*/ta/man/translate/figs-ellipsis	as the creeping locust	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words if it would be clearer in your language. Alternate translation: “as the creeping locust devours”
3:15	ba92		rc://*/ta/man/translate/figs-ellipsis	as the creeping locust	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words if it would be clearer in your language. Alternate translation: “as the creeping locust multiplies”
3:15	ba93		rc://*/ta/man/translate/figs-ellipsis	as the swarming locust	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words if it would be clearer in your language. Alternate translation: “as the swarming locust multiplies”
3:16	ba94		rc://*/ta/man/translate/writing-pronouns	You	1	The pronoun **You** refers to Nineveh. If this is not clear for your readers, you could add the name. Alternate translation: “You, Nineveh,”
3:16	ap37		rc://*/ta/man/translate/figs-hyperbole	more than the stars of the heavens	1	The author is using an extreme comparison to emphasize how many merchants Nineveh has. If it would be clearer in your language, you could express this in a non-figurative way. Alternate translation: “to a very great number” 
3:16	ba95		rc://*/ta/man/translate/figs-simile	a locust stripped and flew away	1	The author is saying that the merchants will be like locusts because they will take everything valuable and leave as locusts do, and they will do this suddenly, as locusts strip off their skin and fly away. If it would be helpful in your language, you could state that explicitly. Alternate translation: “they will be like locusts that strip the land and themselves and then fly away”
3:16	ba96		rc://*/ta/man/translate/figs-explicit	stripped	1	Here, **stripped** seems to have a double meaning. It can refer to the locust stripping itself of its outer skin, which releases its wings so that it can fly, but it also can refer to stripping a land or city of its valuable things. If possible, use a term that could have either meaning.
3:17	ba97		rc://*/ta/man/translate/figs-simile	Your guards {are} like the locust, and your generals like a swarm of locusts	1	The author is saying that the guards and generals are like locusts because they are unreliable and disloyal, just as locusts fly away when conditions change. If it would be helpful in your language, you could state that explicitly. Alternate translation: “Your guards and generals are unreliable and disloyal like locusts”
3:17	bx02		rc://*/ta/man/translate/figs-parallelism	Your guards {are} like the locust, and your generals like a swarm of locusts	1	These two phrases mean basically the same thing. The second phrase emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could combine the phrases as in the UST, or connect the phrases with a word other than **and** in order to show that the second phrase is repeating the first one, not saying something additional. Alternate translation: “Your guards {are} like the locust, indeed, your generals like a swarm of locusts”
3:17	ba98		rc://*/ta/man/translate/figs-ellipsis	and your generals like a swarm of locusts	1	The author is leaving out a word that in many languages a sentence would need in order to be complete. You could supply this word if it would be clearer in your language. Alternate translation: “and your generals are like a swarm of locusts”
3:17	ba99		rc://*/ta/man/translate/writing-pronouns	it flies away&its place	1	The pronouns **it** and **its** here refer to the locust swarm. If it would be helpful in your language, you could use plural forms to refer to the locusts. Alternate translation: “they fly away … their place”
3:18	bb01		rc://*/ta/man/translate/figs-apostrophe	King of Assyria	1	Nahum has been addressing the people of Nineveh, which is the capital city of the nation of Assyria, but now he addresses the king who rules in Nineveh. He does this even though he knows that the king cannot hear him, in order to more powerfully express his prophecy against the people of Assyria and its leaders. If it would be helpful in your language, you could introduce this more clearly and put the rest of this address (through verse 19) in quote marks. Alternate translation: “This is what I would say to the king of Assyria:”
3:18	bb02		rc://*/ta/man/translate/figs-parallelism	your shepherds are asleep; your nobles are lying down	1	These two phrases mean basically the same thing. The second phrase emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could connect the phrases with a word other than **and** in order to show that the second phrase is repeating the first one, not saying something additional. Alternate translation: “your shepherds are asleep, that is, your nobles are lying down”
3:18	bb03		rc://*/ta/man/translate/figs-metaphor	your shepherds	1	Here the author is speaking of **shepherds** as if they were leaders because they guide and protect people as shepherds guide and protect sheep. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “your leaders”
3:18	bb04		rc://*/ta/man/translate/figs-euphemism	are asleep&lying down	1	The author is referring to death in a polite way by using the phrases **asleep** and **lying down**. If it would be helpful in your language, you could use a more normal polite way of referring to this in your language, or you could state this plainly. Alternate translation: “have died” … “dead”
3:18	bb05		rc://*/ta/man/translate/figs-activepassive	Your people are scattered	1	If your language does not use a passive form like **are scattered**, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “Enemies have scattered your people”
3:19	bb06		rc://*/ta/man/translate/figs-abstractnouns	There is no relief for your destruction	1	If your language does not use abstract nouns for the ideas of **relief** and **destruction**, you could express the same ideas in other ways. Alternate translation: “No one can help you when you are destroyed”
3:19	bb07		rc://*/ta/man/translate/figs-metaphor	your destruction&your wound	1	Here the author is speaking of the end of Nineveh's kingdom as if it were a **destruction** and a **wound**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “the destruction of your kingdom”
3:19	bb08		rc://*/ta/man/translate/writing-poetry	hearing the news	1	Here, **hearing the news** is an emphatic construction that uses a verb and its object that come from the same root. You may be able to use the same construction in your language to express the meaning here. Alternatively, your language may have another way of showing the emphasis.
3:19	bb09		rc://*/ta/man/translate/translate-symaction	clap {their} hands	1	People clap their hands as a symbolic action to show that they are joyful. If this would not be clear to your readers, you could explain the significance of this action in the text or in a footnote. Alternate translation: “clap their hands with joy”
3:19	bb10		rc://*/ta/man/translate/figs-rquestion	For upon whom has not come your endless evil?	1	The author is using the question form to emphasize that Nineveh has done evil to everyone. If you would not use the question form for this purpose in your language, you could translate this as a statement or an exclamation. Alternate translation: “For you have done endless evil to everyone!”
3:19	bz70		rc://*/ta/man/translate/figs-hyperbole	endless evil	1	Nahum is using an exaggeration to emphasize how much evil Nineveh and her king did to people of other nations. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “evil deeds in great abundance”
