Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
3:1	qet0		rc://*/ta/man/translate/figs-explicit	תָּמִ֥ים יַקְרִיבֶ֖⁠נּוּ	1	As the General Introduction to Leviticus discusses, the word **perfect** here refers to a male or female bovine that is completely healthy and an exemplary representative of its species. Alternate translation: “he should offer an unblemished bovine” or “he should offer a bovine without blemish” or, using the second-person, “you should offer an unblemished bovine”
3:1	vh99			יַקְרִיבֶ֖⁠נּוּ לִ⁠פְנֵ֥י יְהוָֽה	1	See how you translated the expression **to the face of Yahweh** in [1:5](../01/05.md). Alternate translation: “he will present it in the presence of Yahweh” or “he should present it within the sacred precincts of the tent of meeting where Yahweh is”
3:2	lluf		rc://*/ta/man/translate/writing-pronouns	וְ⁠סָמַ֤ךְ יָד⁠וֹ֙ עַל־רֹ֣אשׁ קָרְבָּנ֔⁠וֹ וּ⁠שְׁחָט֕⁠וֹ פֶּ֖תַח אֹ֣הֶל מוֹעֵ֑ד	1	Here and throughout this chapter, the word **he** refers to the worshipper and not to the priest. If it would be helpful in your language, consider making this explicit, or continue using the second-person pronouns throughout. Alternate translation: “And the one offering the sacrifice should lay his hand on the head of his offering, and that individual should slaughter it at the entrance of the tent of meeting” or, using the second-person, “And you should lay your hand on the head of your offering, and you should slaughter it at the entrance of the tent of meeting”
3:2	wq58		rc://*/ta/man/translate/translate-symaction	וְ⁠סָמַ֤ךְ יָד⁠וֹ֙ עַל־רֹ֣אשׁ קָרְבָּנ֔⁠וֹ	1	This is a symbolic action that identifies the person with the animal he is offering. The implication seems to be that the person is ritually placing his sins on the sacrificial animal so that God will forgive the sins when the animal is sacrificed. If it would be helpful to your readers, consider making this explicit. Alternate translation: “And he will lay his hand on the head of his offering in order to place his sins on the animal, that they may be removed from him”
3:2	p8xf		rc://*/ta/man/translate/translate-symaction	וְ⁠זָרְק֡וּ בְּנֵי֩ אַהֲרֹ֨ן הַ⁠כֹּהֲנִ֧ים אֶת־הַ⁠דָּ֛ם עַל־הַ⁠מִּזְבֵּ֖חַ סָבִֽיב׃	1	As in [1:5](../01/05.md), splashing **the blood** of the animal on the **the altar** is a symbolic action. The blood, being the life of the animal (see [17:11](../17/11.md)), was given by God to purify ritually and to remove sin. Here, the blood is splashed on the sides of the altar to keep it free from sin. If this would not be clear to your readers, you could explain the significance of this action in the text or in a footnote here and in subsequent instances in the book. Alternate translation: “And the sons of Aaron, the priests, should splash the blood all around on the holy altar in order to keep the altar clean from sin”
3:2	tf9p		rc://*/ta/man/translate/figs-explicit	וְ⁠זָרְק֡וּ בְּנֵי֩ אַהֲרֹ֨ן הַ⁠כֹּהֲנִ֧ים אֶת־ הַ⁠דָּ֛ם	1	It is implied that **the priests** would catch **the blood** in a bowl as it drained out of the bovine. Then they would bring the bowl with the blood in it and present it to Yahweh at the altar. If this would not be clear in your language, you could supply this information, here and in later instances in the book. Alternative translation: “And after catching the blood as it drains from the bovine you have killed, the sons of Aaron, the priests, will splatter the blood”
3:2	fyko		rc://*/ta/man/translate/figs-metaphor	בְּנֵי֩ אַהֲרֹ֨ן הַ⁠כֹּהֲנִ֧ים	1	See how you translated the similar expression in [1:5](../01/05.md). Alternate translation: “the descendants of Aaron who are also priests”
3:3	u5fg		rc://*/ta/man/translate/translate-unknown	אֶת־הַ⁠חֵ֨לֶב֙ הַֽ⁠מְכַסֶּ֣ה אֶת־הַ⁠קֶּ֔רֶב	1	Here, **the fat covering the innards** refers to caul fat, or the thin, lacy membrane that surrounds the internal organs of some animals, such as cows, sheep, and pigs. If your language has a word for this portion of fat, consider using it here. If not, consider using a general term.
3:3	t5ou		rc://*/ta/man/translate/translate-unknown	וְ⁠אֵת֙ כָּל־הַ⁠חֵ֔לֶב אֲשֶׁ֖ר עַל־הַ⁠קֶּֽרֶב׃	1	Here, **all the fat that is on the innards** refers to visceral fat, or the fat accumulated within the abdominal wall, which surrounds internal organs such as the stomach, intestines, and liver of animals. If your language has a word for this portion of fat, consider using it here. If not, consider using a general term.
3:4	z37a		rc://*/ta/man/translate/translate-unknown	וְ⁠אֶת־הַ⁠חֵ֨לֶב֙ אֲשֶׁ֣ר עֲלֵ⁠הֶ֔ן אֲשֶׁ֖ר עַל־הַ⁠כְּסָלִ֑ים	1	Here, **the fat that is on them that is near the loins** refers to suet, that is, the hard, lumpy fat that surrounds the kidneys and liver of sheep, goats, and bovines. If your language has a word for this portion of fat, consider using it here. If not, consider using a general term. Alternate translation: “and the leaf lard that is accumulated on the loins”
3:4	p1xl		rc://*/ta/man/translate/translate-unknown	הַ⁠כְּסָלִ֑ים	1	Here, the **loins** refers to that part of a animal’s muscles that resides between the upper part of the hipbone and the last of the false ribs on either side of the backbone. If your language has a word for this choice portion of meat, consider using it here. If not, consider using a general term.
3:4	gs74		rc://*/ta/man/translate/translate-unknown	הַ⁠יֹּתֶ֨רֶת֙ עַל־ הַ⁠כָּבֵ֔ד	1	The **the lobe on the liver** refers to one of the four curved portions of the liver. Although which of the four lobes of the liver is left unspecified, in the ancient world, the liver’s lobe was considered a delicacy and the choice part of the liver. If your language has a word for this choice portion of meat, consider using it here. If not, consider using a general term. Alternate translation: “the choice part of the liver”
3:4	augf		rc://*/ta/man/translate/writing-pronouns	 עַל־הַ⁠כְּלָי֖וֹת יְסִירֶֽ⁠נָּה	1	Here, **it** refers to **the lobe** of **the liver**. If it would be helpful, consider making this explicit. Alternate translation: “he should remove the lobe of the liver with the kidneys,” or, using the second-person, “you should remove the lobe of the liver with the kidneys”
3:5	t26a		rc://*/ta/man/translate/writing-pronouns	וְ⁠הִקְטִ֨ירוּ אֹת֤⁠וֹ בְנֵֽי־אַהֲרֹן֙ הַ⁠מִּזְבֵּ֔חָ⁠ה	1	Although the word **it** here is singular, it refers to all the portions of fat and the internal organs that were described in [3:3–4](../03/03.md). If it would be helpful, consider using a plural pronoun as [3:16](../03/16.md) does, or making the referents explicit, as the UST models. Alternate translation: “And the sons of Aaron will cause them to become smoke on the altar”
3:5	sbr2		rc://*/ta/man/translate/translate-symaction	 וְ⁠הִקְטִ֨ירוּ אֹת֤⁠וֹ בְנֵֽי־אַהֲרֹן֙ הַ⁠מִּזְבֵּ֔חָ⁠ה	1	See how you translated the similar expression in [1:9](../01/09.md). Alternate translation: “And the sons of Aaron will cause it to become smoke on the altar and ascend towards God in heaven”
3:6	uz3z		rc://*/ta/man/translate/writing-poetry	קָרְבָּנ֛⁠וֹ & יַקְרִיבֶֽ⁠נּוּ	1	See how you translated the similar expression in [1:2](../01/02.md).
3:6	tm7a			שְׁלָמִ֖ים	1	See how you translated this term in [3:1](../03/01.md).
3:6	g1co			מִן־הַ⁠צֹּ֧אן	1	See how you translated this expression in [1:10](../01/10.md).
3:6	pfsm		rc://*/ta/man/translate/figs-genericnoun	מִן־הַ⁠צֹּ֧אן	1	The expression **the flock** does not refer to a specific groups of animals. Rather, it describe any groups of sheep or goats that an Israelite might own. Express this in the way that would be most natural in your language. Alternate translation: “from the sheep or goats that he owns”
3:6	eign			תָּמִ֖ים	1	See how you translated this term in [1:3](../01/03.md).
3:7	dcyq		rc://*/ta/man/translate/writing-poetry	הֽוּא־מַקְרִ֖יב אֶת־קָרְבָּנ֑⁠וֹ וְ⁠הִקְרִ֥יב אֹת֖⁠וֹ	1	See how you handled the emphatic use of a verb and a related noun in [1:2](../01/02.md). Specifically, see how you translated the similar form of this expression in [3:1](../03/01.md).
3:7	vda3			לִ⁠פְנֵ֥י יְהוָֽה	1	See how you translated the expression **to the face of Yahweh** in [1:5](../01/05.md).
3:8	j6nx		rc://*/ta/man/translate/translate-symaction	וְ⁠סָמַ֤ךְ אֶת־ יָד⁠וֹ֙ עַל־ רֹ֣אשׁ	1	This is a symbolic action. See how you translated this phrase in [1:4](../01/04.md).
3:8	zpyt		rc://*/ta/man/translate/figs-idiom	לִ⁠פְנֵ֖י אֹ֣הֶל מוֹעֵ֑ד	1	Here, **to the face of the tent of meeting** is an idiom that means “before the tent of meeting” and is synonymous with the expression “at the entrance of the tent of meeting” (see [3:2](../03/02.md)). If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “before the tent of meeting” or “in front of the tent of meeting”
3:8	kp5e		rc://*/ta/man/translate/translate-symaction	 וְ֠⁠זָרְקוּ בְּנֵ֨י אַהֲרֹ֧ן אֶת־דָּמ֛⁠וֹ עַל־הַ⁠מִּזְבֵּ֖חַ סָבִֽיב׃	1	As in [3:2](../03/02.md), splashing **the blood** of the animal on the **the altar** is a symbolic action. See how you translated this phrase in [1:5](../01/05.md). 
3:8	grd8		rc://*/ta/man/translate/figs-explicit	וְ֠⁠זָרְקוּ בְּנֵ֨י אַהֲרֹ֧ן אֶת־ דָּמ֛⁠וֹ	1	As in [3:2](../03/02.md), it is implied that **the priests** would catch **the blood** in a bowl as it drained out of the animal. Then they would bring the bowl with the blood in it and present it to Yahweh at the altar. See how you handling this implied information in [1:5](../01/05.md).
3:8	ausr			בְּנֵ֨י אַהֲרֹ֧ן	1	See how you translated this description of the priests in [1:5](../01/05.md). 
3:9	c2bm		rc://*/ta/man/translate/writing-pronouns	 וְ⁠הִקְרִ֨יב	1	The word **he** refers to the worshipper, and not to the priests. If it would be helpful in your language, consider making this explicit. Alternate translation: “And…the one offering the sacrifice will present” or, using the second-person, “And … you should present”
3:9	e5hx		rc://*/ta/man/translate/writing-pronouns	חֶלְבּ⁠וֹ֙	1	Here, **its** refers to the lamb described in [3:7-8](../03/07.md). If it would be helpful, consider making this explicit. Alternate translation: “the fat of the lamb that you have sacrificed”
3:9	j687		rc://*/ta/man/translate/translate-unknown	הָ⁠אַלְיָ֣ה תְמִימָ֔ה	1	Here, the **fatty tail** refers to the fat that accumulates in the hind parts of a sheep on both sides of its tail and on the first few vertebrae of the tail. If your language has a special term for this portion of fat, consider using it here. If not, consider using a generic phrase, as the UST models. 
3:9	q1kt			וְ⁠אֶת־הַ⁠חֵ֨לֶב֙ הַֽ⁠מְכַסֶּ֣ה אֶת־הַ⁠קֶּ֔רֶב	1	See how you translated this expression in [3:3](../03/03.md).
3:9	on7o			וְ⁠אֵת֙ כָּל־הַ⁠חֵ֔לֶב אֲשֶׁ֖ר עַל־הַ⁠קֶּֽרֶב׃\n	1	See how you translated this expression in [3:3](../03/03.md).
3:10	v2hz			וְ⁠אֶת־ הַ⁠חֵ֨לֶב֙ אֲשֶׁ֣ר עֲלֵ⁠הֶ֔ן אֲשֶׁ֖ר עַל־ הַ⁠כְּסָלִ֑ים וְ⁠אֶת־ הַ⁠יֹּתֶ֨רֶת֙ עַל־ הַ⁠כָּבֵ֔ד\n	1	See how you translated these terms in [3:4](../03/04.md).
3:11	sm2s		rc://*/ta/man/translate/translate-symaction	וְ⁠הִקְטִיר֥⁠וֹ הַ⁠כֹּהֵ֖ן הַ⁠מִּזְבֵּ֑חָ⁠ה	1	See how you translated the similar expression in [1:9](../01/09.md). Alternate translation: “And the priest should burn it on the altar and cause it to become smoke and ascend toward God in heaven”
3:11	eron		rc://*/ta/man/translate/writing-pronouns	וְ⁠הִקְטִיר֥⁠וֹ הַ⁠כֹּהֵ֖ן הַ⁠מִּזְבֵּ֑חָ⁠ה	1	Although the word **it** here is singular, it refers to all the portions of fat and the internal organs that were described in [3:3–4](../03/03.md). If it would be helpful, consider using a plural pronoun as [3:16](../03/16.md) does, or making this explicit, as the UST models. Alternate translation: “And the priest will cause them to become smoke on the altar”
3:11	w7se		rc://*/ta/man/translate/figs-explicit	לֶ֥חֶם אִשֶּׁ֖ה לַ⁠יהוָֽה	1	Here, the phrase **food of a gift to Yahweh** uses the possessive form to describe a **gift to Yahweh** that consists of edible **food**. This does not mean that Yahweh eats the food, only that the offering to Yahweh takes the form of food. If it would be helpful, consider making this more explicit. Alternate translation: “food that you have offered to Yahweh as a gift” or “a gift to Yahweh that consists of food”
3:12	satb		rc://*/ta/man/translate/writing-poetry	קָרְבָּנ֑⁠וֹ וְ⁠הִקְרִיב֖⁠וֹ	1	See how you translated the similar expressions in [1:2](../01/02.md).
3:12	blm6			לִ⁠פְנֵ֥י יְהוָֽה	1	See how you translated this expression in [1:5](../01/05.md).
3:13	a245		rc://*/ta/man/translate/translate-symaction	וְ⁠סָמַ֤ךְ אֶת־ יָד⁠וֹ֙ עַל־ רֹאשׁ֔⁠וֹ	1	See how you translated this symbolic action in [1:4](../01/04.md). 
3:13	ec0k			לִ⁠פְנֵ֖י אֹ֣הֶל מוֹעֵ֑ד	1	See how you translated this expression in [3:8](../03/08.md). 
3:13	shc1		rc://*/ta/man/translate/figs-explicit	וְ֠⁠זָרְקוּ בְּנֵ֨י אַהֲרֹ֧ן אֶת־ דָּמ֛⁠וֹ	1	As in [1:5](../01/05.md), it is implied that **the priests** would catch **the blood** in a bowl as it drained out of the animal. Then they would bring the bowl with the blood in it and present it to Yahweh at the altar. See how you translated this phrase in [1:5](../01/05.md).
3:13	rkkp			בְּנֵ֨י אַהֲרֹ֧ן	1	See how you translated this description of the priests in [1:5](../01/05.md).
3:14	j58j		rc://*/ta/man/translate/writing-pronouns	וְ⁠הִקְרִ֤יב	1	The word **he** refers to the worshipper and not to the priests. If it would be helpful in your language, consider making this explicit. Alternate translation: “And…the one offering the sacrifice will present” or, using the second-person, “And … you should present”
3:14	weip			אֶת־הַ⁠חֵ֨לֶב֙ הַֽ⁠מְכַסֶּ֣ה אֶת־הַ⁠קֶּ֔רֶב וְ⁠אֵת֙ כָּל־הַ⁠חֵ֔לֶב אֲשֶׁ֖ר עַל־הַ⁠קֶּֽרֶב	1	See how you translated these terms in [3:3](../03/03.md).
3:15	s33p			וְ⁠אֶת־הַ⁠חֵ֨לֶב֙ אֲשֶׁ֣ר עֲלֵ⁠הֶ֔ן אֲשֶׁ֖ר עַל־הַ⁠כְּסָלִ֑ים וְ⁠אֶת־הַ⁠יֹּתֶ֨רֶת֙ עַל־הַ⁠כָּבֵ֔ד	1	See how you translated these terms in [3:4](../03/04.md).
3:16	hj5b			וְ⁠הִקְטִירָ֥⁠ם הַ⁠כֹּהֵ֖ן הַ⁠מִּזְבֵּ֑חָ⁠ה	1	See how you translated the similar expression in [1:9](../01/09.md). Alternate translation: “And the priest should burn them on the altar and cause it to become smoke and ascend toward God in heaven”
3:16	c52y			 לֶ֤חֶם אִשֶּׁה֙	1	See how you translated this expression in [3:11](../03/11.md).
3:17	d5fs			חֻקַּ֤ת עוֹלָם֙ לְ⁠דֹרֹ֣תֵי⁠כֶ֔ם בְּ⁠כֹ֖ל מֽוֹשְׁבֹתֵי⁠כֶ֑ם	1	The expression **An enduring statute for your generations in all your dwelling places** leaves out some of the words that in many languages a sentence would need in order to be complete. It implies that the Israelites should always obey this commandment wherever they live. You could supply these words from the context if it would be clearer in your language. Alternate translation: “You should always obey this statute for all your generations and in all your dwelling places”
3:17	viwv		rc://*/ta/man/translate/figs-yousingular	לְ⁠דֹרֹ֣תֵי⁠כֶ֔ם בְּ⁠כֹ֖ל מֽוֹשְׁבֹתֵי⁠כֶ֑ם	1	In this verse, the word **your** is plural. Yahweh is speaking about everyone who will offer sacrifices, regardless of age or location. If you have been using second-person singular forms in your translation and the switch to the plural form would not be natural in your language, you could continue to use singular forms here. 
3:17	q2wd			וְ⁠כָל־ דָּ֖ם	1	Alternate translation: “or consume any blood”
4:intro	wrl4				0	#Leviticus 4 General Notes\n\n##Structure and formatting\nThis chapter begins with a new introduction that continues the narrative framing at the beginning of the book. As such, Leviticus 4:1–5:13 should be taken as a discrete unit, continuing on from Leviticus 1–3.\n\nThis chapter gives instructions on how to offer a sacrifice for unintentional sins, called a **purification offering**, because of its ability to purify the sacred space and sacred objects that are dedicated to Yahweh from the impurities generated by unintentional sin. The structure of the chapter offers can be mapped out as follows:\n\n\n- 1) The Purification Offering (4:1–5:13)\n     - I. Unintentional Sins (4:1–35)\n          - i. scenario #1: The High Priest (4:3–12)\n          - ii. scenario #2: The Community (4:13–21)\n          - iii. scenario #3: A Leader (4:22–26)\n          - iv. scenario #4: An Individual (4:27–35)\n\nThe chapter addresses four hypothetical situations where this kind of sacrifice is needed:\n\n- 1) the high priest unintentionally sins (4:3–12)\n- 2) the whole community unintentionally sins (4:13–21)\n- 3) a leader in the community unintentionally sins (4:22–26)\n- 4) an ordinary individual unintentionally sins (4:27–35)\n      - that individual offers a goat (4:27–31)\n      - that individual offers a sheep (4:32–35)\n\nAs in Leviticus 1, the instructions offer a detailed outline of the procedure for the sacrifice. The instructed steps include:\n\n- 1) presenting a perfect animal to the priest (4:3, 14)\n     - for the high priest, a young bull (4:3)\n     - for the community, a young bull (4:13)\n     - for the leader, a male goat (4:23)\n     - for the individual, a male goat (4:28) or a female sheep (4:32)\n- 2) bringing the animal to the tent of meeting (4:4, 14, 23, 28, 32)\n- 3) laying hands on the animal (4:4, 15, 24, 29, 33)\n- 4) killing the animal (4:4, 15, 24, 29, 33)\n- 5) bringing the blood into the tent of meeting (4:5, 16)\n- 6) sprinkling the blood seven times before Yahweh towards the curtain (4:6, 17)\n- 7) putting some blood on each of the four horns of an altar (4:7, 18, 25, 30, 34)\n      - for the high priest and the community, the blood is applied to the horns of the incense altar (4:7, 18)\n      - for the leader and the individual, the blood is applied to the horns of the burnt offering altar (4:25, 30, 34)\n- 8) pouring the rest of the blood out on the base of the burnt offering altar (4:8, 18, 25, 30, 34)\n- 9) properly butchering the animal into the fat portions (4:9–10, 19–20, 26, 31, 35)\n- 10) burning the fat portions and creating the pleasant-smelling smoke (4:10, 19–20, 26, 31, 35)\n- 11) bringing the rest of the sacrificed animal into outside the camp to burn them (4:11–12, 21)\n\n##Special concepts in this chapter\n\n###Unintentional sins\n[INSERT TEXT] \n\n###Guilt\n[INSERT TEXT] \n\n###Sprinkling Blood\n[INSERT TEXT] \n\n\n###The various altars and the sacred curtain\n\n###Disposing of the portions of the sacrifice that are not burned\n[INSERT TEXT] 
4:1	ymeo		rc://*/ta/man/translate/writing-quotations	לֵּ⁠אמֹֽר	1	The word translated **saying** introduces a direct quotation. In your translation, consider ways in which you might introduce this quotation naturally in your language.
4:1-2	vi29		rc://*/ta/man/translate/figs-quotesinquotes	לֵּ⁠אמֹֽר & דַּבֵּ֞ר אֶל־בְּנֵ֣י יִשְׂרָאֵ֘ל לֵ⁠אמֹר֒	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. It may be helpful to begin a new sentence here. Alternate translation: “He told Moses to speak to the sons of Israel, saying”
4:2	gdkg		rc://*/ta/man/translate/figs-metaphor	בְּנֵ֣י יִשְׂרָאֵ֘ל	1	This expression speaks of the people of Israel in the time of Moses as if they were literally the **sons of Israel**. It means that they are the physical and spiritual descendants of Jacob, whose name God changed to Israel. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “the descendants of Israel”
4:2	skxw		rc://*/ta/man/translate/figs-gendernotations	בְּנֵ֣י יִשְׂרָאֵ֘ל	1	Although the word translated **sons** is masculine and plural, it has a generic sense that applies to both men and women. In your translation, you may wish to use a term that is clearly inclusive of men and women. Alternate translation: “the people of Israel”
4:2	hgnv		rc://*/ta/man/translate/writing-quotations	לֵ⁠אמֹר֒	1	The word translated **saying** introduces a direct quotation. In your translation, consider ways in which you might introduce this quotation naturally in your language.
4:2	wdps		rc://*/ta/man/translate/figs-gendernotations	נֶ֗פֶשׁ כִּֽי־תֶחֱטָ֤א	1	Although the words translated **A person** and **she** are feminine, they have a generic sense that refers to any person who approaches the tent to make a sacrifice. As the General Introduction to this chapter suggests, the people of Israel are here referred to using a generic feminine noun, which intentionally balances the use of the generic masculine noun in [1:2](../01/02.md). If you language has a generic word for an individual that is grammatically feminine, consider using it here, or use a generic noun. Alternate translation: “When any person offers” or “When someone offers”
4:2	lnfi		rc://*/ta/man/translate/figs-explicit	כִּֽי־תֶחֱטָ֤א בִ⁠שְׁגָגָה֙ מִ⁠כֹּל֙ מִצְוֺ֣ת יְהוָ֔ה אֲשֶׁ֖ר לֹ֣א תֵעָשֶׂ֑ינָה	1	The expression **which will not be done** could refer to: (1) **the commands of Yahweh**, that is, to commandments that proscribe certain actions or behaviors. Alternate translation: “when she sins by mistake from all the commands of Yahweh that say what you should not do” or (2) the act of sinning against God by violating any of **the commands of Yahweh**. Alternate translation: “when she sins by mistake from all the commands of Yahweh, which is something that you should not do”
4:2	yyyi		rc://*/ta/man/translate/figs-explicit	כִּֽי־תֶחֱטָ֤א בִ⁠שְׁגָגָה֙ מִ⁠כֹּל֙ מִצְוֺ֣ת יְהוָ֔ה	1	The expression **sins…from any of the commands of Yahweh** could refer to: (1) doing wrong against God by not doing something that **the commands of Yahweh** says to do. Alternate translation: “when she sins by mistake by unintentionally not doing something that the commands of Yahweh says you should do” or (2) doing wrong against God by doing something that the commands of Yahweh expressly forbids. Alternate translation: “when she sins by mistake by doing something that the commands of Yahweh says you should not do” 
4:2	czo5		rc://*/ta/man/translate/writing-poetry	וְ⁠עָשָׂ֕ה מֵ⁠אַחַ֖ת מֵ⁠הֵֽנָּה	1	The expression **from one from them** uses repetition to refer to any individual command from the body of the commands of Yahweh. If your language can use repetition for emphasis in this manner, consider using a similar expression here. If not, then consider using a generic expression. Alternate translation: “and he does any one of them”
4:3	iy0r		rc://*/ta/man/grammar-connect-logic-result	אִ֣ם הַ⁠כֹּהֵ֧ן הַ⁠מָּשִׁ֛יחַ יֶחֱטָ֖א לְ⁠אַשְׁמַ֣ת הָ⁠עָ֑ם	1	The expression **sins to the guilt of the people** refers to an act of wrongdoing against Yahweh that results in the collective guilt of the people in some way. If it would be helpful in your language, consider making this explicit. Alternate explanation: “if the anointed priest sins in such a way that it causes the people to become guilty”
4:3	jsnr		rc://*/ta/man/translate/translate-unknown	הַ⁠כֹּהֵ֧ן הַ⁠מָּשִׁ֛יחַ	1	The **anointed priest** refers to the high priest, or the member of the priest who has been anointed to lead the priesthood. Alternate translation: “the priest whom Yahweh anointed to be high priest”
4:3	g1z4		rc://*/ta/man/translate/figs-abstractnouns	לְ⁠אַשְׁמַ֣ת הָ⁠עָ֑ם	1	The abstract noun **guilt** refers both to the emotional experience of feeling guilty and to the legal status of having done wrong and needing to offer restitution for the wrongdoing. If your language does not use an abstract noun for the idea of **guilt**, you can express the same idea with an adjective. Alternate translation: “so as to cause the people to be guilty”
4:3	dr8l			וְ⁠הִקְרִ֡יב	1	Alternate translation: “then he should present”
4:3	l49l		rc://*/ta/man/translate/writing-poetry	 עַ֣ל חַטָּאת⁠וֹ֩ אֲשֶׁ֨ר חָטָ֜א	1	Here, a verb and its object come from the same root. The phrase **he sinned** translates a verb that is related to the noun translated **sin**. The repetition of related words adds emphasis to the statement. If your language can repeat words for emphasis and your language has comparable terms that you can use in your own translation, it would be appropriate to use that construction here in your translation. 
4:3	hev1		rc://*/ta/man/translate/translate-unknown	פַּ֣ר	1	A **bull** is an domesticated, adult male ox or bullock. If your language has a word for this animal, consider using it here. If not, then consider using a generic noun. Alternate translation: “a bull” or “a bovine”
4:3	w2tz		rc://*/ta/man/translate/figs-idiom	בֶּן־בָּקָ֥ר	1	The expression **son of** describes a person or animal that shares the essential qualities of something. Here the phrase describes this male ox as **the son of the cattle** because it is a male animal that shares the essential qualities of the class of domesticated bovines. If it would be helpful to your readers, you could use an equivalent idiom from your language or state the meaning plainly. Alternate translation: “the male ox” or “the bovine”
4:3	wv3q			בֶּן־בָּקָ֥ר	1	See how you translated the word **cattle** in [1:2](../01/02.md). Alternate translation: “a son of the domesticated bovines”
4:3	ixx1			 תָּמִ֛ים 	1	See how you translated this word in [1:3](../01/03.md).
4:3	hxl6		rc://*/ta/man/translate/translate-unknown	 לְ⁠חַטָּֽאת׃	1	As the General Introduction to this chapter discusses, a **purification offering** is a sacrifice that was offered by an individual person or the community as a whole to purify the sacred altar, the sanctuary, and the sacred objects from impurity caused by sin. 
4:4	xx9l		rc://*/ta/man/translate/writing-pronouns	וְ⁠הֵבִ֣יא אֶת־ הַ⁠פָּ֗ר	1	The word **he** refers to the anointed priest, that is, to the high priest who has unintentionally sinned and made the people guilty. If it would be helpful, consider making this explicit. Alternate translation: “And the anointed priest should bring the bull”
4:4	z9am			לִ⁠פְנֵ֣י יְהוָ֑ה	1	See how you translated the expression **to the face of Yahweh** in [1:5](../01/05.md). Alternate translation: “to the presence of Yahweh” or “to the sacred precincts of the tent of meeting where Yahweh lives among the Israelites”
4:4	zy1f		rc://*/ta/man/translate/translate-symaction	וְ⁠סָמַ֤ךְ אֶת־ יָד⁠וֹ֙ עַל־ רֹ֣אשׁ	1	See how you translated this symbolic action in [1:4](../01/04.md). 
4:4	yejs			 וְ⁠שָׁחַ֥ט אֶת־הַ⁠פָּ֖ר לִ⁠פְנֵ֥י יְהוָֽה׃	1	See how you translated the similar phrase in [1:5](../01/05.md). 
4:5	m58i		rc://*/ta/man/translate/figs-explicit	 וְ⁠לָקַ֛ח הַ⁠כֹּהֵ֥ן הַ⁠מָּשִׁ֖יחַ מִ⁠דַּ֣ם הַ⁠פָּ֑ר	1	It is implied that **the anointed priest** would catch **the blood** in a bowl as it drained out of the bovine. Then they would bring the bowl with the blood in it and present it to Yahweh at the altar, before applying it to the altar in the manner that [4:6–7](../04/06.md) describes. If this would not be clear in your language, you could supply this information, here and in later instances in the book. Alternative translation: “After catching the blood in a bowl as it drains from the bull that he slaughtered, the anointed priest should take some of the blood of the bull”
4:5	i2aa			הַ⁠כֹּהֵ֥ן הַ⁠מָּשִׁ֖יחַ	1	See how you translated this way of referring to the high priest in [4:3](../04/03.md).
4:6	hnz4		rc://*/ta/man/translate/figs-idiom	וְ⁠הִזָּ֨ה מִן־הַ⁠דָּ֜ם שֶׁ֤בַע פְּעָמִים֙ לִ⁠פְנֵ֣י יְהוָ֔ה	1	Here, to sprinkle the blood of the bull **to the face of Yahweh** means literally to sprinkle the blood in the direction of the **curtain of the holy place**, which separated the worshipper from the Holy of Holies, the location where Yahweh was enthroned above the cherubim on the ark of the covenant. Alternate translation: “and he should sprinkle some of the blood seven times toward the Holy of Holies, where Yahweh is”
4:6	uk96		rc://*/ta/man/translate/translate-symaction	וְ⁠הִזָּ֨ה מִן־הַ⁠דָּ֜ם שֶׁ֤בַע פְּעָמִים֙ 	1	Just as the blood is splashed against the altar in [1:5](../01/05.md) and elsewhere, here, in a similar symbolic action, the high priest **sprinkles** the blood on the altar and the curtain with his finger. The blood, being the life of the animal (see [17:11](../17/11.md)), was given by God to purify and remove the defiling impurities caused by the high priests’ unintentional sin. If this would not be clear to your readers, you could explain the significance of this action in the text or in a footnote here and in subsequent instances in the book. Alternate translation: “and he should sprinkle some of the blood seven times in order to clean the sacred place from the defiling impurities of sin”
4:6	z4pg		rc://*/ta/man/translate/figs-idiom	אֶת־פְּנֵ֖י פָּרֹ֥כֶת הַ⁠קֹּֽדֶשׁ	1	The **face of the curtain** is an idiom that means the front of the curtain. If your language has a similar idiom consider using it here. If not, consider using a general expression. Alternate translation: “the front of the curtain”
4:6	htr0		rc://*/ta/man/translate/translate-unknown	אֶת־פְּנֵ֖י פָּרֹ֥כֶת הַ⁠קֹּֽדֶשׁ׃	1	The **curtain of the holy place** was a thick veil of blue, purple, and scarlet linen that hung between the holy place of the altar and the holy of holies, as described in [Exodus 26:31–35](exod/26/31.md). If it would be helpful, consider making this explicit. Alternate translation: “the front of the sacred veil that separates the holy of holies from the rest of the sanctuary”
