Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
2:1	j6pa		rc://*/ta/man/translate/figs-idiom	δι’ ἡμερῶν	1	Here, the phrase **after {some} days** indicates that the events Mark is about to narrate occurred a few, but not very many, days after the event he just narrated, the healing of the leper. If it would be helpful in your language, you could use a comparable word or phrase that indicates that a few **days** passed between the previous event and this event. Alternate translation: “a few days later”
2:1	ir5j		rc://*/ta/man/translate/figs-activepassive	ἠκούσθη	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, it is clear from the context that it was people who were in **Capernaum**. Alternate translation: “the people there heard”
2:1	afvi		rc://*/ta/man/translate/figs-explicit	ἐν οἴκῳ	1	Here Mark implies that this **house** was Jesus’ home while he was in Capernaum. This **house** could belong to: (1) Simon and Andrew, since he stayed at their house previously (see [1:29](../01/29.md)). Alternate translation: “in Simon and Andrew’s house” (2) Jesus and his relatives, who may have moved to Capernaum. Alternate translation: “in his house”
2:2	zja1		rc://*/ta/man/translate/figs-nominaladj	πολλοὶ	1	Mark is using the adjective **many** as a noun to mean many people. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “many men and women”
2:2	pv8e		rc://*/ta/man/translate/figs-activepassive	συνήχθησαν	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “gathered” or “came together”\n
2:2	m8pw		rc://*/ta/man/translate/figs-idiom	μηκέτι χωρεῖν	1	Here, the clause **it could no longer receive** means that the house was so full that no one else could fit inside. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. Alternate translation: “there was no space left” or “no one else could fit”
2:2	ilsu		rc://*/ta/man/translate/figs-explicit	μηδὲ τὰ πρὸς τὴν θύραν	1	Here Mark means that there were so many people even outside the house that no one could get near **the door**. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “and no one could even get to the door” or “and there was no space even at the door into the house”
2:2	zkka		rc://*/ta/man/translate/figs-metonymy	τὸν λόγον	1	Mark is using the term **word** to mean the gospel, that Jesus preached using words. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “the gospel”
2:3	sotm		rc://*/ta/man/translate/figs-explicit	ἔρχονται φέροντες πρὸς αὐτὸν παραλυτικὸν, αἰρόμενον ὑπὸ τεσσάρων	1	Here Mark could be implying that: (1) more than four people came, but only **four** of them were carrying the paralytic. Alternate translation: “people come bringing to him a paralytic, being carried by four of them” (2) **four** people came and were carrying the paralytic. Alternate translation: “four men come bringing to him a paralytic, whom they were carrying”
2:3	h1t1		rc://*/ta/man/translate/figs-go	ἔρχονται	1	In a context such as this, your language might say “go” instead of **come**. Alternate translation: “they go”
2:3	s21g		rc://*/ta/man/translate/translate-unknown	παραλυτικὸν	1	A **paralytic** is someone who is not able to use or control some or all of his or her arms and legs because of injury or sickness. If your readers would not be familiar with this sickness, you could use the name of something like this in your language, or you could use a general expression. Alternate translation: “a paralyzed person” or “a person who could not move his limbs”
2:3	k1ev		rc://*/ta/man/translate/figs-activepassive	αἰρόμενον ὑπὸ τεσσάρων	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “whom four men were carrying”
2:3	i2wu		rc://*/ta/man/translate/figs-explicit	αἰρόμενον	1	As the next verse states, the **four men** carried the **paralytic** on a “mat.” If it would be helpful in your language, you could make that idea explicit here. Alternate translation: “being carried on a mat”
2:4	gbvn		rc://*/ta/man/translate/grammar-connect-logic-result	μὴ δυνάμενοι προσενέγκαι αὐτῷ διὰ τὸν ὄχλον	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: “when, because of the crowd, they were not able to bring to him”
2:4	i44b		rc://*/ta/man/translate/figs-explicit	προσενέγκαι αὐτῷ	1	Here Mark implies that they were not able to **bring** the paralytic to Jesus. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “to bring the paralytic to Jesus”
2:4	v6ma		rc://*/ta/man/translate/translate-unknown	ἀπεστέγασαν τὴν στέγην ὅπου ἦν, καὶ ἐξορύξαντες, χαλῶσι	1	In the region where Jesus lived, houses usually had flat roofs that could be reached by staircases on the outside of the houses. These roofs were usually made of wooden beams, branches, and packed dirt or clay. Here Mark describes how these people **dug** through the branches and clay to create a hole in the roof through which they could lower the paralytic on his mat. If your readers would not be familiar with this kind of roof, you could use descriptive phrases, or you could use more general terms. Alternate translation: “they demolished the part of the flat roof above where he was, and having dug a hole in it, they lower” or “they cut a hole in the roof and lower through it”
2:4	rrvf		rc://*/ta/man/translate/grammar-connect-time-sequential	ἐξορύξαντες	1	Here Mark uses the phrase **having dug {it} out** to indicate that they finished making a hole before they lowered the man down. If it would be helpful in your language, you could use a word or phrase that introduces this sequence more explicitly. Alternate translation: “once they had dug it out” or “after digging it out”
2:4	q22b		rc://*/ta/man/translate/figs-explicit	ἀπεστέγασαν τὴν στέγην ὅπου ἦν	1	Here Mark implies that they first climbed up onto **the roof** before they **removed** it. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “they climbed onto the roof of the house where he was and removed it”
2:4	ouxr		rc://*/ta/man/translate/translate-unknown	κράβαττον	1	A **mat** was a portable bed that could also be used to transport a person. If your readers would not be familiar with this type of bed, you could use the name of something similar in your area or you could use a more general term. Alternate translation: “a stretcher”
2:4	b32f		rc://*/ta/man/translate/translate-unknown	ὁ παραλυτικὸς	1	See how you translated the word **paralytic** in [2:3](../02/03.md). Alternate translation: “the paralyzed person” or “the person who could not move his limbs”
2:5	trg9		rc://*/ta/man/translate/figs-explicit	ἰδὼν & τὴν πίστιν αὐτῶν	1	Here Mark implies that Jesus recognized that the friends of this paralyzed man strongly believed that he could heal him. Their actions proved that. If it would be helpful to your readers, you could make this idea more explicit. Alternate translation: “having recognized that they were convinced that he could heal the paralytic”
2:5	u57m		rc://*/ta/man/translate/figs-abstractnouns	τὴν πίστιν αὐτῶν	1	If your language does not use an abstract noun for the idea of **faith**, you could express the same idea in another way. Alternate translation: “how they trusted”
2:5	kuvm		rc://*/ta/man/translate/translate-unknown	τῷ παραλυτικῷ	1	See how you translated the word paralytic in [2:3](../02/03.md). Alternate translation: “to the paralyzed person” or “to the person who could not move his limbs”
2:5	hzg6		rc://*/ta/man/translate/figs-metaphor	τέκνον	1	Here Jesus calls the paralytic **Child** to indicate that he cares for him. The word also implies that the paralytic was younger than Jesus. The paralytic was not actually Jesus’ son. If it would be helpful in your language, you could use a form of address that an older person would use to show that they care for a younger person. Alternate translation: “My friend” or “Young one”\n
2:5	lix5		rc://*/ta/man/translate/figs-activepassive	ἀφέωνται σου αἱ ἁμαρτίαι	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who does the action, it is clear from the context that it is Jesus. Alternate translation: “I forgive your sins”
2:6	ihb1		rc://*/ta/man/translate/grammar-connect-words-phrases	δέ	1	Here, the word **But** introduces something that was happening while Jesus was speaking to the paralytic. If it would be helpful in your language, you could use a word or phrase that introduces something that happened at the same time as something that has already been narrated. Alternate translation: “Meanwhile,” or “While that was happening,”
2:6	le6v		rc://*/ta/man/translate/figs-metonymy	ἐν ταῖς καρδίαις αὐτῶν	1	In Mark’s culture, **hearts** are the places where humans think and feel. If it would be helpful in your language, you could translate **hearts** by referring to the places where humans think and feel in your culture or by expressing the idea plainly. Alternate translation: “in their heads” or “within themselves”
2:7	yr5a		rc://*/ta/man/translate/figs-rquestion	τί οὗτος οὕτως λαλεῖ?	1	The scribes are using the question form to show that they disapprove of how Jesus was speaking. If you would not use the question form for this purpose in your language, you could translate this as a statement or an exclamation. Alternate translation: “It is not right for this one to speak in this way.” or “This one should not be speaking in this way!”
2:7	fp38		rc://*/ta/man/translate/grammar-connect-exceptions	τίς δύναται ἀφιέναι ἁμαρτίας, εἰ μὴ εἷς ὁ Θεός	1	If, in your language, it would appear that the scribes were making a statement here and then contradicting it, you could reword this to avoid using an exception clause. Alternate translation: “Only one, God, is able to forgive sins, right?” or “Who is able to forgive sins? It is only God, right?”
2:7	sj6j		rc://*/ta/man/translate/figs-rquestion	τίς δύναται ἀφιέναι ἁμαρτίας, εἰ μὴ εἷς ὁ Θεός?	1	The scribes is using the question form to indicate that they are confident that only God can forgive sins. If you would not use the question form for this purpose in your language, you could translate this as a statement or an exclamation. Alternate translation: “No one is able to forgive sins except one, God.” or “No one can ever forgive sins except one, God!”
2:8	h3zp		rc://*/ta/man/translate/figs-explicit	ἐπιγνοὺς ὁ Ἰησοῦς τῷ πνεύματι αὐτοῦ	1	Here Mark implies that Jesus knew what the scribes were thinking even though they did not say it out loud. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “Jesus, having known in his spirit their thoughts,”
2:8	niy6		rc://*/ta/man/translate/figs-metonymy	τῷ πνεύματι αὐτοῦ	1	Here, the word **spirit** refers to inner parts of Jesus, the parts where he thought and willed. If it would be helpful in your language, you could refer to the inner part of Jesus or to Jesus more generally. Alternate translation: “in his mind” or “in himself”
2:8	wga7		rc://*/ta/man/translate/figs-rquestion	τί ταῦτα διαλογίζεσθε ἐν ταῖς καρδίαις ὑμῶν?	1	Jesus is using the question form to rebuke the scribes. If you would not use the question form for this purpose in your language, you could translate this as a statement or an exclamation. Alternate translation: “What you are debating in your hearts is wrong.” or “Stop debating in your hearts whether I am blaspheming!”
2:8	vfkd		rc://*/ta/man/translate/figs-yousingular	διαλογίζεσθε & ὑμῶν	1	Because Jesus is speaking to the scribes, the words **you** and **your** are plural.
2:8	s3m6		rc://*/ta/man/translate/figs-metonymy	ἐν ταῖς καρδίαις ὑμῶν	1	See how you translated **hearts** in [2:1](../02/01.md). Alternate translation: “in your heads” or “within yourselves”
2:9	wv5d		rc://*/ta/man/translate/figs-rquestion	τί ἐστιν εὐκοπώτερον, εἰπεῖν τῷ παραλυτικῷ, ἀφίενταί σου αἱ ἁμαρτίαι, ἢ εἰπεῖν, ἔγειρε καὶ ἆρον τὸν κράβαττόν σου καὶ περιπάτει?	1	Jesus is using the question form to show the scribes which of these things is **easier** to say. If you would not use the question form for this purpose in your language, you could translate this as a statement or an exclamation. He could mean: (1) that saying **Your sins are forgiven** is easier than saying **Get up and take up your mat and walk**. This is because it is easy to show that someone is lying when they try to heal a paralytic, but it is not easy to show that someone is lying when they claim to forgive sins. Alternate translation: “It is easier to say, ‘Your sins are forgiven,’ than to say, ‘Get up and take up your mat and walk.’” (2) that both things are equally easy to say. Alternate translation: “Saying ‘Your sins are forgiven’ is just as easy as saying, ‘Get up and take up your mat and walk.’”\n
2:9	q905		rc://*/ta/man/translate/figs-quotesinquotes	εἰπεῖν τῷ παραλυτικῷ, ἀφίενταί σου αἱ ἁμαρτίαι, ἢ εἰπεῖν, ἔγειρε καὶ ἆρον τὸν κράβαττόν σου καὶ περιπάτει	1	If it would be clearer in your language, you could translate this sentence so that there are no quotations within a quotation. Alternate translation: “to say to the paralytic that his sins are forgiven or to tell him to get up and take up his mat and walk”
2:9	r5bq		rc://*/ta/man/translate/translate-unknown	τῷ παραλυτικῷ	1	See how you translated the word paralytic in [2:3](../02/03.md). Alternate translation: “to the paralyzed person” or “to the person who could not move his limbs”
2:9	aiif		rc://*/ta/man/translate/figs-activepassive	ἀφίενταί σου αἱ ἁμαρτίαι	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who does the action, it is clear from the context that it is the person speaking. Alternate translation: “I have forgiven your sins”
2:9	nmp7		rc://*/ta/man/translate/translate-unknown	τὸν κράβαττόν σου	1	See how you translated **mat** in [2:4](../02/04.md). Alternate translation: “your stretcher”
2:10	cmms		rc://*/ta/man/translate/grammar-connect-logic-contrast	δὲ	1	Here, the word **But** introduces a slight contrast with the comparison in the previous verse. Jesus now shows that he will both forgive and heal the paralytic. If it would be helpful in your language, you could use a word or phrase that introduces a slight contrast, or you could leave But untranslated. Alternate translation: “But now,” or “Leaving that aside,”
2:10	g4jn		rc://*/ta/man/translate/grammar-connect-logic-goal	ἵνα & εἰδῆτε ὅτι ἐξουσίαν ἔχει ὁ Υἱὸς τοῦ Ἀνθρώπου ἐπὶ τῆς γῆς ἀφιέναι ἁμαρτίας, (λέγει τῷ παραλυτικῷ)	1	Here, the phrase **in order that** introduces the purpose for which Jesus **says to the paralytic** the commands that he gives. If it would be helpful in your language, you could use a form that provides the stated purpose for which a person performs an action. Alternate translation: “here is what I will do so that you might know that the Son of Man has authority on the earth to forgive sins.’ Then he says to the paralytic,”\n
2:10	jhy6		rc://*/ta/man/translate/figs-yousingular	εἰδῆτε	1	Because Jesus is speaking to the scribes, the word **you** is plural.
2:10	jsyp		rc://*/ta/man/translate/figs-123person	ἔχει ὁ Υἱὸς τοῦ Ἀνθρώπου	1	Here Jesus speaks about himself in the third person. If it would be helpful in your language, you could use the first person. Alternate translation: “I, who am the Son of Man, have”
2:10	uedr		rc://*/ta/man/translate/figs-abstractnouns	ἐξουσίαν ἔχει	1	If your language does not use an abstract noun for the idea of **authority**, you could express the same idea in another way. Alternate translation: “has been authorized”
2:10	t8qy		rc://*/ta/man/translate/translate-unknown	τῷ παραλυτικῷ	1	See how you translated the word paralytic in [2:3](../02/03.md). Alternate translation: “to the paralyzed person” or “to the person who could not move his limbs”
2:11	wwzh			σοὶ λέγω	1	Jesus says this to emphasize what he is about to tell the paralytic. Use a natural form in your language for emphasizing the importance of a statement. Alternate translation: “Listen to me:”
2:11	f369		rc://*/ta/man/translate/figs-imperative	τὸν κράβαττόν σου	1	See how you translated **mat** in [2:4](../02/04.md). Alternate translation: “your stretcher”
2:12	la3i		rc://*/ta/man/translate/figs-explicit	ἠγέρθη, καὶ εὐθὺς ἄρας τὸν κράβαττον, ἐξῆλθεν	1	The implication is that the man was able to get up because Jesus had healed him. If it would be helpful to your readers, you could make this idea more explicit. Alternate translation: “having been healed, he got up, immediately took up the mat, went out”
2:12	ki94		rc://*/ta/man/translate/translate-unknown	τὸν κράβαττον	1	See how you translated **mat** in [2:4](../02/04.md). Alternate translation: “the stretcher”
2:12	e0xs		rc://*/ta/man/translate/figs-go	ἐξῆλθεν	1	In a context such as this, your language might say “came” instead of **went**. Alternate translation: “he came out”
2:12	c6zx		rc://*/ta/man/translate/figs-nominaladj	πάντων & πάντας	1	In both places, Mark is using the adjective **all** as a noun to mean all the people who were there. Your language may use adjectives in the same way. If not, you could translate these words with equivalent phrases. Alternate translation: “all the people there … all those people”
2:12	zid9		rc://*/ta/man/translate/figs-activepassive	ἐξίστασθαι	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “marveled”
2:12	btim		rc://*/ta/man/translate/figs-quotations	λέγοντας, ὅτι οὕτως οὐδέποτε εἴδομεν	1	It may be more natural in your language to have an indirect quotation here. Alternate translation: “saying that they had never seen thus”
2:12	q3u6		rc://*/ta/man/translate/writing-quotations	λέγοντας	1	If you keep the direct quotation, consider natural ways of introducing it in your language. Alternate translation: “and they said”
2:13	ma6f		rc://*/ta/man/translate/writing-newevent	καὶ	1	Here, the word **And** introduces the next major event in the story. If it would be helpful in your language, you could use a word or phrase that introduces the next event, or you could leave **And** untranslated. Alternate translation: “After that,”
2:13	eaev		rc://*/ta/man/translate/figs-go	ἐξῆλθεν	1	In a context such as this, your language might say “came” instead of **went**. Alternate translation: “he came out”
2:13	zecn		rc://*/ta/man/translate/figs-go	ἤρχετο	1	In a context such as this, your language might say “going” instead of **coming**. Alternate translation: “was going”
2:14	xi5p		rc://*/ta/man/translate/writing-participants	εἶδεν Λευεὶν τὸν τοῦ Ἁλφαίου, καθήμενον ἐπὶ τὸ τελώνιον	1	Here Mark introduces a tax collector named **Levi** as a new character in the story. Use a natural form in your language for introducing a new character. Alternate translation: “he saw a man who was called Levi, the son of Alphaeus. Levi was sitting at the tax collector’s office”
2:14	sc4g		rc://*/ta/man/translate/translate-names	Ἁλφαίου	1	The word **Alphaeus** is the name of a man.
2:14	jhhz		rc://*/ta/man/translate/figs-explicit	καθήμενον ἐπὶ τὸ τελώνιον	1	Here Mark means that Levi worked as a tax collector. He would sit at **the tax collector’s office** and make sure that people paid their taxes to the Roman empire, who had control over this area. If it would be helpful in your language, you could make this idea more explicit. Alternate translation: “who worked to collect taxes for the Romans at the tax collection office”
2:14	ekv0		rc://*/ta/man/translate/figs-idiom	ἀκολούθει μοι & ἠκολούθησεν αὐτῷ	1	Here, the phrase **Follow me** is a command to travel with Jesus and be his disciple. Similarly, the phrase **he followed him** indicates that Levi did travel with Jesus and become his disciple. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. Alternate translation: “Be my disciple … he was his disciple” or “Come with me as my student … he went with him as his student”
2:15	e2bz		rc://*/ta/man/translate/figs-idiom	καὶ γίνεται	1	Here, the phrase **And it happens {that}** introduces something that happened soon after what Mark previously narrated. If it would be helpful in your language, you use a word or phrase that introduces an event that came soon after the previous event. Alternate translation: “Soon after that,”
2:15	zafq		rc://*/ta/man/translate/figs-explicit	κατακεῖσθαι	1	In Jesus’ culture, people would usually recline, or lay on one side, when they were eating. If it would be helpful in your language, you could refer to the position in which people eat in your culture, or you could just refer to eating. Alternate translation: “was sitting down to eat” or “was eating”
2:15	zqcu		rc://*/ta/man/translate/grammar-connect-words-phrases	γὰρ	1	Here, the word **for** introduces an explanation that gives further information about the people who were dining with Jesus. If it would be helpful in your language, you could use a different word or phrase that introduces an explanation, or you could leave **for** untranslated. Alternate translation: “and indeed”
2:15	l0on		rc://*/ta/man/translate/writing-pronouns	ἦσαν & πολλοὶ	1	The pronoun **they** could refer to: (1) the **tax collectors and sinners** who were dining with Jesus. Alternate translation: “the tax collectors and sinners were many” (2) Jesus’ **disciples**. Alternate translation: “his disciples were many”
2:15	bwv2		rc://*/ta/man/translate/figs-idiom	ἠκολούθουν αὐτῷ	1	Here, the phrase **they were following him** indicates that these people were traveling with Jesus and were his disciple. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. Alternate translation: “they were his disciples” or “they were traveling with him as his students”
2:16	rwu1		rc://*/ta/man/translate/figs-possession	οἱ γραμματεῖς τῶν Φαρισαίων	1	Here, Mark is using the possessive form to describe **scribes** who were also **Pharisees**. If this is not clear in your language, you could express the idea in another way. Alternate translation: “the scribes, ones who were Pharisees” or “some scribes, who were also Pharisees”
2:16	b1bi		rc://*/ta/man/translate/figs-rquestion	ὅτι μετὰ τῶν τελωνῶν καὶ ἁμαρτωλῶν ἐσθίει?	1	The scribes of the Pharisees are using the question form to criticize what Jesus is doing. If you would not use the question form for this purpose in your language, you could translate this as a statement or an exclamation. Alternate translation: “He has no reason to eat with tax collectors and sinners.” or “He should by no means eat with tax collectors and sinners!”
2:17	ak1u		rc://*/ta/man/translate/writing-proverbs	οὐ χρείαν ἔχουσιν οἱ ἰσχύοντες ἰατροῦ, ἀλλ’ οἱ κακῶς ἔχοντες	1	Jesus begins his response by quoting or creating a proverb, a short saying about something that is generally true in life. This proverb draws a figurative comparison. Just as sick people need to see a doctor to be healed, so sinners need to see Jesus in order to be forgiven and restored. But since Jesus explains the comparison in the following sentence, you do not need to explain it here. Rather, you could translate the proverb itself in a way that will be meaningful in your language and culture. Alternate translation: “People who are well do not need to see a doctor, but people who are unwell do”
2:17	c62j		rc://*/ta/man/translate/figs-irony	οἱ κακῶς ἔχοντες	1	Jesus is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words from earlier in the sentence if it would be clearer in your language. Alternate translation: “the ones having sickness have need of a physician”
2:17	lh4l		rc://*/ta/man/translate/figs-ellipsis	οἱ κακῶς ἔχοντες	1	If your language does not use an abstract noun for the idea of **sickness**, you could express the same idea in another way. Alternate translation: “the ones who are sick”
2:17	re1u		rc://*/ta/man/translate/figs-idiom	οὐκ ἦλθον	1	Here, the word **come** refers to Jesus entering this world as a human to do what God called him to do. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. Alternate translation: “I did not come to this world” or “I am not acting”
2:17	lgl4		rc://*/ta/man/translate/figs-nominaladj	δικαίους	1	Jesus is using the adjective **righteous** as a noun to mean righteous people. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “righteous people”
2:17	ca4e		rc://*/ta/man/translate/figs-ellipsis	ἀλλὰ ἁμαρτωλούς	1	Jesus is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words from earlier in the sentence if it would be clearer in your language. Alternate translation: “but I came to call sinners”\n
2:18	j1h2		rc://*/ta/man/translate/writing-newevent	καὶ	1	Here, the word **And** introduces the next major event in the story. If it would be helpful in your language, you could use a word or phrase that introduces the next event, or you could leave **And** untranslated. Alternate translation: “Later,”
2:18	y7bm		rc://*/ta/man/translate/writing-background	ἦσαν οἱ μαθηταὶ Ἰωάννου καὶ οἱ Φαρισαῖοι νηστεύοντες & καὶ	1	Here Mark introduces background information that will help readers understand what happens next. Use a natural form in your language for introducing background information. Alternate translation: “it happened that the disciples of John and the Pharisees were fasting. And”\n
2:18	z394		rc://*/ta/man/translate/writing-pronouns	ἔρχονται	1	The pronoun **they** refers to some people who asked Jesus this question. If this is not clear for your readers, you could use a form that refers to people without identifying who they are. Alternate translation: “certain people come”
2:18	nywl		rc://*/ta/man/translate/figs-infostructure	διὰ τί οἱ μαθηταὶ Ἰωάννου καὶ οἱ μαθηταὶ τῶν Φαρισαίων νηστεύουσιν, οἱ δὲ σοὶ μαθηταὶ οὐ νηστεύουσιν	1	If it would be helpful in your language, you could turn this sentence into two sentences, one giving the reason for the question, and the other asking the question. Alternate translation: “The disciples of John and the disciples of the Pharisees fast. For what reason do your disciples not fast?”
2:19-20	l0f0		rc://*/ta/man/translate/figs-parables	μὴ δύνανται οἱ υἱοὶ τοῦ νυμφῶνος ἐν ᾧ ὁ νυμφίος μετ’ αὐτῶν ἐστιν νηστεύειν? ὅσον χρόνον ἔχουσιν τὸν νυμφίον μετ’ αὐτῶν, οὐ δύνανται νηστεύειν & ἐλεύσονται δὲ ἡμέραι ὅταν ἀπαρθῇ ἀπ’ αὐτῶν ὁ νυμφίος, καὶ τότε νηστεύσουσιν ἐν ἐκείνῃ τῇ ἡμέρᾳ	1	To help the people who asked him the question understand why his disciples do not fast, Jesus offers a brief illustration. He wants them to think of him as if he were a **bridegroom** and of his disciples as if they were the **sons of the bridal chamber**. You should preserve the form of the parable, but if it would be helpful in your language, you could state explicitly that Jesus is like the **bridegroom**, and his disciples are like the the **sons of the bridal chamber**. Alternate translation: “The sons of the bridal chamber are not able to fast while the bridegroom is still with them, are they? As much time as they have the bridegroom with them, they are not able to fast. But days will come when the bridegroom will be taken away from them, and in those days, then they will fast. I am like the bridegroom, and my disciples are like the sons of the bridal chamber.”
2:19	eke3		rc://*/ta/man/translate/figs-rquestion	μὴ δύνανται οἱ υἱοὶ τοῦ νυμφῶνος ἐν ᾧ ὁ νυμφίος μετ’ αὐτῶν ἐστιν νηστεύειν?	1	Jesus is using the question form to teach the people who asked him the question. If you would not use the question form for this purpose in your language, you could translate this as a statement or an exclamation. Alternate translation: “The sons of the bridal chamber are certainly not able to fast while the bridegroom is still with them.” or “The sons of bridal chamber cannot fast while the bridegroom is still with them!”
2:19	wetb		rc://*/ta/man/translate/figs-idiom	οἱ υἱοὶ τοῦ νυμφῶνος	1	The expression **sons of** describes people who share the qualities of something. In this case, Jesus is describing people who share the quality of being an integral part of a wedding. These are the male friends who attend the groom during the ceremony and the festivities. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. Alternate translation: “The groom’s attendants”\n
2:20	y79o		rc://*/ta/man/translate/figs-idiom	ἐλεύσονται & ἡμέραι ὅταν & ἐν ἐκείνῃ τῇ ἡμέρᾳ	1	Here Jesus is using the word **days** to refer to a particular time. If it would be helpful in your language, you could use a similar form or state the meaning plainly. Alternate translation: “a time will come when … in that time” or “there will be a time when … at that time”
2:20	vg2u		rc://*/ta/man/translate/figs-activepassive	ἀπαρθῇ & ὁ νυμφίος	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who does the action, you could use an indefinite subject. Alternate translation: “someone will take the bridegroom away”
2:20	vfc8		rc://*/ta/man/translate/figs-explicitinfo	τότε & ἐν ἐκείνῃ τῇ ἡμέρᾳ	1	The expression **in those days, then** contains extra information that would be unnatural to express in some languages. If this is true of your language, you could shorten the expression. Alternate translation: “in those days”
2:21	vdza		rc://*/ta/man/translate/figs-parables	οὐδεὶς ἐπίβλημα ῥάκους ἀγνάφου ἐπιράπτει ἐπὶ ἱμάτιον παλαιόν; εἰ δὲ μή αἴρει τὸ πλήρωμα ἀπ’ αὐτοῦ, τὸ καινὸν τοῦ παλαιοῦ, καὶ χεῖρον σχίσμα γίνεται.	1	To help the people who asked the question understand why his disciples do not fast, Jesus offers another brief illustration. He wants them to think of the new things that he teaches and does as **a patch of unshrunk cloth** and of the current ways of doing things as if they were **an old garment**. You should preserve the form of the parable, but if it would be helpful in your language, you could state explicitly that what Jesus does and teaches is like the **patch of unshrunk cloth**, and the normal way of doing things is like **an old garment**. Alternate translation: “no one sews a patch of unshrunk cloth on an old garment, but if not, the patch tears away from it, the new from the old, and a worse tear happens. What I say and do is like the unshrunk cloth, and the normal way of doing things is like an old garment.”\n
2:21	v6xc		rc://*/ta/man/translate/figs-explicit	οὐδεὶς ἐπίβλημα ῥάκους ἀγνάφου ἐπιράπτει ἐπὶ ἱμάτιον παλαιόν	1	Here Jesus refers to the practice of patching a hole or tear in a **garment** by sewing or attaching a **patch** to the **garment** to cover the hole or tear. If it would be helpful in your language, you could make this idea more explicit. Alternate translation: “no one patches an old garment with a patch of unshrunk cloth”
2:21	vzsf		rc://*/ta/man/translate/figs-hypo	εἰ δὲ μή	1	Jesus is using a hypothetical situation to teach. Use a natural method in your language for introducing a hypothetical situation. Alternate translation: “but if someone actually did” or “but were a person to do that”
2:21	opbt		rc://*/ta/man/translate/figs-explicit	αἴρει τὸ πλήρωμα ἀπ’ αὐτοῦ	1	Here Jesus implies that **the patch** will tear away when the garment is washed, because **the patch** will shrink and rip the old garment. If it would be helpful in your language, you could make this idea more explicit. Alternate translation: “when the garment is washed, the patch shrinks and tears away from it”
2:21	m3sx		rc://*/ta/man/translate/figs-nominaladj	τὸ καινὸν τοῦ παλαιοῦ	1	Jesus is using the adjectives **new** and **old** as nouns to mean new and old cloth. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “the new patch from the old garment”
2:22	q5fg		rc://*/ta/man/translate/figs-parables	καὶ οὐδεὶς βάλλει οἶνον νέον εἰς ἀσκοὺς παλαιούς; εἰ δὲ μή ῥήξει ὁ οἶνος τοὺς ἀσκούς, καὶ ὁ οἶνος ἀπόλλυται καὶ οἱ ἀσκοί; ἀλλὰ οἶνον νέον εἰς ἀσκοὺς καινούς	1	To help the people who asked the question understand why his disciples do not fast, Jesus offers another brief illustration. He wants them to think of the new things that he teaches and does as **new wine** and of the current ways of doing things as if they were **old wineskins**. You should preserve the form of the parable, but if it would be helpful in your language, you could state explicitly that what Jesus does and teaches is like the **new wine**, and the normal way of doing things is like **old wineskins**. Alternate translation: “And no one puts new wine into old wineskins, but if not, the wine will burst the wineskins and the wine and the wineskins are destroyed, but new wine into new wineskins. What I say and do is like the new wine, and the normal way of doing things is like the old wineskins.”
2:22	fk15		rc://*/ta/man/translate/figs-hypo	εἰ δὲ μή ῥήξει ὁ οἶνος τοὺς ἀσκούς, καὶ ὁ οἶνος ἀπόλλυται καὶ οἱ ἀσκοί	1	Jesus is using a hypothetical situation to teach. Use a natural method in your language for introducing a hypothetical situation. Alternate translation: “but if someone actually did, the wine would burst the wineskins and the wine and the wineskins would be destroyed” or “but were a person to do that, the wine would burst the wineskins and the wine and the wineskins would be destroyed”
