Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
2:7	ue9g		rc://*/ta/man/translate/figs-metaphor	וַ⁠תָּב֤וֹא אֵלֶ֨י⁠ךָ֙ תְּפִלָּתִ֔⁠י אֶל־הֵיכַ֖ל קָדְשֶֽׁ⁠ךָ	1	Jonah speaks as if his prayers could travel to God and his temple. This means that God heard his prayer and responded to it. Alternate translation: “then you in your holy temple heard my prayer”
2:7	jdrf		rc://*/ta/man/translate/figs-metonymy	הֵיכַ֖ל קָדְשֶֽׁ⁠ךָ	1	Here the term **holy temple** may have either a literal or a figurative meaning or perhaps both. Jonah might be speaking about the literal temple in Jerusalem, or he might be speaking about God’s dwelling place in heaven. 
2:7	jdre			נַפְשִׁ֔⁠י	1	Here the Hebrew term **my spirit** could also mean **my life**.
2:8	u1l9		rc://*/ta/man/translate/figs-idiom	מְשַׁמְּרִ֖ים הַבְלֵי־שָׁ֑וְא	1	Here the term **empty vanities** is probably an idiom referring to idols of false gods. Alternate translation: “Those who give attention to useless idols” or “Those who pay attention to useless gods”
2:8	fac9			חַסְדָּ֖⁠ם יַעֲזֹֽבוּ	1	Here, **covenant faithfulness** could mean: (1) the faithfulness of God. Alternate translation:  “are rejecting you, who would be faithful to them” (2) the faithfulness of the people. Alternate translation: “are abandoning their commitment to you”
2:9	q3yb		rc://*/ta/man/translate/grammar-connect-logic-contrast	וַ⁠אֲנִ֗י	1	This expression shows that there is a contrast between Jonah himself and the people about whom Jonah had just spoken. They paid attention to useless gods, but he would worship Yahweh. Alternate translation: “But I”
2:9	nfd2		rc://*/ta/man/translate/figs-idiom	בְּ⁠ק֤וֹל תּוֹדָה֙ אֶזְבְּחָה־לָּ֔⁠ךְ	1	The phrase **with a voice of thanksgiving** is an idiom that means “giving God praise.” If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. This full phrase probably means that Jonah would thank God while he offered a sacrifice to him. It is not clear whether Jonah planned to thank God by singing or shouting joyfully.
2:9	jdrh			יְשׁוּעָ֖תָ⁠ה לַ⁠יהוָֽה	1	This last line of the poem could be understood as: (1) being addressed to Yahweh as part of the description of the prayer. (2) being addressed to another person as a conclusion to the description of the prayer. See also the Note concerning the phrase “I cried out to Yahweh from my distress … ” in [2:2](../02/02/jdrc).
2:9	r4j4		rc://*/ta/man/translate/figs-abstractnouns	יְשׁוּעָ֖תָ⁠ה לַ⁠יהוָֽה	1	If your language does not use an abstract noun for the idea behind the word **Salvation**, you can express the same idea with a verbal form such as “save.” Alternate translation: “Yahweh is the one who saves people”
2:10	dz3j			אֶל־הַ⁠יַּבָּשָֽׁה	1	Alternate translation: “upon the ground” or “onto the shore”
3:intro	z3ut				0	# Jonah 3 General Notes\n\n## Structure and Formatting\n\nThis chapter returns to a narrative of Jonah’s life.\n\n## Special Concepts in this Chapter\n\n### Animals\n\nAccording to the king’s proclamation, the animals had to participate in the fast which he had ordered. This most likely reflects their pagan mindset. There was nothing in the law of Moses that instructed the people to have the animals participate in any religious acts. (See: [[rc://*/tw/dict/bible/kt/lawofmoses]])\n\n## Other Possible Translation Difficulties in this Chapter\n\n### Size of Nineveh\n\nWhen the author talks about the size of Nineveh, the measurements he gives are confusing. The phrase “three days’ journey” is ambiguous in Hebrew, as many scholars have remarked. In Jonah’s day, cities were not as big as they are today. So, although Nineveh was a big city, it was not as big as most modern cities.\n\n### God repenting or relenting\n\nThe last verse of this chapter says, “So then God changed his mind about the punishment that he had said he would do to them, and he did not do it.” This concept of God changing His mind may seem inconsistent with the fact that God’s character and his plans do not change. But this whole book is written from a human viewpoint, and so it presents the actions of God as Jonah saw them. God had told Jonah to warn the Ninevites of judgment for their sin.\n\nYahweh is just, but he is also merciful. Because the Ninevites repented, God did not follow through with a judgment in this instance, and Jonah described that in a human way as “changing his mind.” The reader understands that this was God’s plan from the beginning. (See: [[rc://*/tw/dict/bible/kt/justice]], [[rc://*/tw/dict/bible/kt/mercy]] and [[rc://*/tw/dict/bible/kt/judge]] and [[rc://*/tw/dict/bible/kt/evil]])
3:1	jdr7		rc://*/ta/man/translate/writing-newevent	וַ⁠יְהִ֧י דְבַר־יְהוָ֛ה	1	This phrase introduces the second half of the story of Jonah. The same phrase introduced the first half of the story [1:1](../01/01.md).
3:1	xj6n		rc://*/ta/man/translate/figs-idiom	וַ⁠יְהִ֧י דְבַר־יְהוָ֛ה	1	This is an idiom meaning that Yahweh spoke in some way. See how you translated this in [1:1](../01/01.md). Alternate translation: “Then Yahweh spoke his message”
3:2	ve4i			ק֛וּם לֵ֥ךְ אֶל־נִֽינְוֵ֖ה הָ⁠עִ֣יר הַ⁠גְּדוֹלָ֑ה	1	Alternate translation: “Go to the large and important city of Nineveh”
3:2	cl3b		rc://*/ta/man/translate/figs-idiom	ק֛וּם	1	**Get up** here is an idiom intended to motivate Jonah to obey the next command, which is “go.” If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. See how you translated this in [1:2](../01/02.md) and [1:3](../01/03.md).
3:2	ir79			וִּ⁠קְרָ֤א אֵלֶ֨י⁠הָ֙ אֶת־הַ⁠קְּרִיאָ֔ה אֲשֶׁ֥ר אָנֹכִ֖י דֹּבֵ֥ר אֵלֶֽי⁠ךָ	1	Alternate translation: “and tell the people there what I tell you to tell them”
3:3	k7k9		rc://*/ta/man/translate/figs-idiom	וַ⁠יָּ֣קָם יוֹנָ֗ה וַ⁠יֵּ֛לֶךְ אֶל־נִֽינְוֶ֖ה כִּ⁠דְבַ֣ר יְהוָ֑ה	1	Here the words **got up** mean that Jonah took action in response to God’s command to go, and this time he obeyed instead of disobeying. If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “This time Jonah obeyed Yahweh and went to Nineveh” or “So Jonah left the beach and went to Nineveh, as Yahweh had commanded him”
3:3	g4nk		rc://*/ta/man/translate/figs-metonymy	כִּ⁠דְבַ֣ר יְהוָ֑ה	1	Alternate translation: “as instructed by the message of Yahweh” or “obeying the command of Yahweh”
3:3	dt1b		rc://*/ta/man/translate/writing-background	וְ⁠נִֽינְוֵ֗ה הָיְתָ֤ה עִיר־גְּדוֹלָה֙ לֵֽ⁠אלֹהִ֔ים מַהֲלַ֖ךְ שְׁלֹ֥שֶׁת יָמִֽים	1	This verse provides background information about the city of Nineveh to help readers understand what happens next in the story. In your translation, present this information in a way that makes it clear that this is background information.
3:3	jd8r		rc://*/ta/man/translate/figs-idiom	עִיר־גְּדוֹלָה֙ לֵֽ⁠אלֹהִ֔ים	1	Here, **great city** is an idiom that means “the city is both extremely large and one of the largest cities in the world.” If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly.
3:3	ye82		rc://*/ta/man/translate/figs-idiom	מַהֲלַ֖ךְ שְׁלֹ֥שֶׁת יָמִֽים	1	This appears to mean that a person had to walk for three days to completely go through it from one side of the city to the opposite side. It could also mean that it took three days to see the whole city. If this phrase does not have a similar meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “a city so large that it would take a person three days to walk through it”
3:4	r2al		rc://*/ta/man/translate/figs-idiom	וַ⁠יָּ֤חֶל יוֹנָה֙ לָ⁠ב֣וֹא בָ⁠עִ֔יר מַהֲלַ֖ךְ י֣וֹם אֶחָ֑ד וַ⁠יִּקְרָא֙	1	The phrase **a journey of one day** could mean: (1) Jonah walked a day’s journey into the city and then he started calling out.  (2) while Jonah was walking through the city on the first day, he started calling out.
3:4	r94k			וַ⁠יִּקְרָא֙ וַ⁠יֹּאמַ֔ר	1	Alternate translation: “and he proclaimed” or “and he shouted”
3:4	ab78			ע֚וֹד אַרְבָּעִ֣ים י֔וֹם	1	Alternate translation: “After 40 days” or “in 40 days” or “When 40 days have passed”
3:4	q2nc		rc://*/ta/man/translate/translate-numbers	אַרְבָּעִ֣ים י֔וֹם	1	**forty days**
3:5	ab90		rc://*/ta/man/translate/translate-symaction	וַ⁠יִּקְרְאוּ־צוֹם֙	1	The men of Nineveh **proclaimed a fast** as a symbolic action to show that they were repentant. People fasted to show sadness or devotion to God or both. If this would not be clear to your readers, you could explain the significance of this action in the text or in a footnote. 
3:5	e5lm		rc://*/ta/man/translate/figs-explicit	וַ⁠יִּלְבְּשׁ֣וּ שַׂקִּ֔ים	1	The implication for why they **put on sackcloth** is that they repented of their sin. You could include this information if that would be helpful to your readers. Alternate translation: “they also put on coarse cloth to show that they were sorry for having sinned”
3:5	isk5			מִ⁠גְּדוֹלָ֖⁠ם וְ⁠עַד־קְטַנָּֽ⁠ם	1	Alternate translation: “from the most significant to the least significant people” or “including all of the important people and all of the unimportant people”
3:6	pna3			הַ⁠דָּבָר֙	1	Alternate translation: “Jonah’s message”
3:6	h9wz		rc://*/ta/man/translate/translate-symaction	וַ⁠יָּ֨קָם֙ מִ⁠כִּסְא֔⁠וֹ	1	The king **rose up from his throne** as a symbolic action to show that he was acting humbly. If this would not be clear to your readers, you could explain the significance of this action in the text or in a footnote. Alternate translation:  “he got up from his throne” or “he stood up from his throne” 
3:6	pvp7		rc://*/ta/man/translate/translate-unknown	מִ⁠כִּסְא֔⁠וֹ	1	A **throne** is a a special, ceremonial chair that a king sits on when performing his official duties as king. It is reserved for only the king. If your readers would not be familiar with this type of royal seat, you could use the name of something similar in your area or you could use a more general term. Alternate translation: "his royal chair"
3:6	ab91		rc://*/ta/man/translate/translate-symaction	וַ⁠יֵּ֖שֶׁב עַל־הָ⁠אֵֽפֶר	1	The act of sitting **on the ash heap** as a symbolic action meant to show deep sorrow. If this would not be clear to your readers, you could explain the significance of this action in the text or in a footnote. Alternate translation: "and sat among the ashes to show his humility and deep sorrow"
3:7	v29b			וַ⁠יַּזְעֵ֗ק וַ⁠יֹּ֨אמֶר֙ & לֵ⁠אמֹ֑ר	1	Alternate translation: “And he sent out an official announcement … which said” or “And he sent his messengers to announce … and they said”
3:7	zi06			מִ⁠טַּ֧עַם הַ⁠מֶּ֛לֶךְ וּ⁠גְדֹלָ֖י⁠ו	1	Alternate translation: “a command with the full authority of the king and his officials”
3:7	n5fn		rc://*/ta/man/translate/translate-unknown	וּ⁠גְדֹלָ֖י⁠ו	1	The term **nobles** refers to important men who helped the king rule the city. If your readers would not be familiar with this type of person, you could use the name of something similar in your area or you could use a more general term. 
3:7	xw6c		rc://*/ta/man/translate/translate-unknown	הַ⁠בָּקָ֣ר וְ⁠הַ⁠צֹּ֗אן	1	This refers to two groups of animals that people care for. A **herd** is made up of large livestock (such as oxen or cattle) and a **flock** is made up of small livestock (such as sheep or goats). If your readers would not be familiar with these terms, you could use the name of something similar in your area or you could use a more general term. Alternate translation: “cattle or sheep”
3:7	fw18		rc://*/ta/man/translate/figs-explicit	אַ֨ל־יִרְע֔וּ וּ⁠מַ֖יִם אַל־יִשְׁתּֽוּ	1	The implication is that they were not to eat or drink anything in order to show that they are sorry for their sins. You could include this information if that would be helpful to your readers. Alternate translation: “they must not eat or drink anything”
3:8	mzx6			וְ⁠הַ⁠בְּהֵמָ֔ה	1	Alternate translation: "and every animal that they own"
3:8	jh7e		rc://*/ta/man/translate/figs-explicit	וְ⁠יִקְרְא֥וּ אֶל־אֱלֹהִ֖ים בְּ⁠חָזְקָ֑ה	1	The writer assumes that his readers will understand that what the people were to pray for. You could include this information if that would be helpful to your readers. Alternate translation: “and they must cry out loudly to God and ask for mercy” or “and they must pray earnestly to God for mercy” 
3:8	n3ls		rc://*/ta/man/translate/figs-metonymy	הֶ⁠חָמָ֖ס אֲשֶׁ֥ר בְּ⁠כַפֵּי⁠הֶֽם	1	Here, **hands** represents "doing." This refers to the violence that the people of Nineveh were doing. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “the violent things that he has done”
3:9	wbt6		rc://*/ta/man/translate/figs-rquestion	מִֽי־יוֹדֵ֣עַ	1	The king used this rhetorical question to get the people to think about something that is possible but uncertain: that if they would stop sinning, God might not kill them. It could be translated as a statement: “We do not know.” Or it could be stated as a word and be part of the next sentence: “Perhaps”
3:9	z3jj		rc://*/ta/man/translate/figs-metaphor	יָשׁ֔וּב וְ⁠נִחַ֖ם הָ⁠אֱלֹהִ֑ים	1	Here the author speaks of God changing his mind about bringing judgment as if God were turning around and walking in the opposite direction. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “God may decide instead to have compassion” or “God may do the opposite of what he said and be merciful”
3:9	jdrg		rc://*/ta/man/translate/figs-idiom	מֵ⁠חֲר֥וֹן אַפּ֖⁠וֹ	1	Here **the burning of his nose** is an idiom meaning that the person is angry.  If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “from his anger”
3:9	uvp9			וְ⁠לֹ֥א נֹאבֵֽד	1	Alternate translation: “and spare our lives”
3:10	w3uu			וַ⁠יַּ֤רְא הָֽ⁠אֱלֹהִים֙ אֶֽת־מַ֣עֲשֵׂי⁠הֶ֔ם כִּי־שָׁ֖בוּ מִ⁠דַּרְכָּ֣⁠ם הָ⁠רָעָ֑ה	1	Alternate translation: “God saw that they stopped doing evil actions”
3:10	k8am		rc://*/ta/man/translate/figs-metaphor	שָׁ֖בוּ מִ⁠דַּרְכָּ֣⁠ם הָ⁠רָעָ֑ה	1	Here the author is speaking of them stopping their sinning as if they **turned away** from walking on a path toward **evil ways** and started walking in the opposite direction. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: "they repented from doing evil"
3:10	ab85		rc://*/ta/man/translate/figs-explicit	וַ⁠יִּנָּ֣חֶם הָ⁠אֱלֹהִ֗ים עַל־הָ⁠רָעָ֛ה	1	The word translated as “evil” here is very broad, including moral evil, physical evil, and everything that is bad. It is the same word used in the previous sentence (and verse 8) to describe the actions of the Ninevites. The author is showing that when people repent of moral evil, God relents from doing physical evil (punishment). God never does moral evil. If this is clear in your language, you may want to use the same word in both sentences. If that is not clear, you may want to use different words.
3:10	it1a		rc://*/ta/man/translate/figs-explicit	וְ⁠לֹ֥א עָשָֽׂה	1	Here, what God **did not do** could be made explicit if it would be helpful in your language. Alternate translation: “and he did not punish them” or “and he did not destroy them”
4:intro	ys57				0	# Jonah 4 General Notes\n\n## Structure and Formatting\n\nJonah continues the narrative while bringing the book to what seems like an unusual end. This emphasizes that the book is not really about Jonah. It is about God’s desire to be merciful to everyone, whether Jew or pagan. (See: [[rc://*/tw/dict/bible/kt/mercy]])\n\n## Special Concepts in this Chapter\n\n### Prophecy not coming true\n\nIt is important to see the relationship between a prophet and Yahweh. A prophet was to prophesy for Yahweh, and his words must come true. According to the law of Moses, if that did not happen, the penalty was death, because that shows that he was not a real prophet. But when Jonah told the city of Nineveh that it was going to be destroyed in 40 days, it did not happen at that time. This is because God reserves the right to be merciful. (See: [[rc://*/tw/dict/bible/kt/prophet]] and [[rc://*/tw/dict/bible/kt/lawofmoses]])\n\n## Jonah’s anger\n\nWhen God did not destroy Nineveh, Jonah was angry with God because Jonah hated the people of Nineveh. They were enemies of Israel. But God wanted Jonah and the readers of this book to learn that God loves all people.\n\n## Important Figures of Speech in this Chapter\n\n### Rhetorical questions\n\nAs in other places, Jonah asks rhetorical questions to show how angry he was at Yahweh. (See: [[rc://*/ta/man/translate/figs-rquestion]])\n\n### Parallel to Mount Sinai\n\nIn verse 2, Jonah attributes a series of characteristics to God. A Jewish reader of this book would recognize this as a formula Moses used in speaking about God when he was meeting God on Mount Sinai. (See: [[rc://*/ta/man/translate/figs-explicit]])\n\n## Other Possible Translation Difficulties in this Chapter\n\n### God’s grace\n\nWhen Jonah went outside the city, he got very hot; God graciously provided some relief through the plant. God was trying to teach Jonah through an object lesson. It is important for the reader to see this clearly. (See: [[rc://*/tw/dict/bible/kt/grace]])
4:1	jdr8		rc://*/ta/man/translate/writing-newevent	וַ⁠יֵּ֥רַע אֶל־יוֹנָ֖ה רָעָ֣ה גְדוֹלָ֑ה וַ⁠יִּ֖חַר לֽ⁠וֹ׃	1	The author is using the word translated **But** to introduce a new event in the story. This sentence introduces the next part of the story, where Jonah responds to God saving the city of Nineveh. Use a word, phrase, or other method in your language that is natural for introducing a new event. Alternate translation: “Now” 
4:1	abc3		rc://*/ta/man/translate/figs-idiom	וַ⁠יִּ֖חַר לֽ⁠וֹ	1	The phrase **it burned to him** is an idiom that speaks of Jonah’s anger as if it were a fire burning inside him. Alternate translation: “and he was very angry”
4:2	q6bb		rc://*/ta/man/translate/figs-exclamations	אָנָּ֤ה	1	This is an exclamation that is emphasizing intense frustration. Use an exclamation that would communicate that meaning in your language. 
4:2	k24b		rc://*/ta/man/translate/figs-rquestion	יְהוָה֙ הֲ⁠לוֹא־זֶ֣ה דְבָרִ֗⁠י עַד־הֱיוֹתִ⁠י֙ עַל־אַדְמָתִ֔⁠י	1	Jonah used this rhetorical question to tell God how angry he was. If you would not use the question form for this purpose in your language, you could translate this as a statement or an exclamation. Alternate translation: “Yahweh, this is what I said when I was still in my own country”
4:2	ab79		rc://*/ta/man/translate/figs-explicit	יְהוָה֙ הֲ⁠לוֹא־זֶ֣ה דְבָרִ֗⁠י עַד־הֱיוֹתִ⁠י֙ עַל־אַדְמָתִ֔⁠י	1	The implication is that Jonah correctly foretold what would happen. You could include this information if that would be helpful to your readers. What Jonah said when he was back in his own country can be stated explicitly. Alternate translation: “now Yahweh, when I was still in my own country, I knew that if I warned the people of Nineveh, they would repent, and you would not destroy them”
4:2	ab81		rc://*/ta/man/translate/figs-idiom	אֶ֤רֶךְ אַפַּ֨יִם֙	1	The phrase **long of nostrils** is an idiom meaning that Yahweh does not get angry quickly. If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “slow to get angry” or “very patient”
4:2	jv5c			וְ⁠רַב־חֶ֔סֶד	1	Alternate translation: “and very faithful” or “and full of love for your people”
4:2	wl7j		rc://*/ta/man/translate/figs-explicit	וְ⁠נִחָ֖ם עַל־הָ⁠רָעָֽה	1	Here, **evil** refers to the physical destruction of the city of Nineveh and its people. It does not refer to moral evil. In this context, this phrase means that God feels sadness about causing bad things to happen to people who sin, and he acts differently when sinners repent of their sin. You could include this information if that would be helpful to your readers. Alternate translation: “and you feel sadness about causing disaster for sinners” or “and you decide not to punish sinners who repent”
4:3	dm5t		rc://*/ta/man/translate/figs-explicit	קַח־נָ֥א אֶת־נַפְשִׁ֖⁠י מִמֶּ֑⁠נִּי	1	Jonah’s reason for wanting to die, that now God will not punish his former enemies, can be stated explicitly. You could include this information if that would be helpful to your readers. Alternate translation: “since you will not destroy Nineveh as you said you would, please allow me to die”
4:3	yk5v			כִּ֛י ט֥וֹב מוֹתִ֖⁠י מֵ⁠חַיָּֽ⁠י	1	Alternate translation: “for I would prefer to die rather than to live” or “because I want to die. I do not want to live”
4:4	ab82		rc://*/ta/man/translate/figs-idiom	הַ⁠הֵיטֵ֖ב חָ֥רָה לָֽ⁠ךְ	1	The phrase **it burns to you** is an idiom that speaks of Jonah’s anger as if it were a fire burning inside him. If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. See how you translated it in [4:1](../04/01.md). Alternate translation: “is it right for you to be angry about this”
4:4	ab83		rc://*/ta/man/translate/figs-explicit	הַ⁠הֵיטֵ֖ב חָ֥רָה לָֽ⁠ךְ	1	The reason for Jonah’s anger can be made explicit. You could include this information if that would be helpful to your readers. Alternate translation: “Is it right for you to be angry that I did not destroy Nineveh”
4:5	q1f7			וַ⁠יֵּצֵ֤א יוֹנָה֙ מִן־הָ⁠עִ֔יר	1	Alternate translation: “then Jonah left the city of Nineveh”
4:5	af46		rc://*/ta/man/translate/figs-explicit	מַה־יִּהְיֶ֖ה בָּ⁠עִֽיר	1	The implication is that Jonah wanted to see whether God would destroy the city or not. You could include this information if that would be helpful to your readers. Alternate translation: “what would become of the city” or “what God would do to the city”
4:6	i4r4			מֵ⁠עַ֣ל לְ⁠יוֹנָ֗ה לִֽ⁠הְי֥וֹת צֵל֙ עַל־רֹאשׁ֔⁠וֹ	1	Alternate translation: “over Jonah’s head for shade”
4:6	t21k			לְ⁠הַצִּ֥יל ל֖⁠וֹ מֵ⁠רָֽעָת֑⁠וֹ	1	Here the term **evil** could mean two things (or both at the same time). It could mean: (1) “discomfort” or “distress,” meaning the intense heat of the sun shining on Jonah’s head. Alternate translation: “to protect Jonah from the heat of the sun” (2) “wrong,” meaning Jonah’s wrong attitude concerning God’s decision not to destroy Nineveh. Alternate translation: “to save Jonah from his wrong attitude” If both meanings can be preserved, that is preferable. Alternate translation: “to save Jonah from his wrong attitude”
4:7	t7il			וַ⁠יְמַ֤ן הָֽ⁠אֱלֹהִים֙ תּוֹלַ֔עַת	1	Alternate translation: “then God sent a worm”
4:7	rw7z			וַ⁠תַּ֥ךְ אֶת־הַ⁠קִּֽיקָי֖וֹן	1	Alternate translation: “and the worm chewed the plant”
4:7	d16m		rc://*/ta/man/translate/figs-explicit	וַ⁠יִּיבָֽשׁ	1	The implication of **it withered** is that the plant became dry and died and would no longer shelter Jonah from the hot sun. You could include this information if that would be helpful to your readers. Alternate translation: “so that the plant died”
4:8	jdr9		rc://*/ta/man/translate/grammar-connect-time-background	וַ⁠יְהִ֣י׀ כִּ⁠זְרֹ֣חַ הַ⁠שֶּׁ֗מֶשׁ	1	This clause provides background information about the time of day to help readers understand what happens next in the story. In your translation, present this information in a way that makes it clear that this is background information.
4:8	hmi4		rc://*/ta/man/translate/figs-explicit	וַ⁠יְמַ֨ן אֱלֹהִ֜ים ר֤וּחַ קָדִים֙ חֲרִישִׁ֔ית	1	The implication is that **a hot east wind** will  make Jonah very uncomfortable. You could include this information if that would be helpful to your readers. If “wind” in your language can only mean a cool air, then you can try this alternate translation: “God sent a great warmth from the east to Jonah.”
4:8	mnu9		rc://*/ta/man/translate/figs-personification	וַ⁠תַּ֥ךְ הַ⁠שֶּׁ֛מֶשׁ	1	Here, the author speaks of **the sun** as if it were a person who could **beat down** another person. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “the sun was very hot” or "the sun sent its great heat"
4:8	u2pl		rc://*/ta/man/translate/figs-synecdoche	עַל־רֹ֥אשׁ יוֹנָ֖ה	1	The phrase **on the head of Jonah** may have a literal meaning or a figurative meaning. Perhaps Jonah felt the heat most on his head, or perhaps the phrase **the head of Jonah** is means Jonah’s entire body. Alternate translation: “on Jonah”
4:8	z95v			וַ⁠יִּתְעַלָּ֑ף	1	Alternate translation: “and he became very weak” or “and he lost his strength”
4:8	ab87			וַ⁠יִּשְׁאַ֤ל אֶת־נַפְשׁ⁠וֹ֙ לָ⁠מ֔וּת	1	Alternate translation: “Then, he talked to himself of his desire for death” or “Then he told himself that he wanted to die”
4:8	eln6			ט֥וֹב מוֹתִ֖⁠י מֵ⁠חַיָּֽ⁠י	1	Alternate translation: “I would rather die than live” or “I want to die; I do not want to live” See how you translated this in [4:3](../04/03/yk5v).
4:9	w24z		rc://*/ta/man/translate/figs-explicit	הַ⁠הֵיטֵ֥ב חָרָֽה־לְ⁠ךָ֖ עַל־הַ⁠קִּֽיקָי֑וֹן	1	In this context, God’s question is intended to lead Jonah to draw a conclusion about his selfish attitude. The implication is that Jonah is wrong to be angry about the plant. You could include this information if that would be helpful to your readers. Alternate translation: “Is it right that you should be so angry about the plant that only gave shade to you”
4:9	h43a			הֵיטֵ֥ב חָֽרָה־לִ֖⁠י עַד־מָֽוֶת	1	Alternate translation: “I am right to be angry. I am angry enough to die”
4:10	gkz7		rc://*/ta/man/translate/figs-explicit	וַ⁠יֹּ֣אמֶר יְהוָ֔ה	1	Here Yahweh is speaking to Jonah. You could include this information if that would be helpful to your readers. Alternate translation: “Yahweh said to Jonah”
4:10	ab88		rc://*/ta/man/translate/figs-idiom	שֶׁ⁠בִּן־לַ֥יְלָה הָיָ֖ה וּ⁠בִן־לַ֥יְלָה אָבָֽד	1	The expression **son of** describes a person or thing which shares the qualities of something else. This idiom, **son of a night** means that the plant existed only briefly. If it would be helpful, you could use an equivalent idiom from your language or state the meaning plainly. Alternate translation: “it grew in one night and died the next” or “it grew quickly and died just as quickly”
4:11	jdr0		rc://*/ta/man/translate/grammar-connect-words-phrases	וַֽ⁠אֲנִי֙	1	This expression, **So as for me,** paired with "As for you" in verse [4:10](../04/10.md), shows a comparison between Yahweh’s attitude toward the people of Nineveh and Jonah’s attitude toward the plant. Express this comparison in a natural way in your language. 
4:11	ecl1		rc://*/ta/man/translate/figs-rquestion	וַֽ⁠אֲנִי֙ לֹ֣א אָח֔וּס עַל־נִינְוֵ֖ה הָ⁠עִ֣יר הַ⁠גְּדוֹלָ֑ה אֲשֶׁ֣ר יֶשׁ־בָּ֡⁠הּ הַרְבֵּה֩ מִֽ⁠שְׁתֵּים־עֶשְׂרֵ֨ה רִבּ֜וֹ אָדָ֗ם אֲשֶׁ֤ר לֹֽא־יָדַע֙ בֵּין־יְמִינ֣⁠וֹ לִ⁠שְׂמֹאל֔⁠וֹ וּ⁠בְהֵמָ֖ה רַבָּֽה	1	God used this rhetorical question to emphasize his claim that he should have compassion on Nineveh. Alternate translation: “I certainly should have compassion for Nineveh, that great city, in which there are more than 120,000 people who cannot distinguish between their right hand and their left hand, and also many cattle”
4:11	dqi1		rc://*/ta/man/translate/figs-rquestion	אֲשֶׁ֣ר יֶשׁ־בָּ֡⁠הּ הַרְבֵּה֩	1	This part of the question can also be translated as the beginning of a new sentence. To do that, end the previous phrase, **the great city**, with a question mark, and end this new sentence with a period. Alternate translation: “There are more” or “It has more”
4:11	c3b7		rc://*/ta/man/translate/translate-numbers	מִֽ⁠שְׁתֵּים־עֶשְׂרֵ֨ה רִבּ֜וֹ אָדָ֗ם	1	Alternate translation: "one hundred twenty thousand people"
4:11	j35h		rc://*/ta/man/translate/figs-idiom	אֲשֶׁ֤ר לֹֽא־יָדַע֙ בֵּין־יְמִינ֣⁠וֹ לִ⁠שְׂמֹאל֔⁠וֹ	1	This idiom means “who do not know the difference between right and wrong.” If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly.
